EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Pathfinding,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,GuLiCommanderAuthority/GameThread/FixedStep,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager
,0.056800,0.012700,0.1081,0.011500,0.027700,0.001500,0.006200,0.002400,0.018100,0.001400,0.001900,0.024400,0.3523,0.2639,0.8525,0.014400,18.8604,0.3670,0.019000,0.000800,0.013300,27.2783,27.3568,0.001900,0.001000,0.000200,0.010300,0.042700,0.000200,0.001800,0.020100,0.001400,0.001600,0.052600,0.014700,0.000200,0.029000,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.7531,16097.0586,5473.6172,6230.1094,0,21570.6758,0,0,20.0988,27.0331,1,2,2,368,302,0,0.081500,0,1,0
,0.054200,0.010800,0.071200,0.010600,0.023400,0.001600,0.005500,0.002200,0.017200,0.001400,0.002400,0.020500,13.6533,0.2585,0.8525,0.014100,4.1083,0.4156,0.020600,0.000900,0.002800,0.2527,0.3449,0.001500,0.000700,0.000100,0.007100,0.038100,0.000100,0.002000,0.018400,0.001300,0.001600,1.3417,0.014300,0.000200,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5159,16096.9961,5473.6172,6230.1094,0,21570.6133,0,0,18.7782,0,1,0,0,157,108,0,0.048700,0,0,0
,0.055100,0.010400,0.074600,0.011200,0.024600,0.001400,0.005100,0.002300,0.017300,0.001000,0.002700,0.019400,0.2809,0.2363,0.8718,0.015400,17.1910,0.3574,0.019800,0.000700,0.002800,0.2623,0.3592,0.001300,0.000700,0.000100,0.007300,0.037500,0.000200,0.002000,0.018600,0.001200,0.002300,0.050000,0.013000,0.000200,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8875,16096.9961,5473.6172,6230.1094,0,21570.6133,0,0,18.6028,0,0,0,0,0,0,0,0,0,0,0
,0.049300,0.012200,0.063200,0.009100,0.028900,0.001400,0.006000,0.002300,0.018100,0.001100,0.002400,0.021700,0.2639,0.4285,0.9449,0.014800,0.1311,0.2052,0.015400,0.000400,0.001500,0.2782,0.3522,0.001300,0.000400,0.000100,0.005500,0.033500,0.000100,0.001600,0.015200,0.001300,0.001300,0.041800,0.011900,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8823,16096.9961,5473.6172,6230.1094,0,21570.6133,0,0,0.3080,0,0,0,0,0,0,0,0,0,0,0
,0.073900,0.014700,0.1423,0.014500,0.036900,0.002500,0.008000,0.003000,0.028500,0.006400,0.004700,0.026100,0.3234,0.2353,0.9185,0.016700,17.3256,0.3893,0.019800,0.000900,0.012300,27.1414,31.1866,0.001900,0.000600,0.000300,0.008700,0.043600,0.000300,0.002500,0.020500,0.001400,0.001700,0.073300,0.014000,0.000300,0.028000,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.4295,16096.9961,5473.6172,6230.1094,0,21570.6133,0,0,18.6270,26.8561,1,0,0,435,313,0,0.3401,0,0,0
,0.059900,0.012600,0.2437,0.013400,0.028900,0.002100,0.006200,0.002500,0.018800,0.001500,0.002600,0.021600,13.4889,0.3484,1.3703,0.017900,4.3445,0.3803,0.050300,0.000900,0.003200,1.3208,1.2599,0.001400,0.000700,0.000200,0.008600,0.046400,0.000300,0.002300,0.025900,0.001600,0.006800,0.055600,0.015900,0.000100,0.1717,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2315,16096.9961,5473.6172,6230.1094,0,21570.6133,0,0,19.4225,0,1,0,0,0,0,0,0,0,0,0
,0.060500,0.012000,0.1155,0.012100,0.034700,0.001300,0.005900,0.002900,0.019200,0.001200,0.002400,0.020500,0.2912,0.2744,0.8867,0.015900,17.9647,0.3765,0.018500,0.000700,0.002500,0.5329,0.3626,0.001600,0.000800,0.000200,0.008500,0.041400,0.000200,0.002200,0.022200,0.001500,0.001800,0.054900,0.016100,0.000200,0.2731,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1123,16097.0586,5473.6172,6230.1094,0,21570.6758,0,0,19.3534,0,0,0,0,289,206,0,0.073300,0,0,0
,0.076400,0.012100,0.1128,0.012200,0.026600,0.001000,0.005600,0.002600,0.017200,0.001300,0.002200,0.1126,0.3312,0.2569,0.9004,0.014700,17.5456,0.2751,0.021000,0.000900,0.012000,28.0486,27.8112,0.002000,0.000800,0.000200,0.008300,0.039800,0.000100,0.002100,0.023400,0.001500,0.001800,0.060500,0.016500,0.000200,0.3593,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2807,16096.8750,5473.6172,6230.1094,0,21570.4922,0,0,18.8703,27.4719,1,0,0,0,0,0,0,0,0,0
,0.061100,0.012400,0.083500,0.011800,0.029100,0.001900,0.006600,0.002500,0.020500,0.001500,0.002400,0.025200,13.8389,0.2703,0.9302,0.015700,4.1474,0.4473,0.021700,0.000800,0.002900,0.5392,0.4657,0.001800,0.000700,0.000100,0.008000,0.040900,0.000100,0.002400,0.019500,0.001500,0.001700,0.055900,0.016400,0.000100,0.1761,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9447,16100.3711,5473.6172,6230.1094,0,21573.9883,0,0,18.9740,0,1,2,2,241,201,0,0.091400,0,0,0
,0.061000,0.011400,0.077500,0.012800,0.029100,0.001100,0.005000,0.002600,0.016300,0.001100,0.002500,0.020700,0.3135,0.2856,0.8736,0.016600,17.2689,0.3155,0.019100,0.000800,0.019300,0.6046,0.4159,0.001600,0.000800,0.000100,0.007700,0.040900,0.000200,0.002400,0.019700,0.001300,0.001700,0.078600,0.014300,0.000100,0.2961,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4377,16098.3711,5473.6172,6230.1094,0,21571.9883,0,0,18.6017,0,0,0,0,0,0,0,0,0,0,0
,0.049500,0.010700,0.077900,0.013700,0.030500,0.001400,0.006300,0.002400,0.018500,0.001100,0.002500,0.021400,0.2616,0.2662,0.8749,0.015300,0.2051,0.2942,0.015300,0.000600,0.001800,0.7025,0.6768,0.001000,0.000600,0.000100,0.005400,0.032300,0.000100,0.001500,0.015200,0.001400,0.001200,0.039100,0.011800,0.000100,0.1015,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2576,16098.3711,5473.6172,6230.1094,0,21571.9883,0,0,0.3358,0,0,0,0,0,0,0,0,0,0,0
,0.067400,0.012800,0.1710,0.014000,0.030900,0.002000,0.006700,0.002800,0.023700,0.001000,0.004000,0.023400,0.2981,0.2302,0.8597,0.016500,17.4877,0.2998,0.032400,0.000700,0.012600,29.2601,29.3490,0.002000,0.000800,0.000300,0.009000,0.042900,0.000200,0.002300,0.019900,0.001400,0.001900,1.1059,0.013900,0.000100,0.033100,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.3397,16098.3828,5473.6172,6230.1094,0,21572,0,0,18.7450,29.0425,1,0,0,474,316,0,0.3636,1,0,0
,0.063800,0.011300,0.1095,0.013900,0.026300,0.001600,0.005700,0.003100,0.018800,0.001400,0.002800,0.026900,13.3871,0.2888,1.4861,0.014700,4.2724,0.3968,0.019800,0.000900,0.003100,0.2679,4.4580,0.002000,0.000800,0.000100,0.008600,0.051700,0.000200,0.002500,0.024000,0.001400,0.001800,0.075700,0.015300,0.000200,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0232,16098.3750,5473.6172,6230.1094,0,21571.9922,0,0,19.1729,0,1,0,0,0,0,0,0,0,0,0
,0.064800,0.013600,0.077300,0.013100,0.031200,0.001500,0.006100,0.002300,0.018900,0.001600,0.002400,0.022200,0.2919,0.2658,0.9813,0.017800,17.7861,0.3012,0.020800,0.000900,0.003000,0.2261,0.3401,0.001600,0.000700,0.000100,0.008100,0.040700,0.000200,0.002300,0.019600,0.001300,0.001600,0.054500,0.015600,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6332,16098.3242,5473.6172,6230.1094,0,21571.9414,0,0,19.0891,0,0,0,0,250,202,0,0.066600,0,0,0
,0.061300,0.011600,0.1088,0.012700,0.028200,0.001300,0.005400,0.002500,0.017500,0.001100,0.002200,0.020100,0.3013,0.2318,1.0894,0.017900,17.3251,0.4209,0.019300,0.000600,0.012000,27.9839,28.1029,0.002100,0.000700,0.000300,0.010200,0.043600,0.000200,0.002200,0.021700,0.001400,0.001900,0.058500,0.016200,0.000100,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.1492,16098.6250,5473.6172,6230.1094,0,21572.2422,0,0,18.7703,27.7585,1,0,0,160,108,0,0.055100,0,0,0
,0.058700,0.012400,0.077300,0.011600,0.028200,0.002200,0.007200,0.002600,0.020400,0.001400,0.002400,0.021700,13.7757,0.2632,0.8725,0.016000,4.2420,0.3014,0.019300,0.000700,0.002600,0.2131,0.3032,0.001400,0.000700,0.000100,0.007400,0.039200,0.000200,0.002300,0.017000,0.001300,0.001700,0.051100,0.013100,0.000200,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3859,16098.2617,5473.6172,6230.1094,0,21571.8789,0,0,19.0271,0,1,0,0,0,0,0,0,0,0,0
,0.055300,0.011000,0.069400,0.011200,0.025300,0.001500,0.004800,0.002300,0.016200,0.001100,0.001900,0.019100,0.2848,0.2341,1.0188,0.015200,17.2956,0.3726,0.019500,0.000800,0.002600,0.2185,0.3140,0.001500,0.000700,0.000100,0.007200,0.037800,0.000100,0.002200,0.018600,0.001300,0.001400,0.050600,0.013900,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0968,16098.4492,5473.6172,6230.1094,0,21572.0664,0,0,18.5927,0,0,0,0,0,0,0,0,0,0,0
,0.042300,0.010700,0.056400,0.008300,0.025500,0.001500,0.005500,0.002200,0.016700,0.001200,0.002000,0.019300,0.2611,0.2338,0.8800,0.014900,0.1147,0.2154,0.013500,0.000400,0.001700,0.2078,0.2778,0.000800,0.000500,0.000100,0.004900,0.029500,0.000200,0.001100,0.013800,0.001300,0.001200,0.036200,0.010300,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4766,16098.4492,5473.6172,6230.1094,0,21572.0664,0,0,0.3042,0,0,0,0,0,0,0,0,0,0,0
,0.077500,0.014300,0.1334,0.013700,0.034500,0.001800,0.007500,0.002900,0.027300,0.001400,0.005100,0.029700,0.5106,0.2856,0.9834,0.018500,17.3996,0.4268,0.026500,0.000800,0.014800,29.7682,29.8412,0.001900,0.000800,0.000300,0.008200,0.056600,0.000200,0.002400,0.028400,0.001500,0.001900,0.055000,0.014700,0.000200,0.047700,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.6381,16098.3867,5473.6797,6230.1094,0,21572.0664,0,0,18.8988,29.5384,1,2,2,548,410,0,0.3463,0,1,0
,0.060500,0.011700,0.072700,0.011300,0.025600,0.001800,0.006800,0.002000,0.018900,0.001300,0.001900,0.018500,14.3247,0.3032,1.4559,0.014700,2.9819,0.2821,0.019000,0.001000,0.002900,0.2303,0.3241,0.001700,0.000700,0.000100,0.007500,0.037400,0.000200,0.002200,0.018800,0.001200,0.002100,1.1389,0.014100,0.000100,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3837,16098.8984,5473.6797,6230.1094,0,21572.5781,0,0,18.8908,0,1,0,0,0,0,0,0,0,0,0
,0.058200,0.011200,0.076500,0.011800,0.026000,0.001700,0.005200,0.002400,0.017400,0.001200,0.002100,0.019100,0.2799,0.2191,0.8603,0.016100,17.5087,0.4008,0.018900,0.001200,0.002800,0.2391,0.3411,0.001700,0.000800,0,0.007600,0.039000,0.000100,0.002100,0.020900,0.001300,0.001700,0.053000,0.014000,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2268,16098.7969,5473.6797,6230.1094,0,21572.4766,0,0,18.7386,0,0,0,0,250,205,0,0.071400,0,0,0
,0.061000,0.011400,0.1247,0.012300,0.026600,0.001900,0.005700,0.002400,0.017200,0.001400,0.002000,0.020700,0.2977,0.2481,0.8626,0.014800,17.6142,0.3133,0.019600,0.001100,0.012700,27.7764,27.8729,0.002900,0.000800,0.000200,0.011100,0.086900,0.000400,0.002300,0.022600,0.001700,0.001900,0.060000,0.015900,0.000200,0.038600,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.9938,16099.2383,5473.6797,6230.1094,0,21572.9180,0,0,18.9583,27.4685,1,0,0,181,143,0,0.066400,0,0,0
,0.061900,0.012100,0.093700,0.011100,0.028500,0.002300,0.006600,0.002700,0.019700,0.013900,0.002200,0.019700,13.6174,0.2736,0.8865,0.015100,3.9259,0.3715,0.020500,0.001000,0.003100,0.2738,4.5334,0.001600,0.000700,0.000100,0.007700,0.038500,0.000100,0.002100,0.019600,0.001300,0.002600,0.072300,0.012800,0.000200,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3025,16098.8633,5473.6797,6230.1094,0,21572.5430,0,0,18.5520,0,1,0,0,0,0,0,0,0,0,0
,0.057400,0.012000,0.072700,0.011200,0.028400,0.001300,0.005500,0.002500,0.017400,0.001400,0.002000,0.020200,0.3093,0.2822,0.8898,0.017200,17.6079,0.2809,0.020100,0.000800,0.002500,0.2344,0.3311,0.001300,0.000700,0.000100,0.007100,0.038500,0.000200,0.002000,0.019900,0.001300,0.001600,0.050900,0.013600,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3031,16098.8633,5473.6797,6230.1094,0,21572.5430,0,0,18.9002,0,0,0,0,0,0,0,0,0,0,0
,0.044100,0.011000,0.074100,0.008300,0.024100,0.001500,0.004900,0.002400,0.016100,0.001100,0.001900,0.019400,0.2670,0.2139,0.8652,0.015300,0.1709,0.3290,0.026100,0.000400,0.001700,0.2699,0.3453,0.001200,0.000500,0.000200,0.005900,0.030200,0.000200,0.001700,0.014100,0.001300,0.001100,0.036300,0.010800,0.000100,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,45,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7187,16098.8633,5473.6797,6230.1094,0,21572.5430,0,0,0.2821,0,0,0,0,0,0,0,0,0,0,0
,0.084500,0.014200,0.1314,0.013700,0.028600,0.001800,0.006100,0.002700,0.022500,0.001100,0.004600,0.024300,0.3177,0.2723,0.8781,0.016400,17.3921,0.3151,0.021300,0.001100,0.013100,27.5007,27.5486,0.002200,0.000800,0.000400,0.008800,0.042000,0.000200,0.002200,0.021000,0.001600,0.001700,0.053100,0.013500,0.000200,0.079300,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,12,1,1,1,2,4,2,2,4,6,1,1,46,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.8075,16098.8008,5473.6797,6230.1094,0,21572.4805,0,0,18.7767,27.2659,1,0,0,531,375,0,0.3391,0,0,0
