EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/HandleRPC,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.062600,0.051600,0.012600,0.085800,0.013000,0.031300,0.002400,0.008900,1.7481,1.7721,0.001000,0.007200,0.033000,0.3841,0.2403,0.014600,0.3687,0.003600,0.035200,0.2936,0.017100,0.000600,0.061600,0.004200,0.1863,0.001300,0.001100,0.001800,0.013100,0.039700,0.3328,0.072400,0.001400,0.018700,0.001500,0.001200,0.098000,0.013400,0.000300,0,0,0,0,0,55,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.085294,0,27,0,0,0.2667,0.3520,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9519,10101.6641,5567.2344,6282.9062,0,15668.8984,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.053600,0.087600,0.013600,0.074400,0.011900,0.070300,0.002800,0.007300,1.7353,1.7569,0.001200,0.007100,0.033900,0.8628,0.2225,0.015500,0.3831,0.003200,2.0677,0.2734,0.018000,0.000600,0.002500,0.003700,0.1854,0.001300,0.000600,0.001600,0.011700,0.034300,0.4052,0.1876,0.001200,0.015400,0.000800,0.000900,0.087700,0.012700,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.099398,0,27,0,0,0.3336,0.4330,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9009,10091.1602,5567.2344,6282.9062,0,15658.3945,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,3.3087,0,0,0,0,1214,351,0,0.098800,0,0,0,0,0,0,0,0,0,0,0
,0.066900,0.083500,0.013400,0.1164,0.015900,0.061300,0.002400,0.006400,2.1920,2.2128,0.001200,0.008900,0.033800,0.7423,0.2553,0.015000,0.4594,0.003900,0,0.3543,0.018700,0.000600,0.002400,6.0459,6.3057,0.001900,0.000800,0.004100,0.018000,0.050300,0.3459,0.1923,0.001800,0.021400,0.001200,0.001900,0.1012,0.011700,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.096697,0,27,0,0,0.2698,0.3665,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7631,10091.0703,5567.2344,6282.9062,0,15658.3047,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0.1870,0,6.0405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.060100,0.076400,0.013400,0.090700,0.015600,0.064000,0.002700,0.007400,1.9556,1.9784,0.001400,0.007900,0.036900,1.8863,0.3068,0.016800,0.4325,0.003900,3.1225,0.3174,0.023700,0.000700,0.002200,0.004500,0.1917,0.001300,0.000800,0.002600,0.014300,0.041900,0.2932,0.1900,0.001200,0.018700,0.001300,0.001700,0.1053,0.014400,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.083912,0,21,0,0,0.2262,0.3101,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1478,10085.9336,5567.2344,6282.9062,0,15653.1680,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.4281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065000,0.046600,0.012900,0.094400,0.016100,0.1008,0.002300,0.007400,1.8798,1.9035,0.001700,0.008900,0.034700,0.4103,0.2831,0.015500,0.4141,0.003600,0,0.3640,0.020800,0.000700,0.002300,0.004000,0.2029,0.001300,0.000900,0.002100,0.014900,0.045500,0.3497,0.092800,0.001400,0.021100,0.001500,0.001900,0.097600,0.011400,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0.089798,0,27,0,0,0.2943,0.3841,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1619,10117.3867,5567.2344,6282.9062,0,15684.6211,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1653,0,0,0.069100,0,1654,434,0,0.1361,0,0,0,0,0,0,0,0,0,0,0
,0.064300,0.070600,0.013400,0.1107,0.015200,0.062500,0.002500,0.006800,1.8550,1.8768,0.001600,0.007900,0.037400,0.4694,0.2580,0.014200,0.3726,0.002900,4.6066,0.3347,0.030100,0.000800,0.002600,0.005700,1.3099,0.001800,0.001200,0.003700,0.018200,0.043500,0.4751,0.080000,0.001300,0.019700,0.001300,0.001700,0.1025,0.014100,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1095,0,33,0,0,0.4238,0.5333,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2296,10135.6992,5567.2344,6282.9062,0,15702.9336,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,5.4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.077500,0.1474,0.019500,0.092300,0.014900,0.042000,0.002700,0.010900,1.7687,1.7967,0.001400,0.007300,0.037100,0.9395,0.2548,0.015900,0.4124,0.003500,0,0.3423,0.017800,0.000400,0.038900,0.003300,0.1758,0.001000,0.000600,0.001600,0.011100,0.038500,0.4466,0.1612,0.003800,0.016100,0.001000,0.001000,0.092200,0.014000,0.000200,0,0,0,0,0,57,0,0,0,0,0,0,1,1,0,0,46,2,49,0,3,3,3,0,34,17,0,13,1,0,0,3,0,0,0,0,0,0,0,0.097409,0,18,0,0,0.4328,0.5302,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8902,10135.6367,5567.2344,6282.9062,0,15702.8711,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,0.1446,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
,0.068800,0.092600,0.012100,0.097700,0.015400,0.1165,0.002400,0.006700,1.8965,1.9179,0.001100,0.006800,0.031600,0.7583,0.2475,0.017000,0.4810,0.003400,3.7959,0.3311,0.023100,0.000800,0.002300,0.004100,0.2177,0.001700,0.001100,0.002500,0.016700,0.1174,0.4192,0.2006,0.001600,0.022000,0.001400,0.001400,0.3523,0.012300,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,46,2,49,0,4,3,3,0,0,13,0,13,1,0,2,3,0,0,0,0,0,0,0,0.1282,0,30,0,0,0.3161,0.4443,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0342,10127.9141,5567.2344,6282.9062,0,15695.1484,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.2033,0,0,0,0,1340,295,0,0.1013,0,0,0,0,0,0,0,0,0,0,0
,0.073700,0.060900,0.012600,0.1175,0.014800,0.099800,0.002400,0.008300,1.7744,1.7980,0.001400,0.007300,0.038900,0.5480,0.2565,0.014700,0.3703,0.003100,0,0.2837,0.017700,0.000600,0.001700,6.0854,6.2776,0.001600,0.000800,0.003400,0.018500,0.1403,0.4718,0.075800,0.001800,0.021800,0.001300,0.002000,0.092400,0.011700,0.000200,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,45,3,48,0,4,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1207,0,24,0,0,0.3964,0.5171,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9821,10096.1719,5567.2344,6282.9062,0,15663.4062,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1644,0,6.0803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065100,0.1014,0.013400,0.092600,0.014800,0.1042,0.002500,0.006800,2.0696,2.0911,0.001600,0.011900,0.038400,2.1820,0.3549,0.019600,0.5124,0.004700,1.5709,0.3178,0.021400,0.000700,0.001900,0.004300,0.1876,0.001500,0.001100,0.001800,0.014700,0.039800,0.3233,0.2309,0.001400,0.019900,0.001200,0.001300,0.1187,0.012700,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,1,14,0,14,0,0,1,3,0,0,0,0,0,0,0,0.087596,0,23,0,0,0.2588,0.3464,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7749,10085.9844,5567.2344,6282.9062,0,15653.2188,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,4.5152,0,0,0.071400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064000,0.045300,0.016000,0.1209,0.015100,0.037400,0.003000,0.011100,1.8900,1.9189,0.001600,0.008200,0.032700,0.4032,0.2741,0.019300,0.4620,0.004300,0,0.3117,0.019500,0.000800,0.002600,0.003800,0.1919,0.001200,0.000800,0.001900,0.013600,0.046800,0.3628,0,0.001400,0.017900,0.001500,0.001500,0.088500,0.011100,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,0,0,44,4,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090394,0,26,0,0,0.3096,0.4000,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0260,10085.9844,5567.2344,6282.9062,0,15653.2188,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1397,0,0,0,0,1255,351,0,0.1647,0,0,0,0,0,0,0,0,0,0,0
,0.066800,0.077800,0.010000,0.090000,0.014400,0.060400,0.002000,0.006500,1.3173,1.3363,0.001300,0.008100,0.031700,0.8923,0.2729,0.015200,0.3751,0.002900,4.0534,0.2722,0.021600,0.000900,0.002100,0.004600,0.1919,0.001500,0.000700,0.001900,0.013700,0.044400,0.2890,0.1933,0.001500,0.023200,0.001300,0.001600,0.1059,0.013100,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,0,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.084389,0,22,0,0,0.2221,0.3065,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3212,10086.6094,5567.2344,6282.9062,0,15653.8438,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.3383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064700,0.049100,0.011400,0.088100,0.014800,0.062400,0.002200,0.007100,1.3039,1.3239,0.001300,0.004800,0.078500,0.3824,0.2672,0.014100,0.3666,0.002900,0,0.3208,0.019800,0.000600,0.057700,0.004100,0.1978,0.001100,0.001000,0.002100,0.013700,0.038600,0.3221,0.078700,0.001400,0.018200,0.001200,0.001300,0.1116,0.016000,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.090294,0,23,0,0,0.2514,0.3417,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9486,10078.7812,5567.2344,6282.9062,0,15646.0156,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.071400,0.095800,0.011500,0.096400,0.015100,0.072400,0.002900,0.007600,1.9274,1.9509,0.001600,0.010500,0.044000,1.0522,0.3171,0.015800,0.4392,0.003500,4.4096,0.3186,0.023100,0.000700,0.002700,0.004300,0.1979,0.001400,0.001000,0.002100,0.015300,0.044100,0.3661,0.2189,0.001500,0.021500,0.001200,0.002100,0.1193,0.012400,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.089791,0,25,0,0,0.2988,0.3886,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.9161,10128.9609,5567.2344,6282.9062,0,15696.1953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.9376,0,0,0,0,1207,351,0,0.097600,0,0,0,0,0,0,0,0,0,0,0
,0.084500,0.056000,0.014900,0.1417,0.016300,0.072300,0.002400,0.006900,1.9838,2.0076,0.002400,0.013600,0.045900,0.4754,0.3041,0.014500,0.4236,0.005100,0,0.3210,0.020600,0.000800,0.002600,6.2344,6.5079,0.002500,0.001200,0.004500,0.023900,0.050600,0.3722,0.1031,0.001800,0.021900,0.001500,0.001500,0.1068,0.014700,0.000300,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1095,0,23,0,0,0.3058,0.4153,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0608,10133.4492,5567.2344,6282.9062,0,15700.6836,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.2415,0,6.2273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.068400,0.084000,0.012400,0.093900,0.015800,0.1009,0.002200,0.006900,1.2666,1.2865,0.001300,0.004800,0.028300,2.2163,0.2645,0.015400,0.4159,0.003500,2.6661,0.3251,0.022900,0.000600,0.002500,0.003900,0.1933,0.002000,0.001100,0.002200,0.014600,0.044700,0.2860,0.2206,0.001500,0.022500,0.001400,0.001700,0.1009,0.012700,0.000200,0,0,0,0,0,55,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,0,14,0,14,0,0,2,3,0,0,0,0,0,0,0,0.082202,0,22,0,0,0.2195,0.3017,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5761,10134.3750,5567.2344,6282.9062,0,15701.6094,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.2571,0,0,0.082900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064100,0.057700,0.011800,0.082000,0.013700,0.058700,0.002500,0.007300,1.7643,1.7856,0.002000,0.008000,0.035100,0.3760,0.2597,0.017000,0.3574,0.003300,0,0.2951,0.018500,0.000600,0.002500,0.003600,0.1900,0.001500,0.001000,0.001600,0.012500,0.038200,0.3226,0.076500,0.001200,0.018200,0.001300,0.001400,0.098000,0.012500,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.087101,0,25,0,0,0.2834,0.3705,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0985,10133.2891,5567.2344,6282.9062,0,15700.5234,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1291,0,0,0,0,1336,364,0,0.1455,0,0,0,0,0,0,0,0,0,0,0
,0.070800,0.085700,0.014100,0.098400,0.015700,0.083600,0.003000,0.009100,1.8597,1.8877,0.001700,0.009100,0.035100,0.9279,0.2612,0.014900,0.3933,0.003200,3.9846,0.3757,0.023800,0.000800,0.002700,0.004100,0.1965,0.001300,0.001000,0.002100,0.015800,0.046600,0.3449,0.2147,0.001700,0.021900,0.001400,0.001600,0.1006,0.012100,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,2,2,44,4,47,0,3,3,3,0,1,13,0,13,0,0,2,3,0,0,0,0,0,0,0,0.087898,0,24,0,0,0.2801,0.3680,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2168,10094.0039,5567.2344,6282.9062,0,15661.2383,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.3306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.073300,0.049800,0.016200,0.1145,0.015300,0.078900,0.003100,0.009100,2.0239,2.0511,0.001200,0.008500,0.033300,0.3754,0.2217,0.015300,0.3605,0.003700,0,0.2843,0.017300,0.000500,0.057900,0.004300,0.1865,0.001300,0.000800,0.001800,0.012700,0.043100,0.2818,0.089000,0.001300,0.017300,0.001200,0.001900,0.097800,0.013100,0.000100,0,0,0,0,0,55,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.070401,0,23,0,0,0.2271,0.2975,0,1,2,2,12,1,1,1,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1167,10095.0430,5567.2344,6282.9062,0,15662.2773,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.078800,0.1351,0.014000,0.092200,0.014700,0.068500,0.002200,0.007700,1.8458,1.8670,0.002000,0.009700,0.043200,0.7923,0.3328,0.016500,0.3943,0.003800,3.7079,0.2949,0.019700,0.000800,0.002100,0.004300,0.1990,0.001500,0.000800,0.002100,0.015600,0.041300,0.3877,0.1809,0.001700,0.020000,0.001400,0.001600,0.1031,0.012600,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,3,3,0,1,13,0,13,0,0,1,3,0,0,0,0,0,0,0,0.1031,0,28,0,0,0.3615,0.4646,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6751,10084.8398,5567.2344,6282.9062,0,15652.0742,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,13,5.1228,0,0,0,0,1213,346,0,0.1213,0,0,0,0,0,0,0,0,0,0,0
,0.065500,0.064200,0.013700,0.1177,0.015900,0.067600,0.002200,0.006700,1.7329,1.7540,0.001500,0.007600,0.035000,0.5691,0.2758,0.013800,0.3631,0.003000,0,0.3197,0.020800,0.000600,0.002500,5.8901,6.9572,0.001900,0.000800,0.003500,0.020100,0.044100,0.4621,0.094000,0.001700,0.020800,0.001400,0.001600,0.097300,0.011200,0.000100,0,0,0,0,0,54,0,0,0,0,0,0,1,1,1,1,44,4,47,0,3,1,1,0,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1107,0,34,0,0,0.4039,0.5146,0,1,2,2,12,1,1,1,0,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,54,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2565,10084.4688,5567.2344,6282.9062,0,15651.7031,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0,0.1189,0,5.8848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
