EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderSpacing/ConstraintMilliseconds,GuLiCommanderSpacing/CandidatePairs,GuLiCommanderSpacing/BlockedMoves,GuLiCommanderSpacing/Violations,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Camera,Exclusive/GameThread/Pathfinding,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/EventWait
,0.045300,0.041900,0.008400,0.053100,0.009200,0.017400,0.001400,0.004600,0.7276,0.7405,0.000900,0.003000,0.012800,0.1591,0.1200,0.009000,0.1779,0.1994,0.012500,0.000400,0.001800,0.003100,0.085900,0.000700,0.000500,0.004800,0.022700,0.000100,0.001000,0.011300,0.000700,0.001300,0.047900,0.008500,0,0,0,0,0,47,0,0,0.001900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1193,13114.6406,5593.9297,6353.4219,0,18708.5703,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070900,0.052300,0.013500,0.068100,0.009100,0.025000,0.002500,0.007400,0.3599,0.3807,0.001000,0.004600,0.018100,0.2308,0.1496,0.6736,0.1857,0.1630,0.010900,0.000700,0.007700,0.002500,0.1036,0.001200,0.000500,0.004200,0.022400,0.000100,0.001200,0.008900,0.000800,0.001100,0.043200,0.006800,0.000100,0,0,0,0,48,0,0,0.002200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8818,13113.6367,5593.9297,6353.4219,0,18707.5664,0,0,0.000100,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.056100,0.044000,0.009200,0.059200,0.008800,0.020800,0.001600,0.005800,0.3165,0.3324,0.000800,0.003800,0.015900,0.1857,0.1311,0.009500,0.1930,0.2209,0.012200,0.000500,0.001900,0.002900,0.089000,0.001100,0.000500,0.004700,0.023800,0.000100,0.001100,0.010100,0.000700,0.001200,0.041500,0.007200,0,0,0,0,0,47,0,0,0.002300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6603,13119.8398,5593.9297,6353.4219,0,18713.7695,0,0,0.000100,0,0,402,341,0,0.045600,0,0,0,0,0,0,0
,0.077600,0.049400,0.010000,0.064100,0.010100,0.020600,0.001700,0.005500,0.3261,0.3419,0.000900,0.004900,0.016500,0.2210,0.1561,0.6728,0.2393,0.1968,0.013100,0.000600,0.001800,0.003100,0.1057,0.001100,0.000600,0.005100,0.026300,0.000100,0.001800,0.011600,0.000900,0.001800,0.095400,0.009300,0.000100,0,0,0,0,47,0,0,0.002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8459,13119.6484,5593.9297,6353.4219,0,18713.5781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.063800,0.039900,0.008900,0.056100,0.007700,0.018600,0.001200,0.004000,0.3112,0.3241,0.000700,0.003700,0.013700,0.1671,0.1169,0.008300,0.1690,0.1868,0.011100,0.000500,0.001600,1.9876,2.0681,0.000900,0.000400,0.004400,0.022100,0.000100,0.001400,0.008900,0.000800,0.001400,0.038600,0.010900,0.000100,0,0,0,0,48,0,0,0.8105,17586,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9081,13119.6484,5593.9297,6353.4219,0,18713.5781,0,0,0.000100,0,1,0,0,0,0,1.9850,0,0,0,0,0,0
,0.069700,0.049100,0.009200,0.062700,0.009600,0.020200,0.001500,0.005300,0.3160,0.3314,0.001200,0.004000,0.016300,0.3907,0.1319,0.6159,0.2128,0.2259,0.014200,0.000700,0.001900,0.003200,0.099300,0.000800,0.001100,0.005200,0.027800,0.000200,0.001100,0.011800,0.000800,0.001300,0.071300,0.009100,0.000200,0,0,0,0,47,0,0,0.002100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7108,13119.6719,5593.9297,6353.4219,0,18713.6016,0,0,0,0,0,404,2345,0,0.073700,0,0,0,0,0,0,0
,0.080100,0.048800,0.011600,0.060500,0.009200,0.023600,0.002000,0.006800,0.3899,0.4076,0.001000,0.004700,0.017700,0.2272,0.1347,0.009500,0.2393,0.1841,0.011200,0.000500,0.001800,0.002500,0.087100,0.000800,0.000300,0.003900,0.021900,0.000100,0.001000,0.009300,0.000700,0.000800,0.040400,0.008000,0,0,0,0,0,47,0,0,0.002200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9754,13119.7891,5593.9297,6353.4219,0,18713.7188,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070300,0.044400,0.009400,0.061500,0.009000,0.022200,0.001600,0.005600,0.3550,0.3705,0.001100,0.005700,0.016700,0.1845,0.1490,0.6285,0.1876,0.2011,0.011900,0.000400,0.006900,0.002800,0.081000,0.000700,0.000400,0.004100,0.022600,0.000100,0.000800,0.008500,0.000700,0.001000,0.042200,0.007500,0.000100,0,0,0,0,48,0,0,0.001700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0424,13119.7734,5593.9297,6353.4219,0,18713.7031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.054000,0.048400,0.010700,0.061500,0.010000,0.021500,0.001800,0.005600,0.3480,0.3627,0.000800,0.003800,0.017400,0.2395,0.1418,0.011100,0.2628,0.2629,0.014700,0.000900,0.001800,0.003500,0.3548,0.000700,0.000500,0.005600,0.027000,0,0.001300,0.010000,0.001100,0.001000,0.058900,0.007400,0.000100,0,0,0,0,47,0,0,0.002400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4030,13120.1523,5593.9297,6353.4219,0,18714.0820,0,0,0.000100,0,0,402,341,0,0.056100,0,0,0,0,0,0,0
,0.054500,0.038700,0.009300,0.049500,0.007900,0.018300,0.001500,0.005000,0.3076,0.3216,0.000800,0.003000,0.012900,0.1619,0.1157,0.6124,0.1654,0.1459,0.010400,0.000600,0.001700,0.002700,0.075500,0.000700,0.000400,0.003900,0.021800,0.000100,0.000800,0.008200,0.000700,0.000900,0.039200,0.006700,0,0,0,0,0,47,0,0,0.001900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4061,13120.5312,5593.9297,6353.4219,0,18714.4609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.060200,0.048400,0.008900,0.074100,0.010600,0.018100,0.001500,0.005400,0.3251,0.3400,0.000800,0.003700,0.017200,0.1924,0.1396,0.011600,0.1993,0.2025,0.011700,0.000800,0.001800,2.1133,2.2139,0.001600,0.000600,0.005300,0.027500,0.000100,0.001100,0.011200,0.000800,0.002200,0.051600,0.010200,0,0,0,0,0,50,0,0,0.8549,17583,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,50,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6464,13121.1133,5593.9297,6353.4219,0,18715.0430,0,0,0.000100,0,1,0,0,0,0,2.1100,0,0,2,0,0,0
,0.065500,0.050100,0.012300,0.059100,0.009400,0.024100,0.001500,0.006100,0.3584,0.3743,0.001200,0.003900,0.018200,0.3129,0.1621,0.6619,0.2044,0.1471,0.010400,0.000800,0.001700,0.002000,0.066700,0.000600,0.000400,0.004000,0.019900,0.000100,0.000700,0.008300,0.000600,0.000900,0.038600,0.007100,0.000100,0,0,0,0,47,0,0,0.002200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1122,13121.5977,5593.9297,6353.4219,0,18715.5273,0,0,0.000100,0,0,404,2346,0,0.081800,0,0,0,0,0,0,0
,0.1206,0.041000,0.008900,0.053500,0.007900,0.025000,0.001500,0.006400,0.4246,0.4417,0.000800,0.003000,0.014800,0.1528,0.1195,0.007800,0.1783,0.1844,0.009400,0.000400,0.001600,0.002700,0.081200,0.000700,0.000400,0.004500,0.024300,0.000100,0.000700,0.007700,0.000800,0.000900,0.041400,0.007100,0.000100,0,0,0,0,47,0,0,0.002100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8135,13121.5742,5593.9297,6353.4219,0,18715.5039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064800,0.049900,0.011400,0.063900,0.009700,0.020800,0.001800,0.006500,0.3354,0.3521,0.001300,0.004500,0.017000,0.2351,0.1491,0.6963,0.2046,0.1743,0.014700,0.000800,0.009700,0.003000,0.095300,0.000600,0.000700,0.005000,0.026100,0.000100,0.001300,0.009300,0.000900,0.001300,0.040100,0.007500,0.000200,0,0,0,0,48,0,0,0.002500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8317,13124.2109,5593.9297,6353.4219,0,18718.1406,0,0,0.000100,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.056000,0.040200,0.009000,0.048800,0.007600,0.018800,0.001200,0.005100,0.3096,0.3238,0.000700,0.002400,0.012700,0.1568,0.1169,0.008200,0.1722,0.1844,0.010600,0.000400,0.001800,0.002700,0.075800,0.000800,0.000400,0.003800,0.021500,0.000200,0.001200,0.008300,0.000600,0.001100,0.038600,0.007300,0.000200,0,0,0,0,47,0,0,0.002400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0776,13124.3008,5593.9297,6353.4219,0,18718.2305,0,0,0.000100,0,0,402,341,0,0.052400,0,0,0,0,0,0,0
,0.066200,0.055500,0.043000,0.068800,0.011900,0.022000,0.001500,0.006200,0.3504,0.3666,0.000800,0.003100,0.018500,0.2282,0.1574,0.6585,0.2134,0.1996,0.015800,0.000700,0.002600,0.003100,0.1111,0.001000,0.000600,0.004800,0.028200,0.000300,0.001300,0.014200,0.001000,0.001200,0.063800,0.011000,0.000100,0,0,0,0,47,0,0,0.003200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0756,13128.4219,5593.9297,6353.4219,0,18722.3516,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.055800,0.042400,0.009000,0.060300,0.008900,0.019300,0.001400,0.004800,0.3124,0.3260,0.000900,0.003000,0.014100,0.1618,0.1214,0.009100,0.1863,0.1845,0.009700,0.000500,0.001700,2.1173,2.1965,0.000800,0.000600,0.004200,0.022500,0,0.001100,0.009400,0.000800,0.001300,0.041200,0.007200,0.000100,0,0,0,0,48,0,0,0.9403,17366,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0648,13124.6914,5593.9297,6353.4219,0,18718.6211,0,0,0.000100,0,1,0,0,0,0,2.1145,0,0,0,0,0,0
,0.062100,0.040100,0.008100,0.048000,0.007300,0.017700,0.001100,0.004200,0.3044,0.3165,0.000600,0.003200,0.013300,0.2729,0.1317,0.6213,0.1635,0.1255,0.008900,0.000300,0.001400,0.001900,0.067700,0.000600,0.000300,0.004000,0.026100,0,0.000900,0.007800,0.000600,0.001100,0.040700,0.007000,0.000100,0,0,0,0,47,0,0,0.001500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5786,13125.0469,5593.9297,6353.4219,0,18718.9766,0,0,0,0,0,404,2345,0,0.068300,0,0,0,0,0,0,0
,0.071800,0.052100,0.037800,0.078300,0.012000,0.029800,0.002100,0.007900,0.4244,0.4451,0.001300,0.008000,0.027300,0.2775,0.1911,0.011700,0.2744,0.2639,0.014200,0.000700,0.002300,0.003300,0.1065,0.000900,0.000800,0.005300,0.027900,0.000100,0.001500,0.011000,0.000900,0.001200,0.071600,0.008100,0,0,0,0,0,47,0,0,0.003100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7411,13124.5039,5593.9297,6353.4219,0,18718.4336,0,0,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.071100,0.043600,0.010100,0.059100,0.008300,0.021000,0.001600,0.005800,0.3226,0.3386,0.000800,0.003700,0.015700,0.1982,0.1299,0.6720,0.2055,0.1543,0.010900,0.000600,0.006100,0.002800,0.080200,0.000800,0.000400,0.004300,0.022500,0.000100,0.000800,0.008500,0.000600,0.001000,0.039200,0.007700,0.000100,0,0,0,0,48,0,0,0.002100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0911,13139.7070,5593.9922,6353.4219,0,18733.6992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
,0.084000,0.050800,0.010100,0.067200,0.010300,0.022900,0.001500,0.005700,0.3401,0.3555,0.001000,0.004800,0.015700,0.1891,0.1648,0.010500,0.2323,0.2075,0.012000,0.000500,0.001800,0.004400,0.1046,0.001200,0.000900,0.006000,0.027400,0,0.001400,0.011200,0.001000,0.001500,0.051400,0.007600,0.000200,0,0,0,0,47,0,0,0.002900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.1175,13142.3242,5593.9922,6353.4219,0,18736.3164,0,0,0,0,0,402,337,0,0.046000,0,0,0,0,0,0,0
,0.068700,0.065100,0.010800,0.066500,0.010100,0.023500,0.001700,0.006400,0.3587,0.3754,0.000900,0.004600,0.015100,0.1884,0.1808,0.6149,0.1797,0.1872,0.012400,0.000500,0.001700,0.003000,0.092900,0.000800,0.000400,0.004700,0.025400,0.000200,0.001200,0.008800,0.000700,0.001400,0.041400,0.007500,0.000100,0,0,0,0,47,0,0,0.002000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2275,13139.1797,5593.9922,6353.4219,0,18733.1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065200,0.048500,0.008800,0.076000,0.011500,0.019800,0.001500,0.005100,0.3080,0.3226,0.000600,0.003400,0.013600,0.1601,0.1263,0.009100,0.1680,0.1976,0.010300,0.000500,0.001900,2.1315,2.2244,0.001100,0.000700,0.007300,0.029500,0.000300,0.001800,0.012000,0.000700,0.002400,0.050800,0.009600,0.000100,0,0,0,0,48,0,0,0.8634,17378,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.7025,13135,5593.9922,6353.4219,0,18728.9922,0,0,0,0,1,0,0,0,0,2.1283,0,0,0,0,0,0
,0.080400,0.055500,0.013900,0.058900,0.009000,0.031100,0.001900,0.005800,0.3524,0.3687,0.000800,0.003500,0.016300,0.3196,0.1498,0.6281,0.1783,0.1733,0.010700,0.000600,0.001500,0.002300,0.2752,0.000700,0.000500,0.003900,0.020000,0.000100,0.000700,0.008100,0.000700,0.000900,0.047100,0.006200,0,0,0,0,0,47,0,0,0.001600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9302,13134.0117,5593.9922,6353.4219,0,18728.0039,0,0,0.000100,0,0,404,2337,0,0.068200,0,0,0,0,0,0,0
,0.050600,0.036300,0.008100,0.049700,0.007300,0.017200,0.001100,0.004200,0.3026,0.3145,0.000800,0.003600,0.012200,0.1555,0.1204,0.008800,0.1678,0.1896,0.010800,0.000400,0.002000,0.002500,0.080300,0.000600,0.000400,0.004000,0.020600,0.000100,0.000800,0.008800,0.000600,0.000800,0.052300,0.006200,0,0,0,0,0,47,0,0,0.001900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6212,13134.0117,5593.9922,6353.4219,0,18728.0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.074000,0.052200,0.016300,0.066900,0.010400,0.020100,0.001200,0.005200,0.3189,0.3335,0.000700,0.003400,0.018600,0.3046,0.1447,0.7285,0.2366,0.1924,0.012800,0.000900,0.011500,0.002800,0.1096,0.001200,0.000700,0.004800,0.027900,0,0.001400,0.010600,0.000800,0.001200,0.048900,0.007600,0.000100,0,0,0,0,51,0,0,0.002300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0038,13136.6953,5593.9922,6353.4219,0,18730.6875,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0
