EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,Exclusive/AllWorkers/MassProcessorTask,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FMsgLogf/FMsgLogfCount,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/Pathfinding,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush
,0.070800,0.4162,0.012200,0.1332,0.016100,0.1426,0.1140,0.002800,0.008100,0,0,0,0,0,130.5986,130.6211,0.001800,0.011100,0.050400,5.4727,0.3297,64,0,0,12.3768,1668,176,0,0.2281,0.8292,0.014400,0.008800,0.5871,5.8235,0.5682,0.029500,0.000800,0.1242,13.6824,13.6887,13.9208,0.002400,0.001000,0.004800,0.021700,0.1645,0.9189,0.002400,0.028600,0.001600,0.001900,0.1198,0.014100,0.000300,52,0,0,0,0,2,2,3,4,50,2,100,0,10,6,6,0,19,58,0,56,2,0,7,12,0,0,0,0,0,0,0,0.1930,0,47,0,0,0.8476,1.0406,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.8251,2769.3086,5549.8320,6264.3086,0,8319.1406,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.060300,0.3210,0.012100,0.1356,0.015700,0.1370,0.1327,0.002200,0.007300,0,0,0,0,0,130.8824,130.9017,0.001900,0.012000,0.040800,34.6780,0.2983,64,0,0,13.0002,1135,189,0,0.3107,0.6744,0.017500,0.006900,0.3262,0,0.3244,0.033500,0.000700,0.071600,6.3025,6.3104,7.5874,0.002600,0.001000,0.006800,0.035600,0.071500,1.3511,0.005400,0.022300,0.001200,0.001500,0.3516,0.013800,0.000100,26,0,0,0,0,2,2,4,5,50,2,104,0,6,4,4,0,90,38,0,30,2,0,8,8,0,0,0,0,0,0,0,0.2680,0,45,1.9521,0,1.3859,1.6539,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1147,177.8682,2763.3438,5550.6172,6264.3086,0,8313.9609,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.091500,0.5706,0.016200,0.1596,0.021000,0.1440,0.052400,0.002700,0.007300,0,0,0,0,0,137.6294,137.6503,0.002300,0.012500,0.042600,4.3586,0.3017,62,0,0,14.0410,2219,1290,0,0.3070,0.6805,0.016600,0.006700,0.6345,8.8695,0.6143,0.043600,0.001200,0.1353,13.3736,13.3810,13.7660,0.002200,0.000900,0.005400,0.024900,0.097600,1.5661,0.003600,0.044700,0.001600,0.004100,0.2032,0.015100,0.000200,52,0,0,0,0,2,2,2,2,50,2,100,0,10,6,6,0,8,56,0,54,2,0,4,12,0,0,0,0,0,0,0,0.2929,0,45,0,0,1.4963,1.7892,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.4731,2762.6719,5550.6211,6264.3086,0,8313.2930,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.076400,0.3016,0.017700,0.1465,0.021600,0.2305,0.1326,0.002900,0.008200,0,0,0,0,0,149.3602,149.3854,0.001600,0.010200,0.045200,36.1408,0.2674,64,0,0,12.0426,1278,1300,0,0.2796,0.7041,0.016500,0.007400,0.3290,0,0.3789,0.034200,0.001000,0.084700,11.4170,11.4242,12.5880,0.003200,0.001800,0.006200,0.028100,0.1300,1.1706,0.001600,0.024400,0.001500,0.001600,0.1394,0.015100,0.000300,26,0,0,0,0,2,2,4,4,50,2,100,0,10,3,4,0,33,32,0,30,2,0,8,7,0,0,0,0,0,0,0,0.2601,0,47,1.0098,0,1.1978,1.4579,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,202.7533,2762.2734,5551.3516,6264.3164,0,8313.6250,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,1,0,0,0,0
,0.069900,0.4420,0.015400,0.1388,0.020200,0.1740,0.1292,0.003600,0.011500,0,0,0,0,0,155.3989,155.4294,0.001900,0.011200,0.041100,4.1342,0.2993,64,0,0,10.5865,1834,185,0,0.2464,0.7934,0.016700,0.005600,0.4306,6.0174,0.6128,0.033200,0.001000,0.096100,12.7773,12.7844,13.0541,0.002500,0.001000,0.005100,0.023500,0.063700,1.3244,0.006300,0.025400,0.001300,0.001700,0.3556,0.031300,0.000300,52,0,0,0,0,2,2,4,4,50,2,102,0,8,6,7,0,48,62,0,56,2,0,8,13,0,0,0,0,0,0,0,0.2658,0,46,1.0068,0,1.3973,1.6631,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.0633,2764.6016,5551.3516,6264.3164,0,8315.9531,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.068700,0.2876,0.014500,0.1452,0.017700,0.1775,0.1089,0.002200,0.006800,0,0,0,0,0,160.4083,160.4280,0.001800,0.011400,0.041400,34.3387,0.2737,64,0,0,8.5520,1564,1323,0,0.3130,0.8640,0.019400,0.006800,0.3294,0,0.3539,0.040100,0.000800,0.087100,12.4934,12.5008,13.6028,0.002300,0.002300,0.004300,0.021500,0.062000,1.0039,0.002000,0.030200,0.001300,0.001600,0.1473,0.014300,0.000100,26,0,0,0,0,2,2,4,4,50,2,100,0,10,3,4,0,32,32,0,30,2,0,8,7,0,0,0,0,0,0,0,0.2121,0,47,1.0156,0,1.0379,1.2500,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,213.9891,2753.2539,5552.0977,6264.3164,0,8305.3516,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,1.1763,0,0,0,0,0,0,0,0
,0.075700,0.4817,0.012000,0.1461,0.016600,0.1262,0.1151,0.002200,0.007200,0,0,0,0,0,60.4967,60.5176,0.001800,0.008200,0.043100,2.2023,0.3364,62,0,0,12.6864,1812,177,0,0.2320,1.8001,0.019600,0.006900,0.4666,8.6685,0.5371,0.032900,0.000800,0.093900,12.9969,13.0035,13.2269,0.003000,0.001000,0.005400,0.040900,0.1532,1.2969,0.001900,0.029000,0.001400,0.001600,0.1475,0.017100,0.000100,52,0,0,0,0,2,2,2,3,50,2,100,0,10,5,6,0,10,55,0,55,2,0,5,11,0,0,0,0,0,0,0,0.2936,0,46,0,0,1.2334,1.5270,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.8837,2749.0703,5553.0469,6265.9414,0,8302.1172,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.070000,0.3057,0.013100,0.1352,0.017800,0.1673,0.091500,0.003300,0.009000,0,0,0,0,0,78.8414,78.8670,0.001900,0.011300,0.044900,43.4139,0.3849,64,0,0,8.5547,1060,284,0,0.1730,0.8140,0.022000,0.029800,0.3717,0,0.3675,0.031200,0.000700,0.069500,6.4778,6.4832,7.6543,0.002400,0.001000,0.005100,0.026900,0.1228,1.0404,0.004700,0.024700,0.001400,0.001600,0.1441,0.015600,0.000300,26,0,0,0,0,2,2,3,3,50,2,102,0,8,3,4,0,54,33,0,29,2,0,6,7,0,0,0,0,0,0,0,0.2198,0,42,0.9834,0,1.0847,1.3045,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,134.5342,2745.6133,5553.7812,6265.9414,0,8299.3945,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.065400,0.3797,0.014000,0.1407,0.018900,0.1270,0.1082,0.002400,0.007300,0,0,0,0,0,88.9891,89.0093,0.002300,0.010600,0.046300,2.4017,0.5244,62,0,0,13.8886,1974,1207,0,0.3519,1.6842,0.020100,0.011600,0.4353,9.3976,0.3678,0.035400,0.000900,0.075800,5.7024,5.7076,5.9455,0.002700,0.000800,0.005100,0.025300,0.071900,1.0556,0.001700,0.021700,0.001300,0.001600,0.4223,0.015100,0.000200,52,0,0,0,0,2,2,2,3,50,2,100,0,8,5,6,0,6,54,0,54,2,0,5,11,0,0,0,0,0,0,0,0.2485,0,44,0,0,0.9364,1.1849,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.6868,2741.5859,5553.7812,6265.9414,0,8295.3672,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.058100,0.3348,0.013400,0.1317,0.016400,0.1296,0.074200,0.002600,0.008200,0,0,0,0,0,103.2623,103.2840,0.002200,0.017000,0.048800,2.7110,0.3113,64,0,0,12.3975,945,115,0,0.3398,1.1160,0.017000,0.009100,0.3053,8.8506,0.4002,0.032400,0.000600,0.074100,6.3252,6.3305,6.5410,0.002400,0.000800,0.005100,0.024800,0.054900,1.1254,0.005300,0.021500,0.001400,0.001700,0.1380,0.012400,0.000200,26,0,0,0,0,2,2,2,3,50,2,100,0,8,2,3,0,46,34,0,28,2,0,4,5,0,0,0,0,0,0,0,0.2562,0,46,0.9600,0,1.1154,1.3716,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.1022,2770.5820,5553.7812,6265.9414,0,8324.3633,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.058500,0.3794,0.011600,0.1327,0.015700,0.1249,0.1371,0.002800,0.006800,0,0,0,0,0,105.6310,105.6513,0.002200,0.010600,0.039500,1.7461,0.3407,62,0,0,12.5028,2055,208,0,0.3021,1.4835,0.016600,0.008000,0.4218,9.0500,0.3299,0.025500,0.000900,0.065900,14.5335,14.5412,15.6459,0.002900,0.000900,0.005300,0.030300,0.060800,1.2703,0.002200,0.025900,0.001400,0.001800,0.1382,0.014100,0.000200,52,0,0,0,0,2,2,2,2,50,2,100,0,10,7,7,0,26,56,0,56,2,0,4,14,0,0,0,0,0,0,0,0.2842,0,46,0,0,1.1477,1.4319,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.4888,2758.6289,5553.7812,6265.9414,0,8312.4102,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.067700,0.3022,0.012000,0.1335,0.017200,0.1726,0.087500,0.002700,0.009100,0,0,0,0,0,105.0503,105.0762,0.002100,0.012300,0.049500,33.4194,0.4030,64,0,0,11.6985,1186,798,0,0.2141,0.9962,0.028300,0.007100,0.2620,0,0.4230,0.033700,0.000700,0.078500,6.1495,6.1553,6.3711,0.002400,0.001000,0.005100,0.025800,0.1724,0.9573,0.002000,0.026100,0.001400,0.001900,0.1115,0.014200,0.000200,26,0,0,0,0,2,2,3,3,50,2,100,0,10,3,3,0,6,28,0,28,2,0,6,6,0,0,0,0,0,0,0,0.2099,0,45,0,0,0.9071,1.1170,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,149.5652,2745.8633,5554.5273,6265.9414,0,8300.3906,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.063200,0.3507,0.012600,0.1235,0.017300,0.1211,0.1188,0.002000,0.007600,0,0,0,0,0,124.7316,124.7507,0.002100,0.008600,0.038900,1.8864,0.2729,62,0,0,9.6459,1241,633,0,0.2992,1.0879,0.015500,0.010900,0.4210,6.6700,0.4197,0.035200,0.001200,0.1589,6.2285,6.2354,7.3742,0.002200,0.001000,0.005200,0.023400,0.058500,1.0535,0.001900,0.025200,0.001300,0.001900,0.3860,0.013400,0.000300,52,0,0,0,0,2,2,2,3,48,4,100,0,6,6,6,0,22,55,0,55,2,0,5,12,0,0,0,0,0,0,0,0.2717,0,43,0,0,0.9132,1.1849,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.7736,2720.9062,5554.5312,6265.9414,0,8275.4375,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.063400,0.4738,0.011500,0.1304,0.016200,0.1405,0.068500,0.001900,0.007000,0,0,0,0,0,134.1842,134.2031,0.001800,0.010700,0.040200,2.4979,0.3127,64,0,0,9.8187,1584,176,0,0.2170,1.0914,0.019300,0.006300,0.4247,6.5247,0.5063,0.031300,0.000700,0.085700,11.1355,11.1413,11.3908,0.002700,0.001200,0.018900,0.029100,0.066300,2.0003,0.007300,0.024300,0.001200,0.001800,0.1160,0.015200,0.000100,26,0,0,0,0,2,2,3,4,50,2,100,0,6,3,3,0,78,37,0,29,2,0,7,6,0,0,0,0,0,0,0,0.4206,0,46,1.9131,0,2.1216,2.5422,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.5811,2712.6836,5554.5312,6265.9414,0,8267.2148,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.055600,0.4066,0.012600,0.1169,0.014900,0.1114,0.097200,0.002200,0.007500,0,0,0,0,0,139.1586,139.1799,0.002400,0.013000,0.044600,2.5240,0.3530,64,0,0,12.1591,1622,151,0,0.2723,1.2756,0.017300,0.008300,0.4671,8.2580,0.5407,0.030800,0.000700,0.074700,6.0319,6.0396,7.2859,0.002900,0.001000,0.004800,0.025900,0.044200,1.3135,0.001100,0.025200,0.001100,0.001200,0.1342,0.011400,0.000200,52,0,0,0,0,2,2,2,3,50,2,100,0,10,5,5,0,24,56,0,54,2,0,5,10,0,0,0,0,0,0,0,0.2822,0,45,0,0,1.1775,1.4597,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.6996,2711.9375,5554.5312,6265.9414,0,8266.4688,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.061200,0.3298,0.008800,0.1235,0.016100,0.1930,0.1557,0.002200,0.007800,0,0,0,0,0,132.0432,132.0658,0.001500,0.010400,0.038400,39.1524,0.3423,62,0,0,14.1178,1703,756,0,0.3278,1.3360,0.020300,0.008300,0.4088,0,0.3845,0.042400,0.001000,0.1148,13.9232,13.9310,14.2411,0.002100,0.000900,0.005200,0.023200,0.1585,1.0324,0.001800,0.026200,0.001400,0.001500,0.3354,0.012400,0.000100,26,0,0,0,0,2,2,3,4,50,2,100,0,10,3,3,0,17,32,0,30,2,0,7,6,0,0,0,0,0,0,0,0.2093,0,46,0,0,0.9500,1.1593,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161,190.8677,2748.8086,5555.2812,6265.9414,0,8304.0898,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.073400,0.4575,0.013000,0.1383,0.018800,0.1377,0.1114,0.002200,0.008100,0,0,0,0,0,152.1115,152.1324,0.001900,0.010800,0.044100,2.0395,0.2855,64,0,0,12.0015,1880,797,0,0.2807,0.8465,0.018900,0.006800,0.4305,9.0514,0.3804,0.032100,0.000600,0.098900,12.1916,12.2019,13.3988,0.003200,0.001100,0.005600,0.030700,0.058900,1.3990,0.005400,0.025700,0.002400,0.001500,0.1672,0.011600,0.000600,52,0,0,0,0,2,2,3,4,50,2,102,0,8,6,7,0,54,60,0,56,2,0,7,13,0,0,0,0,0,0,0,0.3104,0,46,1.0146,0,1.3572,1.6676,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.7113,2736.2500,5555.2852,6265.9414,0,8291.5352,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.076900,0.3185,0.015200,0.1583,0.020700,0.1880,0.1213,0.002700,0.008600,0,0,0,0,0,158.4755,158.4989,0.002000,0.014300,0.044500,34.0206,0.2979,64,0,0,10.2477,1326,604,0,0.3218,0.8905,0.023400,0.007200,0.4373,0,0.3677,0.029700,0.000700,0.088100,11.6774,11.6837,11.9173,0.004400,0.001500,0.006100,0.033200,0.070800,1.4513,0.002800,0.034000,0.001600,0.002400,0.1481,0.016000,0.000200,26,0,0,0,0,2,2,4,4,50,2,100,0,10,3,3,0,6,32,0,30,2,0,8,6,0,0,0,0,0,0,0,0.3277,0,45,2.0391,0,1.5260,1.8537,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172,209.5523,2727.2578,5555.9961,6265.9414,0,8283.2539,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.070100,0.3632,0.013900,0.1335,0.016400,0.1452,0.1328,0.002700,0.007000,0,0,0,0,0,169.7497,169.7702,0.002600,0.011900,0.043500,2.0966,0.2879,64,0,0,14.0799,1243,847,0,0.4114,2.0787,0.014900,0.007300,0.4082,9.9590,0.3648,0.023800,0.000800,0.092400,11.2085,11.2159,12.3329,0.002500,0.000900,0.005400,0.027100,0.1247,0.9810,0.001700,0.022700,0.001400,0.001600,0.3509,0.013600,0.000100,52,0,0,0,0,2,2,3,3,50,2,100,0,10,6,6,0,24,56,0,56,2,0,6,12,0,0,0,0,0,0,0,0.2128,0,46,0,0,0.9293,1.1421,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.1805,2670.7891,5556.0078,6265.9414,0,8226.7969,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.063900,0.068900,0.012600,0.1264,0.015100,1.6913,0.074600,0.001400,0.006100,0,0,0,0,0,49.2759,49.3047,0.002100,0.011200,0.036500,32.5634,0.3037,48,0,0,10.3439,1802,401,0,0.3087,0.2621,0.015000,0,0.1542,0,0.3483,0.025700,0.001000,0.015200,11.2281,11.2342,11.4812,0.002100,0.001000,0.000300,0.010000,0.039600,0.000300,0.002500,0.018000,0.001300,0.002000,0.074900,0.016200,0.000300,0,0,0,0,0,2,2,0,0,50,2,100,0,10,0,0,0,24,56,0,56,3,0,7,2,0,0,0,0,0,0,0,0.2128,0,46,0,0,0.9293,1.1421,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186,102.2994,2614.2773,5556.3203,6265.9414,0,8170.5977,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,1.6614,0,0,0,0,3.3226,0.3255,1,0
,0.059400,0.002900,0.012900,0.1239,0.013600,0.027400,0,0.001700,0.007700,0,0,0,0,0,53.4446,53.4644,0.002200,0.013000,0.040700,0.6038,0.3108,50,0,0,11.9849,301,1078,0,0.2390,0.2603,0.014100,0,0,11.0119,0.3395,0.024000,0.000800,0.011100,5.9998,6.0062,7.1303,0.002600,0.000900,0.000300,0.010100,0.041800,0.000200,0.002700,0.018500,0.001300,0.001800,0.089300,0.013200,0.000100,0,0,0,0,0,2,2,0,0,50,2,100,0,10,0,0,0,24,56,0,56,0,0,0,0,0,0,0,0,0,0,0,0.2128,0,46,0,0,0.9293,1.1421,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.9156,2578.9922,5556.3203,6265.9414,0,8135.3125,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
