EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/Pathfinding,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,Exclusive/GameThread/EventWait
,0.1436,0.063000,0.009200,0.1164,0.016500,0.055000,0.001700,0.005200,0.002800,0.018800,0.000900,0.003400,0.025300,0.8084,0.2066,1.1859,0.014900,0.005500,0.4778,0,0.3488,0.015000,0.000800,0.003100,4.7676,4.9084,0.002500,0.001200,0.005000,0.022500,0.2428,0.7626,0.001400,0.040800,0.001600,0,0,0,0,59,0,0,18,0,0,0,0,2,2,0,1,50,2,100,0,9,6,6,0,3,19,0,18,1,0,1,12,0,0,0,0,0,0,0,0.1919,0,28.5000,0,0,0.5650,0.7569,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001700,0.060700,0.015200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9235,872.4492,5494.8633,6247.5547,0,6367.3125,0,0,0,0,0,0,0,4.7608,0,0,0,0,0,0,0,0,0
,1.7670,0.097500,0.011200,0.1027,0.015800,0.077400,0.002000,0.006400,0.003100,0.022700,0.001600,0.005000,0.029700,1.2503,0.2606,1.2345,0.020300,0.004700,0.3495,0,0.2473,0.013200,0.001000,0.002600,0.004700,0.1191,0.001400,0.000900,0.002800,0.017800,0.075400,0.5048,0.002000,0.021800,0.001500,0,0,0,0,60,0,0,18,0,0,0,0,2,2,0,1,49,3,99,0,7,6,6,0,0,18,0,18,0,0,1,12,0,0,0,0,0,0,0,0.1408,0,18.5000,0,0,0.3580,0.4988,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.002900,0.053800,0.015600,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1386,866.2617,5494.8633,6247.5547,0,6361.1250,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1245,0.060800,0.010500,0.078800,0.012100,0.076600,0.001900,0.005800,0.003600,0.022200,0.001000,0.004300,0.027900,0.5940,0.2613,1.3321,0.017200,0.003700,0.092500,0.029800,0.2383,0.011600,0.000500,0.002100,0.005200,0.1037,0.001200,0.000800,0.001800,0.015000,0.1103,0.4264,0.001000,0.020800,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1173,0,25.5000,0,0,0.3043,0.4216,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001400,0.2201,0.014000,0.000400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7466,864.7852,5494.8633,6247.5547,0,6359.6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.7624,0.071200,0.014400,0.083800,0.014000,0.092200,0.002600,0.006400,0.003500,0.025800,0.001300,0.004500,0.032900,0.6645,0.2374,1.0361,0.015600,0.004000,0.3216,0,0.2394,0.013000,0.000500,0.002400,0.004400,0.1036,0.001500,0.000800,0.002500,0.014600,0.046700,0.3760,0.001300,0.019800,0.001400,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,2,48,4,96,0,6,6,6,0,3,18,0,18,0,0,3,12,0,0,0,0,0,0,0,0.1007,0,20.5000,0,0,0.2704,0.3711,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001700,0.053900,0.015400,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7474,865.2617,5494.8633,6247.5547,0,6360.1250,0,0,0,498,452,0,0.1653,0,0,0,0,0,0,0,0,0,0
,0.1571,0.064100,0.010400,0.082000,0.011900,0.067900,0.002000,0.005400,0.003200,0.020800,0.001200,0.004000,0.028300,0.5330,0.3247,1.1608,0.015300,0.028200,0.094700,0,0.2990,0.012700,0.000400,0.063500,0.004400,0.7067,0.001400,0.000800,0.001900,0.014700,0.044600,0.5505,0.001500,0.018600,0.001200,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,18,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1230,0,34,0,0,0.4232,0.5462,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001400,0.051600,0.013000,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2589,865.2383,5494.8633,6247.5547,0,6360.1016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2.7414,0.063400,0.011300,0.098400,0.012100,0.067900,0.001600,0.005900,0.002800,0.020200,0.001300,0.003600,0.025600,0.6815,0.2938,0.9438,0.014200,0.003500,0.3306,0.7787,0.3849,0.014200,0.000500,0.002000,0.004500,0.1149,0.001400,0.000800,0.002100,0.015700,0.047000,0.3678,0.001600,0.023200,0.001700,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1094,0,21,0,0,0.2532,0.3626,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.002000,0.048900,0.012300,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3111,864.9375,5494.8633,6247.5547,0,6359.8008,0,0,0,449,326,0,0.070100,0,0,0,0,0,0,0,0,0,0
,0.1354,0.069600,0.010900,0.1231,0.013800,0.061700,0.001800,0.005200,0.003300,0.020700,0.001400,0.004400,0.027400,0.6208,0.2501,1.0787,0.009500,0.003400,0.1147,0,0.2830,0.015400,0.000600,0.002000,3.9513,4.0816,0.005300,0.001600,0.006200,0.031200,0.053100,0.5569,0.001600,0.025000,0.001400,0,0,0,0,59,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0.1817,0,25,0,0,0.3697,0.5514,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001600,0.097600,0.015200,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1453,863.9258,5494.8633,6247.5547,0,6358.7891,0,0,0,0,0,0,0,3.9461,0,0,0,0,0,0,0,0,0
,1.8231,0.065200,0.013200,0.086400,0.014300,0.073500,0.002300,0.005600,0.003200,0.022200,0.001200,0.004300,0.028400,1.2720,0.2996,1.0082,0.015100,0.004200,0.3305,0,0.1914,0.013800,0.000600,0.001800,0.005600,0.099200,0.001400,0.000700,0.001800,0.013200,0.047900,0.5469,0.001500,0.023800,0.001200,0,0,0,0,60,0,0,18,0,0,0,0,2,2,1,2,48,4,96,0,6,6,6,0,2,18,0,18,0,0,3,12,0,0,0,0,0,0,0,0.1114,0,20,0,0,0.4308,0.5422,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001500,0.051300,0.013000,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7796,862.5156,5494.8633,6247.5547,0,6357.3789,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1215,0.066600,0.013800,0.084300,0.012500,0.068800,0.002300,0.006300,0.003900,0.024200,0.001400,0.004700,0.031600,0.3661,0.2422,1.0498,0.040700,0.005100,0.1212,0,0.3542,0.016100,0.000700,0.002200,0.004700,0.1154,0.001400,0.000700,0.002900,0.017400,0.051200,0.7037,0.001800,0.020700,0.001100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1648,0,26,0,0,0.5341,0.6989,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001500,0.056000,0.012200,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9365,852.9414,5494.8633,6247.5547,0,6347.8047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.8440,0.069300,0.010900,0.088700,0.013800,0.065500,0.001800,0.005400,0.003300,0.020600,0.001000,0.003600,0.032400,0.6767,0.2606,1.2621,0.017700,0.003700,0.1413,0.2428,0.2911,0.015000,0.000900,0.002800,0.004500,0.1514,0.001500,0.000700,0.002000,0.016500,0.058300,0.5060,0.001800,0.024600,0.001400,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1358,0,21.5000,0,0,0.3651,0.5009,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001900,0.055000,0.013300,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0717,847.9141,5494.8633,6247.5547,0,6342.7773,0,0,0,467,374,0,0.075400,0,0,0,0,0,0,0,0,0,0
,0.1256,0.072600,0.013500,0.1079,0.015700,0.079900,0.003000,0.007300,0.004400,0.028800,0.001600,0.005900,0.041300,0.7629,0.2476,1.1045,0.014700,0.004400,0.3786,0,0.2636,0.016100,0.000900,0.060900,0.006100,0.1247,0.001900,0.000900,0.002400,0.020300,0.060400,0.6561,0.001900,0.026000,0.001800,0,0,0,0,60,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,1,0,2,12,0,0,0,0,0,0,0,0.1668,0,25.5000,0,0,0.4842,0.6510,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.002100,0.066100,0.016000,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2264,847.7266,5494.8633,6247.5547,0,6342.5898,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.5016,0.071400,0.015300,0.084700,0.012300,0.079600,0.002200,0.007300,0.003800,0.026300,0.001200,0.005400,0.032200,1.1112,0.3951,1.4544,0.016200,0.004200,0.3913,0.6384,0.2340,0.009700,0.001200,0.001700,0.004900,0.092000,0.001200,0.000500,0.001900,0.012300,0.042700,0.5114,0.001200,0.020300,0.001200,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1432,0,26.5000,0,0,0.3642,0.5074,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001600,0.050300,0.014200,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2423,845.5078,5494.8633,6247.5547,0,6340.3711,0,0,0,396,257,0,0.084600,0,0,0,0,0,0,0,0,0,0
,0.1380,0.063400,0.013800,0.1044,0.013400,0.078100,0.002100,0.006400,0.003900,0.023200,0.001400,0.004800,0.028500,0.3255,0.2562,0.9676,0.015200,0.003000,0.1019,0,0.2466,0.013200,0.000700,0.002500,3.8933,4.0077,0.002000,0.000900,0.004200,0.021300,0.048400,0.4885,0.001500,0.026000,0.001400,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1316,0,26.5000,0,0,0.3516,0.4832,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001500,0.062500,0.012400,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6332,845.0195,5494.8633,6247.5547,0,6339.8828,0,0,0,0,0,0,0,3.8884,0,0,0,0,0,0,0,0,0
,2.7913,0.060800,0.008900,0.078300,0.012400,0.055700,0.001800,0.006000,0.003000,0.021600,0.000900,0.004000,0.030900,1.8150,0.2699,1.0008,0.018700,0.004500,0.3989,0.1450,0.2007,0.014900,0.000800,0.002100,0.004200,0.098900,0.001800,0.000800,0.001800,0.014300,0.048900,0.7750,0.004600,0.020400,0.001300,0,0,0,0,62,0,0,18,0,0,0,0,2,2,0,1,50,2,100,0,6,7,7,0,70,26,0,18,1,0,1,14,0,0,0,0,0,0,0,0.1658,0,25.5000,1.8662,0,0.7029,0.8687,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0.001500,0.055500,0.013900,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8985,844.6562,5494.8633,6247.5547,0,6339.5195,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,0.1426,0.069500,0.013900,0.093000,0.013600,0.078500,0.002200,0.006500,0.003400,0.024300,0.001300,0.005000,0.031500,0.3298,0.2576,1.0612,0.015500,0.003800,0.1402,0,0.2735,0.017600,0.001300,0.003600,0.005500,0.1317,0.001900,0.000800,0.002500,0.015000,0.050500,0.4660,0.001600,0.023200,0.001400,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1348,0,23,0,0,0.3265,0.4613,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001900,0.046300,0.012000,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2451,842.0859,5494.8633,6247.5547,0,6336.9492,0,0,0,473,347,0,0.1239,0,0,0,0,0,0,0,0,0,0
,3.7388,0.065400,0.009800,0.080800,0.014100,0.1077,0.002000,0.006300,0.003200,0.023000,0.000900,0.005500,0.029300,1.0379,0.2291,0.9563,0.013900,0.003700,0.3562,1.7548,0.2058,0.014500,0.000600,0.002600,0.004400,0.1067,0.001900,0.001000,0.002000,0.015300,0.1183,0.4730,0.001800,0.019700,0.001200,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,50,2,100,0,10,6,6,0,4,20,0,18,1,0,2,12,0,0,0,0,0,0,0,0.1256,0,24.5000,0,0,0.3430,0.4686,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001200,0.048600,0.012800,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0815,832.6172,5494.8633,6247.5547,0,6327.4805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1364,0.054800,0.010300,0.063300,0.009400,0.049600,0.001500,0.005900,0.004000,0.021800,0.000900,0.003800,0.025800,0.2685,0.2186,0.8710,0.011300,0.002500,0.074200,0.084700,0.1945,0.006900,0.000600,0.055300,0.003500,0.078500,0.001300,0.000500,0.001400,0.010400,0.031300,0.5210,0.000600,0.014000,0.001300,0,0,0,0,60,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,1,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1221,0,24,0,0,0.3954,0.5175,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.000700,0.046700,0.011500,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0956,832.2383,5494.8633,6247.5547,0,6327.1016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,1.8260,0.062300,0.012700,0.084800,0.012900,0.094000,0.002600,0.007400,0.004100,0.028500,0.001100,0.004800,0.035900,0.9350,0.2792,1.5455,0.017500,0.005700,0.4048,0,0.2255,0.012000,0.000600,0.002500,0.005200,0.1135,0.001600,0.000900,0.002200,0.014500,0.1032,0.3515,0.000900,0.019900,0.001500,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,50,2,98,0,8,6,6,0,0,18,0,18,1,0,2,12,0,0,0,0,0,0,0,0.1030,0,22.5000,0,0,0.2440,0.3470,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001900,0.052000,0.013600,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4903,829.3711,5494.8633,6247.5547,0,6324.2344,0,0,0,422,341,0,0.064500,0,0,0,0,0,0,0,0,0,0
,0.1449,0.1046,0.012100,0.1105,0.014700,0.077600,0.002000,0.006200,0.003900,0.023600,0.001200,0.004800,0.031800,0.6130,0.2274,0.9061,0.014000,0.002700,0.1135,0.1138,0.2351,0.015300,0.000600,0.002200,3.9582,4.2088,0.003000,0.001200,0.009400,0.023500,0.1266,0.4561,0.001400,0.023500,0.001500,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,49,3,98,0,7,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1329,0,28,0,0,0.3182,0.4511,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001700,0.055200,0.014200,0.000300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2658,825.0078,5494.8633,6247.5547,0,6319.8711,0,0,0,0,0,0,0,3.9522,0,0,0,0,0,0,0,0,0
,3.6840,0.064800,0.012500,0.085800,0.013600,0.087400,0.002100,0.005900,0.003600,0.022700,0.001200,0.004100,0.031100,1.7485,0.3412,1.5344,0.018000,0.005100,0.4146,0,0.2375,0.014400,0.000600,0.002800,0.005900,0.7066,0.001800,0.000900,0.002600,0.015500,0.049200,0.5628,0.001500,0.022400,0.001400,0,0,0,0,60,0,0,18,0,0,0,0,2,2,1,2,48,4,96,0,6,6,6,0,18,18,0,18,0,0,3,12,0,0,0,0,0,0,0,0.1483,0,33,0,0,0.4098,0.5581,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001600,0.053100,0.013400,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5995,826.7461,5494.8633,6247.5547,0,6321.6094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1290,0.092000,0.012500,0.084900,0.013600,0.071000,0.001900,0.005400,0.003300,0.022200,0.001200,0.004200,0.027800,0.3597,0.3382,1.2433,0.015900,0.004400,0.1249,0,0.3196,0.015500,0.000600,0.002800,0.004800,0.1180,0.001400,0.000600,0.002600,0.015500,0.050300,0.4006,0.001300,0.022200,0.001300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1064,0,19,0,0,0.2891,0.3955,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001900,0.053200,0.013600,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4370,827.6992,5494.9258,6247.5547,0,6322.6250,0,0,0,473,359,0,0.072400,0,0,0,0,0,0,0,0,0,0
,3.1739,0.065200,0.011800,0.080100,0.012600,0.072900,0.002000,0.005200,0.002700,0.019300,0.001300,0.004100,0.027500,0.9069,0.2469,1.2170,0.009600,0.005500,0.3171,1.0015,0.2631,0.011000,0.000800,0.001700,0.005300,0.1037,0.001300,0.000900,0.002100,0.014700,0.043100,0.4356,0.001200,0.021700,0.001400,0,0,0,0,59,0,0,18,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1185,0,25.5000,0,0,0.3125,0.4310,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0.001600,0.054400,0.013600,0.000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9974,827.4922,5494.9258,6247.5547,0,6322.4180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1216,0.087300,0.010300,0.091500,0.013400,0.071900,0.002200,0.006100,0.003300,0.022500,0.001200,0.005000,0.028100,0.3682,0.2208,0.9942,0.017600,0.003300,0.1061,0.053800,0.3522,0.015800,0.000600,0.089400,0.006600,0.1287,0.001800,0.001000,0.002900,0.020000,0.043600,0.3523,0.001200,0.021700,0.001600,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.098396,0,19.5000,0,0,0.2495,0.3479,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0.001300,0.054100,0.013300,0.000200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3359,821.1758,5494.9258,6247.5547,0,6316.1016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
