EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/GarbageCollection,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,FMsgLogf/FMsgLogfCount,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/Pathfinding,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/LogFlush
,0.066500,0.1876,0.010700,0.1482,0.019200,0.096100,0.047800,0.001700,0.006900,0,0,0,0,0,1103,875,0,0.2423,134.6493,134.6668,0.002200,0.011300,0.045200,37.9568,0.3886,0.6825,0.017500,0.004000,0.2652,0,0.5221,0.027700,0.000700,0.066500,5.8613,5.8662,6.7959,0.002000,0.001200,0.004500,0.022500,0.064700,0.8810,0.002600,0,0.027800,0.001600,0.002000,0.4536,0,0.013000,0.000200,57,0,0,13,0,0,0,0,1,1,3,3,46,2,49,0,5,3,3,0,11,14,0,14,2,0,3,3,0,0,0,0,0,0,0,0.1711,0,45,0,0,0.7915,0.9626,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.7109,6059.3047,5552.4922,6252.5664,0,11611.7969,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.9686,1168,0,0,0,0,0,0,0,0
,0.059200,0.1527,0.009800,0.1243,0.014300,0.099500,0.061000,0.002500,0.008200,0,0,0,0,0,1050,625,0,0.2216,156.0277,156.0494,0.002000,0.011300,0.039500,4.0047,0.2993,0.7464,0.018300,0.004000,0.3306,6.1762,0.3241,0.029300,0.000700,0.064200,11.7059,11.7125,11.9338,0.002700,0.000900,0.005200,0.022700,0.1530,0.5877,0.001900,0,0.023000,0.001400,0.001600,0.1046,0,0.012900,0.000100,55,0,0,26,0,0,0,0,1,1,4,4,46,2,49,0,5,6,6,0,3,28,0,28,2,0,4,6,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,2,12,1,1,1,0,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,55,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.7099,6058.4961,5552.4922,6252.5664,0,11610.9883,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.0090,0,0,0,0,0,0,0,0,0
,0.056100,0.017400,0.012100,0.1214,0.014000,0.6400,0.044500,0.001900,0.008100,0,0,0,0,0,600,774,0,0.2286,164.8993,164.9194,0.002100,0.011600,0.038600,35.6215,0.3832,1.0207,0.022100,0,0.073600,0,0.4417,0.026400,0.000900,0.012600,11.2862,11.2925,12.4202,0.001900,0.000900,0.000200,0.008500,0.039800,0.000200,0.002300,0,0.018300,0.001600,0.001800,0.086200,0,0.013500,0.000100,50,0,0,0,0,0,0,0,1,1,0,0,46,2,49,0,5,0,0,0,3,28,0,28,2,0,3,1,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.9051,5991.4688,5553.0781,6252.5664,0,11544.5469,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.7463,1174,0,0,0,0,0.4657,0.1382,0,0
,0.062400,0.001800,0.011500,0.1417,0.014800,0.035600,0,0.002200,0.009600,0,0,0,0,0,77,643,0,0.1811,168.2425,168.2661,0.002100,0.011800,0.034700,3.5272,0.3141,0.9041,0.015700,0,0,7.1854,0.3333,0.029800,0.000800,0.011300,13.2177,13.2242,13.4441,0.003200,0.001200,0.000200,0.010100,0.065500,0.000200,0.003100,0,0.025000,0.001700,0.002000,0.3903,0,0.022000,0.000100,50,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.1057,5913.0977,5553.1055,6252.5742,0,11466.2031,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.7028,0,0,0,0,0,0,0,1,0
,0.074500,0.002500,0.013900,0.1531,0.018300,0.039900,0,0.002800,0.010300,0,0,0,0,0,227,1309,0,0.2124,164.6738,164.6997,0.002000,0.011400,0.035400,37.8301,0.3087,0.7359,0.014600,0,0,0,0.7381,0.033300,0.001000,0.027000,16.7241,16.7332,18.1709,0.003400,0.000900,0.000300,0.010700,0.051000,0.000200,0.003100,0,0.023400,0.001600,0.002000,0.1472,0,0.013300,0.000100,50,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.5493,6820.2812,5553.8477,6252.5742,0,12374.1289,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.9108,1173,0,0,0,0,0,0,0,0
,0.097400,0.002600,0.015200,0.1340,0.017400,0.033900,0,0.002400,0.010100,0,0,0,0,0,55,102,0,0.032000,56.2041,56.2289,0.002000,0.010700,0.034800,1.8107,0.3061,0.8317,0.014200,0,0,9.1493,0.3060,0.031500,0.001600,0.017400,15.4566,15.4638,15.7013,0.002800,0.000600,0.000200,0.009900,0.045500,0.000200,0.002700,0,0.023700,0.001800,0.002200,0.092000,0,0.016800,0.000200,50,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.2174,7016.3047,5553.8477,6252.5742,0,12570.1523,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.8088,0,0,0,0,0,0,0,0,0
,0.063900,0.002200,0.012700,0.1261,0.015000,0.036200,0,0.002400,0.008800,0,0,0,0,0,142,115,0,0.1337,62.5967,62.6202,0.002400,0.010800,0.032400,31.4747,0.2756,0.6139,0.015100,0,0,0,0.5243,0.029300,0.000800,0.002900,5.8385,5.8438,6.9619,0.001900,0.000700,0.000200,0.009400,0.043400,0.000200,0.002600,0,0.020000,0.001500,0.001800,0.088600,0,0.013100,0.000200,48,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.3167,6985.6914,5554.6445,6252.5742,0,12540.3359,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,8.1599,1173,0,1.0601,0,0,0,0,0,0
,0.069000,0.002000,0.009900,0.1175,0.014700,0.031700,0,0.001800,0.008600,0,0,0,0,0,240,1287,0,0.1497,63.6680,63.6881,0.001600,0.009300,0.033300,0.5103,0.2842,0.8911,0.016300,0,0,10.4156,0.6016,0.050100,0.002300,0.024300,5.8334,5.8422,6.1899,0.002100,0.000700,0.000400,0.011100,0.042900,0.000200,0.002800,0,0.019900,0.001500,0.002000,0.095400,0,0.021600,0.000300,48,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.3844,7000.2539,5554.6445,6252.5742,0,12554.8984,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.7245,0,0,0,0,0,0,0,0,0
,0.060200,0.002200,0.014600,0.1266,0.015100,0.033200,0,0.002100,0.008400,0,0,0,0,0,140,114,0,0.1120,76.7945,76.8154,0.002500,0.012800,0.037100,1.3369,0.2921,0.7459,0.015500,0,0,6.0516,0.4963,0.028900,0.000800,0.011800,5.6444,5.6491,5.8732,0.001600,0.000600,0.000100,0.010900,0.043400,0.000100,0.002800,0,0.019000,0.001400,0.001800,0.2848,0,0.016100,0.000100,50,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6159,6970.5156,5554.6445,6252.5742,0,12525.1602,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,8.1579,0,0,0,0,0,0,0,0,0
,0.062000,0.002000,0.011800,0.1204,0.015700,0.028700,0,0.001800,0.007300,0,0,0,0,0,140,115,0,0.1494,100.3168,100.3350,0.002100,0.011200,0.034400,0.4370,0.2852,0.7902,0.017300,0,0,9.6570,0.4016,0.028900,0.000800,0.018100,5.5754,5.5819,6.6758,0.002500,0.000800,0.000400,0.012000,0.046600,0.000200,0.003000,0,0.020700,0.001700,0.001900,0.1023,0,0.017600,0.000200,48,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.3703,6919.6133,5554.6445,6252.5742,0,12474.2578,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.9004,0,0,0,0,0,0,0,0,0
,0.062300,0.002400,0.013600,0.1250,0.013900,0.033000,0,0.002100,0.008400,0,0,0,0,0,165,123,0,0.1556,105.9439,105.9637,0.002200,0.010000,0.038700,1.3773,0.3317,1.4106,0.022600,0,0,8.1226,0.4719,0.026400,0.000800,0.013500,5.8148,5.8203,6.0708,0.001900,0.000800,0.000200,0.008800,0.040200,0.000200,0.002400,0,0.017900,0.001300,0.001600,1.3325,0,0.012900,0.000100,48,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.7754,6862.6953,5555.2070,6252.5742,0,12417.9023,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.9772,1,0,0,0,0,0,0,0,0
,0.071100,0.001700,0.012700,0.1391,0.018200,0.033400,0,0.002000,0.007800,0,0,0,0,0,186,119,0,0.1387,116.8932,116.9133,0.002400,0.011300,0.040800,0.5902,0.4592,1.7341,0.020200,0,0,9.5080,0.4214,0.029800,0.000700,0.011000,5.8611,5.9901,6.2377,0.001800,0.000900,0.000200,0.009700,0.044500,0.000200,0.002700,0,0.026400,0.001800,0.002600,0.085200,0,0.016000,0.000100,50,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.7007,6962.9023,5555.2070,6252.5742,0,12518.1094,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.9870,0,0,0,0,0,0,0,0,0
,0.063200,0.002200,0.012000,0.1187,0.015000,0.030400,0,0.001900,0.007200,0,0,0,0,0,130,119,0,0.1437,131.3398,131.3589,0.002000,0.009100,0.032700,1.6106,0.5629,1.6809,0.021200,0,0,8.1807,0.4808,0.024800,0.000800,0.010000,11.2331,11.4826,12.5294,0.002900,0.000600,0.000200,0.010300,0.058300,0.000200,0.002800,0,0.019700,0.001400,0.002100,0.3186,0,0.014200,0.000200,50,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.3999,6919.9102,5555.9688,6253.6992,0,12475.8789,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.7874,0,0,0,0,0,0,0,0,0
,0.062000,0.001800,0.012800,0.1298,0.015000,0.041200,0,0.002100,0.008200,0,0,0,0,0,166,123,0,0.1972,117.3207,117.3411,0.002200,0.011300,0.033900,0.5934,0.3144,1.1359,0.017800,0,0,9.7005,0.4910,0.034900,0.001700,0.020800,6.6033,6.8568,7.1382,0.002300,0.000900,0.000200,0.009200,0.039800,0.000200,0.002300,0,0.019200,0.001500,0.001900,0.1847,0,0.013900,0.000200,48,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.6160,6970.7695,5555.9688,6253.6992,0,12526.7383,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.5087,0,0,0,0,0,0,0,0,0
,0.084300,0.003500,0.022200,0.1474,0.019600,0.048300,0,0.004800,0.015800,0,0,0,0,0,118,1084,0,0.1602,120.8127,120.8491,0.001400,0.008900,0.032900,29.9690,0.4182,0.6973,0.035000,0,0,0,0.4018,0.027800,0.000500,0.011900,12.1005,13.0757,13.9131,0.002200,0.001100,0.000200,0.010000,0.047100,0.000300,0.002800,0,0.020200,0.001800,0.002100,0.1074,0,0.015600,0,50,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.2728,6973.6992,5556.5078,6253.6992,0,12530.2070,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,7.1202,1165,0,0.084900,0,0,0,0,0,0
,0.060000,0.002300,0.012800,0.1253,0.013800,0.026800,0,0.001700,0.007100,0,0,0,0,0,178,322,0,0.1828,161.4976,161.5157,0.001900,0.010600,0.056000,0.4910,0.3004,0.8015,0.016100,0,0,10.4389,0.3815,0.031500,0.000700,0.019300,5.7925,6.0916,6.2735,0.002200,0.000800,0.000200,0.009400,0.041600,0.000200,0.002800,0,0.019300,0.001700,0.002000,0.079300,0,0.018900,0.000100,48,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.1133,7123.5508,5556.5078,6253.6992,0,12680.0586,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.7842,0,0,0.1208,0,0,0,0,0,0
,0.058300,0.002200,0.013300,0.1201,0.014400,0.030300,0,0.001800,0.007500,0,0,0,0,0,118,1283,0,0.1836,159.5971,159.6161,0.002100,0.012100,0.041200,33.9486,0.3014,0.8393,0.017000,0,0,0,0.4688,0.023400,0.000800,0.009900,12.4239,13.0415,13.9307,0.001800,0.000800,0.000200,0.009800,0.041000,0.000200,0.002500,0,0.019000,0.001400,0.001900,0.3272,0,0.016100,0.000100,50,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.2657,7374.1836,5557.2422,6253.6992,0,12931.4258,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.9177,1165,0,0.1604,0,0,0,0,0,0
,0.066500,0.002500,0.012500,0.1341,0.016000,0.030600,0,0.002000,0.008300,0,0,0,0,0,146,123,0,0.1619,175.9415,175.9613,0.001800,0.011000,0.037000,0.4667,0.2834,0.9074,0.014500,0,0,9.7565,0.3294,0.022400,0.000600,0.011300,11.1202,11.5607,11.7020,0.002600,0.000800,0.000400,0.011800,0.047800,0.000200,0.002800,0,0.021400,0.001600,0.002400,0.087400,0,0.018500,0.000300,50,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.2931,10496.1875,5557.2422,6253.6992,0,16053.4297,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.1625,0,0,0.087700,0,0,0,0,0,0
,0.062800,0.002200,0.014100,0.1201,0.014500,0.030800,0,0.001600,0.007600,0,0,0,0,0,182,1305,0,0.2201,187.5472,187.5661,0.002000,0.010200,0.034400,31.8993,0.3052,0.9715,0.016300,0,0,0,0.5256,0.024000,0.000800,0.011700,11.6235,12.6351,13.6006,0.002300,0.001100,0.000200,0.011300,0.056200,0.000200,0.002500,0,0.019300,0.001300,0.001900,0.089900,0,0.012100,0.000300,50,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.7836,11550.6758,5558.0273,6253.6992,0,17108.7031,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.8284,1174,0,0.1250,0,0,0,0,0,0
,0.064400,0.002100,0.010000,0.1249,0.015600,0.031200,0,0.001600,0.007200,0,0,0,0,0,55,102,0,0.032300,57.7061,57.7239,0.002100,0.011000,0.034500,0.7194,0.3712,1.2621,0.019400,0,0,9.7354,0.6540,0.022500,0.001100,0.023700,16.8801,17.0411,17.2552,0.002500,0.000900,0.000200,0.009100,0.039700,0.000200,0.002200,0,0.018400,0.001500,0.001900,0.3427,0,0.010900,0.000100,50,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.8547,11537.1602,5558.0391,6253.6992,0,17095.1992,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,11.7818,0,0,0.1159,0,0,0,0,0,0
,0.064800,0.002100,0.011800,0.1306,0.015600,0.028100,0,0.001700,0.007800,0,0,0,0,0,243,1302,0,0.2581,68.7152,68.7336,0.001900,0.010900,0.033400,30.1854,0.4625,0.5679,0.018100,0,0,0,0.5292,0.032700,0.001200,0.019300,6.7649,7.1677,8.2422,0.002200,0.000900,0.000300,0.010000,0.045200,0.000200,0.002600,0,0.020300,0.001700,0.001900,0.1345,0,0.016300,0.000200,48,0,0,0,0,0,0,0,0,0,0,0,46,2,49,0,5,0,0,0,3,28,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1400,0,45,0,0,0.4957,0.6357,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.7616,11510.8164,5558.7344,6253.6992,0,17069.5508,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.7976,1174,0,0.2016,0,0,0,0,0,0
