EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/EventWait/PrePhysics,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.4415,0.059800,0.011200,0.074500,0.012800,0.021400,0.001600,0.005900,0.3491,0.3651,0.001200,0.005800,0.020400,0.2059,0.1669,0.009600,0.2522,0,0.2730,0.017500,0.000600,0.002500,0.003600,0.1159,0.001200,0.000900,0.000200,0.006900,0.038000,0.000400,0,0.001600,0.013400,0.000900,0.001400,0.066600,0.010600,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2043,14921.8945,5629.9141,6401.4062,0,20551.8086,0,0,1,0,0,402,305,0,0.059800,0,0,0,0,0,0,0,0
,0.091100,0.056500,0.014000,0.078700,0.011400,0.037300,0.002800,0.010400,0.4420,0.4673,0.001500,0.007600,0.026200,0.2207,0.2572,0.011400,0.2340,0,0.1763,0.011200,0.000500,0.001900,0.7893,0.8808,0.000700,0.000500,0.000100,0.004500,0.023800,0.000200,0,0.000800,0.008800,0.000700,0.001000,0.043000,0.007900,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9707,14922.7578,5629.9141,6401.4062,0,20552.6719,0,0,0,0,0,0,0,0,0,0.7863,0,0,0,0,0,0,0
,0.4781,0.059700,0.013300,0.071300,0.009800,0.028100,0.001600,0.006700,0.3573,0.3760,0.000800,0.004800,0.019200,0.3084,0.1649,0.007900,0.2143,0,0.2163,0.012600,0.000600,0.002000,0.003400,0.1756,0.000800,0.000700,0.000100,0.005200,0.028100,0.000100,0,0.000800,0.010900,0.000800,0.001200,0.048400,0.009900,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6331,14925.4766,5629.9141,6401.4062,0,20555.3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.094400,0.066700,0.015000,0.091500,0.012600,0.039300,0.002400,0.011900,0.4444,0.4735,0.001100,0.005700,0.025600,0.2145,0.1820,0.009900,0.2673,0,0.2242,0.018000,0.001100,0.011300,0.003900,0.3558,0.001700,0.000700,0.000200,0.006900,0.030300,0,0,0.001300,0.010400,0.000700,0.001000,0.057800,0.010600,0.000200,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1393,14925.0469,5629.9141,6401.4062,0,20554.9609,0,0,1,0,0,404,305,0,0.055600,0,0,0,0,0,0,0,0
,0.4621,0.046500,0.009600,0.062800,0.009300,0.023200,0.001400,0.005000,0.3351,0.3499,0.000900,0.004700,0.016900,0.1820,0.1370,0.007800,0.1959,0,0.2140,0.012500,0.000600,0.002200,0.002800,0.1020,0.000900,0.000800,0.000200,0.005000,0.027500,0.000200,0,0.001100,0.010600,0.000700,0.001000,0.044400,0.008000,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2448,14920.7891,5629.9141,6401.4062,0,20550.7031,0,0,0,0,0,0,0,0,0,0,0.018500,0,0,0,0,0,0
,0.090700,0.059700,0.012200,0.085000,0.010700,0.024300,0.001700,0.006300,0.3507,0.3680,0.001600,0.006900,0.024800,0.2714,0.1615,0.009200,0.2287,0,0.2470,0.018000,0.001000,0.003000,0.003700,0.1764,0.000800,0.001500,0.000200,0.007600,0.040100,0.000200,0,0.003200,0.015000,0.000900,0.001600,0.066200,0.011100,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4610,14921.9297,5629.9141,6401.4062,0,20551.8438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4117,0.055500,0.012900,0.071500,0.011100,0.027400,0.001400,0.005700,0.3544,0.3709,0.000900,0.005000,0.019200,0.1950,0.1405,0.007600,0.2087,0,0.2132,0.011200,0.000400,0.001900,0.002400,0.085100,0.000800,0.000700,0.000100,0.004400,0.023600,0.000100,0,0.000900,0.009300,0.000600,0.000900,0.042700,0.007900,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2912,14920.7891,5629.9141,6401.4062,0,20550.7031,0,0,1,0,0,404,305,0,0.055900,0,0,2,0,0,0,0,0
,0.067300,0.050000,0.010700,0.074300,0.009700,0.024200,0.001500,0.005500,0.3689,0.3851,0.001100,0.006400,0.019200,0.1640,0.1386,0.007000,0.1915,0,0.1645,0.011600,0.000700,0.002300,0.8049,0.9045,0.001100,0.000800,0.000300,0.006300,0.029600,0.000100,0,0.001600,0.011900,0.000800,0.001100,0.050000,0.010300,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8076,14925.1914,5629.9141,6401.4062,0,20555.1055,0,0,0,0,0,0,0,0,0,0.8017,0,0,0,0,0,0,0
,0.7576,0.061300,0.015000,0.085300,0.011900,0.031900,0.002300,0.008900,0.4016,0.4237,0.001700,0.007800,0.023800,0.3927,0.2059,0.009800,0.2413,0,0.3128,0.014500,0.000800,0.002100,0.003300,0.2144,0.001100,0.001000,0.000100,0.006000,0.036300,0,0,0.001800,0.012000,0.000900,0.000900,0.064500,0.009700,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0878,14925.3477,5629.9141,6401.4062,0,20555.2617,0,0,0,0,0,0,0,0,0,0,0.046100,0,0,0,0,0,0
,0.076500,0.046200,0.010700,0.063200,0.009400,0.022400,0.001500,0.005500,0.3388,0.3548,0.001000,0.004700,0.018100,0.1666,0.1349,0.006800,0.1802,0,0.2035,0.011700,0.000600,0.007400,0.002500,0.089900,0.000900,0.000500,0.000100,0.004600,0.025700,0.000200,0,0.001100,0.009800,0.000700,0.001000,0.046000,0.007400,0.000100,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7940,14920.7852,5629.9141,6401.4062,0,20550.6992,0,0,1,0,0,406,306,0,0.044800,0,0,0,0,0,0,0,0
,0.4573,0.060900,0.011500,0.083000,0.013400,0.023700,0.002100,0.006600,0.3541,0.3719,0.001100,0.005800,0.023100,0.2028,0.2083,0.006800,0.2086,0,0.2900,0.019500,0.001100,0.003200,0.005100,0.1601,0.001200,0.000800,0.000200,0.007600,0.044200,0,0,0.001000,0.014100,0.000900,0.001000,0.055200,0.010100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5185,14922.3125,5629.9141,6401.4062,0,20552.2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.080600,0.060100,0.013200,0.070100,0.011300,0.033200,0.001700,0.008100,0.3690,0.3895,0.000900,0.004600,0.017400,0.1669,0.1359,0.007200,0.1911,0,0.1715,0.013100,0.000600,0.002000,0.002400,0.1410,0.000700,0.001000,0.000100,0.004400,0.025200,0.000100,0,0.000600,0.009300,0.000900,0.001000,0.048100,0.008300,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2709,14920.7227,5629.9141,6401.4062,0,20550.6367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4313,0.050100,0.010600,0.069100,0.009900,0.021700,0.001400,0.005900,0.3487,0.3638,0.001400,0.006100,0.021700,0.1810,0.1340,0.007400,0.1845,0,0.2188,0.013000,0.000800,0.002300,0.003000,0.1052,0.000800,0.000700,0.000100,0.004600,0.027800,0.000200,0,0.001000,0.010500,0.000700,0.001200,0.048600,0.008800,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9863,14925.1250,5629.9141,6401.4062,0,20555.0391,0,0,1,0,0,402,305,0,0.046000,0,0,0,0,0,0,0,0
,0.1161,0.059100,0.010500,0.085400,0.012200,0.025000,0.001800,0.006200,0.3607,0.3781,0.000900,0.004400,0.023900,0.2507,0.1749,0.009700,0.2363,0,0.2440,0.017300,0.001200,0.002600,0.9274,1.0579,0.001600,0.000900,0.000100,0.007600,0.037500,0.000200,0,0.001700,0.014300,0.001100,0.001400,0.056500,0.012800,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1534,14925.8164,5629.9141,6401.4062,0,20555.7305,0,0,0,0,0,0,0,0,0,0.9237,0,0,0,0,0,0,0
,0.4433,0.060500,0.015500,0.075000,0.010800,0.031100,0.002200,0.008200,0.3996,0.4380,0.001200,0.006800,0.019400,0.3274,0.1621,0.008200,0.2747,0,0.2213,0.012400,0.000800,0.002000,0.002400,0.1768,0.000900,0.000800,0.000200,0.004400,0.025800,0.000200,0,0.001100,0.010100,0.000800,0.000900,0.044600,0.008800,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7316,14922.0859,5629.9141,6401.4062,0,20552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.077900,0.052700,0.010800,0.065900,0.010000,0.023700,0.001500,0.006400,0.3436,0.3613,0.000600,0.004900,0.018900,0.1835,0.1437,0.008100,0.1944,0,0.1664,0.013200,0.000700,0.007500,0.002700,0.096100,0.000800,0.000600,0.000100,0.004700,0.026700,0.000100,0,0.001200,0.009300,0.000700,0.000900,0.066500,0.008500,0.000100,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2781,14925.9492,5629.9141,6401.4062,0,20555.8633,0,0,1,0,0,404,305,0,0.045800,0,0,0,0,0,0,0,0
,0.4623,0.069700,0.014500,0.091700,0.012400,0.034400,0.003500,0.010200,0.4001,0.4259,0.001400,0.006400,0.025100,0.2007,0.1844,0.011100,0.2366,0,0.2331,0.014400,0.000500,0.002600,0.002900,0.1095,0.001200,0.000800,0.000200,0.005400,0.029200,0.000200,0,0.001000,0.012300,0.000800,0.001100,0.051200,0.009800,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7355,14921.3008,5629.9141,6401.4062,0,20551.2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.076200,0.049500,0.010400,0.067600,0.010300,0.027400,0.001800,0.006500,0.3626,0.3812,0.000800,0.005100,0.020400,0.1814,0.1520,0.007900,0.2000,0,0.1775,0.012500,0.000700,0.002100,0.002800,0.099400,0.001100,0.000800,0.000100,0.005000,0.027400,0.000100,0,0.001100,0.009700,0.000800,0.001400,0.050800,0.009000,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4620,14925.8945,5629.9141,6401.4062,0,20555.8086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4546,0.063200,0.015000,0.086700,0.011600,0.027200,0.001800,0.007700,0.3761,0.3973,0.001200,0.006000,0.023700,0.2145,0.1841,0.010500,0.2337,0,0.2657,0.019400,0.001100,0.002400,0.003300,0.4542,0.001200,0.000800,0.000400,0.006500,0.035600,0,0,0.001000,0.010300,0.000800,0.001100,0.052500,0.009900,0.000100,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3788,14925.8828,5629.9141,6401.4062,0,20555.7969,0,0,1,0,0,402,305,0,0.059000,0,0,0,0,0,0,0,0
,0.1110,0.044900,0.009900,0.064500,0.008600,0.022700,0.001700,0.005600,0.3281,0.3436,0.000900,0.004700,0.016800,0.1591,0.1298,0.006800,0.1854,0,0.1664,0.011200,0.000500,0.001700,0.8287,0.9175,0.000800,0.000700,0.000100,0.004800,0.025700,0.000100,0,0.001100,0.010400,0.000800,0.000900,0.045400,0.007600,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9432,14921.1523,5629.9141,6401.4062,0,20551.0664,0,0,0,0,0,0,0,0,0,0.8260,0,0,0,0,0,0,0
,0.4708,0.060100,0.010800,0.077700,0.012700,0.024200,0.001600,0.006300,0.3528,0.3694,0.001200,0.007200,0.022600,0.3898,0.2284,0.009000,0.2202,0,0.3065,0.015300,0.000700,0.003000,0.004100,0.2151,0.001000,0.001200,0.000200,0.007300,0.034400,0.000200,0,0.001400,0.012400,0.000800,0.000900,0.049800,0.012300,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8805,14921.2422,5629.9141,6401.4062,0,20551.1562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.093400,0.057100,0.010600,0.074200,0.009900,0.035400,0.002700,0.008600,0.3957,0.4193,0.001500,0.006400,0.025300,0.2267,0.1589,0.008400,0.3584,0,0.1787,0.012200,0.000500,0.009000,0.003100,0.092700,0.000800,0.000900,0.000200,0.004900,0.027100,0,0,0.001300,0.010500,0.000700,0.000900,0.088000,0.008200,0.000100,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9507,14931.4805,5629.9141,6401.4062,0,20561.3945,0,0,1,0,0,404,305,0,0.057400,0,0,2,0,0,0,0,0
,0.4261,0.058800,0.011200,0.075100,0.010600,0.026000,0.002400,0.006800,0.3519,0.3700,0.000700,0.004800,0.019200,0.1854,0.1500,0.007100,0.1986,0,0.2438,0.014000,0.000700,0.002600,0.003200,0.1128,0.001200,0.001100,0.000300,0.006000,0.034800,0,0,0.001300,0.013800,0.000900,0.001300,0.060400,0.011200,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9876,14929.1875,5629.9141,6401.4062,0,20559.1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1199,0.054400,0.013400,0.069100,0.009400,0.024400,0.002100,0.007800,0.3717,0.3915,0.001200,0.005500,0.021100,0.2051,0.1686,0.008100,0.2181,0,0.1848,0.015400,0.000800,0.003000,0.003400,0.1062,0.000900,0.001300,0.000100,0.005500,0.027700,0.000100,0,0.000900,0.010700,0.000700,0.001200,0.065100,0.007400,0.000100,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.058990,0,27,0,0.035156,0.1275,0.1865,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2988,14928.5195,5629.9141,6401.4062,0,20558.4336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
