EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,Ticks/GuLiBuildingProductionComponent,Ticks/GuLiBuildingShieldComponent,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.077800,0.011600,0.1157,0.017300,0.079500,0.002000,0.005500,0.002800,0.023100,0.001200,0.004600,0.029400,1.4514,0.2818,0.010100,0.8792,0.003100,0.5199,0.4736,0.044200,0.001000,0.003400,0.008200,0.1512,0.001800,0.000900,0.002900,0.020900,0.059500,0.6101,0.3936,0.002100,0.033400,0.001900,0.002400,0.065100,0.016700,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1644,0,23.5000,0,0,0.4403,0.6047,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7035,7808.0977,5458.5977,6211.1875,0,13266.6953,0,0,18,2.9257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.067600,0.012100,0.086700,0.011300,0.077100,0.002000,0.005100,0.003000,0.023600,0.001600,0.005000,0.034300,0.3453,0.2764,0.011700,0.9042,0.003400,0,0.2880,0.017400,0.000500,0.072800,0.003700,0.087800,0.001100,0.000700,0.002200,0.012400,0.042100,0.5238,0.1166,0.001000,0.015600,0.001100,0.001300,0.048700,0.012000,0.000100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1305,0,25,0,0,0.3894,0.5199,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9118,7811.2812,5458.5977,6211.1875,0,13269.8789,0,0,0,0.1456,0,0,0,0,0,472,359,0,0.080500,0,0,0,0,0,0,0,0,0,0,0
,0.064100,0.011500,0.085400,0.012200,0.076100,0.001700,0.005500,0.003100,0.023100,0.001000,0.004400,0.028800,0.9447,0.2669,0.013200,0.9311,0.003200,0.013100,0.3095,0.020100,0.000800,0.002300,0.003700,0.088200,0.001200,0.000600,0.001900,0.010900,0.042700,0.6135,0.3060,0.001100,0.017600,0.001100,0.001100,0.066300,0.013400,0.000400,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1440,0,26,0,0,0.4652,0.6092,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8994,7805.1055,5458.5977,6211.1875,0,13263.7031,0,0,18,1.9340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.080400,0.015900,0.1045,0.014500,0.090900,0.003000,0.006800,0.003500,0.030100,0.001500,0.005400,0.035800,0.4029,0.3184,0.017800,1.4450,0.004100,0,0.2710,0.019600,0.000900,0.002800,0.005100,0.7440,0.001300,0.000900,0.002400,0.017100,0.080800,0.6479,0.1162,0.001500,0.024700,0.001300,0.001600,0.068300,0.011100,0.000400,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1583,0,35,0,0,0.4844,0.6427,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4117,7790.9102,5458.5977,6211.1875,0,13249.5078,0,0,0,0.1696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.075400,0.013200,0.098100,0.015300,0.039400,0.002400,0.007000,0.003300,0.025700,0.001400,0.005300,0.032300,1.1767,0.2808,0.017200,0.9273,0.004000,0.9251,0.4047,0.021900,0.001000,0.002500,0.004800,0.1175,0.001400,0.000800,0.002600,0.016300,0.054300,0.7200,0.3737,0.004500,0.023700,0.001700,0.002100,0.071800,0.014700,0.000200,0,0,0,0,64,0,0,0,0,0,0,2,2,0,0,50,2,100,0,6,6,6,0,68,26,0,18,1,0,0,12,0,0,0,0,0,0,0,0.1542,0,21,0,0,0.5612,0.7154,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3727,7790.5195,5458.5977,6211.1875,0,13249.1172,0,0,18,2.8901,0,0,0,2,2,448,341,0,0.1439,0,0,0,0,0,0,0,0,0,0,0
,0.071700,0.011400,0.1161,0.014900,0.073900,0.002000,0.008100,0.002900,0.026700,0.001200,0.004300,0.029000,0.3823,0.2583,0.015800,0.9298,0.003600,0,0.2613,0.018500,0.000500,0.002500,4.0569,4.1872,0.001700,0.000700,0.004700,0.023200,0.054900,0.5619,0.1214,0.001400,0.024200,0.001200,0.001400,0.057200,0.014300,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1542,0,29.5000,0,0,0.4024,0.5566,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6726,7777.0664,5458.5977,6211.1875,0,13235.6641,0,0,0,0.1089,0,4.0499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.072000,0.012400,0.1301,0.014600,0.094000,0.002300,0.005700,0.003400,0.026100,0.001300,0.007200,0.030700,1.5653,0.2796,0.017200,0.9293,0.004300,0,0.3754,0.022900,0.000600,0.002800,0.017200,0.1209,0.001400,0.000700,0.002600,0.015700,0.1435,0.4191,0.4004,0.001500,0.022300,0.001300,0.001600,0.057800,0.018100,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,6,6,0,2,20,0,18,1,0,2,12,0,0,0,0,0,0,0,0.1188,0,18.5000,0,0,0.2946,0.4134,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.8551,7785.8984,5458.5977,6211.1875,0,13244.4961,0,0,18,1.8588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.081200,0.011300,0.094600,0.016600,0.087700,0.001900,0.006500,0.004600,0.026100,0.001600,0.005200,0.031300,0.5899,0.2718,0.022600,1.0388,0.004600,0,0.2672,0.019000,0.000600,0.068900,0.004400,0.1110,0.001500,0.001000,0.002400,0.014800,0.1229,0.4775,0.1379,0.001300,0.025900,0.001200,0.001700,0.055000,0.015400,0.000100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1367,0,28,0,0,0.3362,0.4729,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3894,7764.7812,5458.5977,6211.1875,0,13223.3789,0,0,0,0.1339,0,0,0,0,0,470,361,0,0.078700,0,0,0,0,0,0,0,0,0,0,0
,0.073600,0.013900,0.096800,0.015300,0.091400,0.002100,0.005900,0.003800,0.025300,0.001200,0.004900,0.031100,0.8173,0.3049,0.016000,0.9726,0.004100,0.7581,0.4312,0.024500,0.001000,0.002800,0.004900,0.1160,0.001400,0.000800,0.002600,0.017000,0.1125,0.4203,0.3851,0.001400,0.021700,0.001400,0.001800,0.061000,0.013700,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,6,6,0,2,18,0,18,1,0,2,12,0,0,0,0,0,0,0,0.1126,0,22.5000,0,0,0.3030,0.4156,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3455,7760.0625,5458.5977,6211.1875,0,13218.6602,0,0,18,2.9021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.074700,0.015700,0.099000,0.014400,0.1001,0.002300,0.006600,0.004000,0.028700,0.001700,0.006000,0.037800,0.5829,0.2858,0.014400,1.1909,0.003800,0,0.2486,0.017800,0.000800,0.002800,0.004600,0.1115,0.001500,0.000700,0.002400,0.015100,0.051600,0.5670,0.1028,0.001500,0.021700,0.001300,0.001400,0.054100,0.011600,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1684,0,27,0,0,0.3940,0.5624,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6579,7752.5039,5458.5977,6211.1875,0,13211.1016,0,0,0,0.1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.067200,0.014300,0.086700,0.013900,0.090500,0.002300,0.006100,0.003500,0.024500,0.001300,0.005100,0.028700,0.7275,0.2540,0.015200,0.9383,0.003800,0.9319,0.4094,0.020100,0.001100,0.002100,0.004200,0.094800,0.001400,0.000700,0.002300,0.014100,0.051300,0.4673,0.3535,0.001900,0.018700,0.000900,0.001400,0.050100,0.010800,0.000100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1158,0,22,0,0,0.3482,0.4640,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0794,7743.2148,5458.5977,6211.1875,0,13201.8125,0,0,18,2.8684,0,0,0,0,0,448,341,0,0.069000,0,0,0,0,0,0,0,0,0,0,0
,0.065700,0.011100,0.1391,0.014200,0.072000,0.002000,0.005600,0.002800,0.022800,0.001200,0.004400,0.029200,0.6505,0.2755,0.015800,1.0834,0.003500,0.044200,0.2253,0.022000,0.000600,0.002500,4.1638,4.2775,0.001600,0.000700,0.005100,0.022000,0.047400,0.4092,0.1030,0.001300,0.022700,0.001300,0.001500,0.048400,0.013900,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1249,0,22,0,0,0.2787,0.4036,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4649,7730.3594,5458.5977,6211.1875,0,13188.9570,0,0,0,0.1415,0,4.1589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070200,0.011500,0.088500,0.013300,0.070900,0.001700,0.005400,0.002800,0.022400,0.001400,0.004600,0.029700,1.2989,0.2918,0.012800,0.9104,0.004000,0,0.3825,0.022900,0.001000,0.002800,0.005500,0.1114,0.001400,0.000600,0.002200,0.013500,0.051700,0.5891,0.3608,0.001200,0.023200,0.001300,0.001400,0.056800,0.011900,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1487,0,22.5000,0,0,0.4356,0.5843,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0369,7749.4688,5458.5977,6211.1875,0,13208.0664,0,0,18,1.8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.065800,0.013500,0.092800,0.011300,0.097400,0.005400,0.010800,0.006500,0.046000,0.002200,0.008600,0.061600,0.3597,0.2780,0.015700,1.0115,0.003100,0.080800,0.2387,0.020200,0.000500,0.069000,0.003900,0.094300,0.001400,0.000600,0.002100,0.012200,0.042700,0.5559,0.1079,0.001100,0.016700,0.001100,0.001100,0.050800,0.011800,0.000200,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1224,0,22,0,0,0.4298,0.5522,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7406,7816.3555,5458.5977,6211.1875,0,13274.9531,0,0,0,0.1315,0,0,0,0,0,472,359,0,0.076900,0,0,0,0,0,0,0,0,0,0,0
,0.069500,0.013400,0.091300,0.014500,0.077800,0.002100,0.006100,0.003400,0.024100,0.001300,0.004700,0.030600,0.6230,0.2675,0.017800,0.9161,0.003300,1.0128,0.3718,0.021200,0.001000,0.002600,0.004300,0.1089,0.001200,0.000800,0.002300,0.015700,0.052700,0.4264,0.1133,0.001500,0.025400,0.001500,0.001700,0.069700,0.012400,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1166,0,26.5000,0,0,0.3050,0.4216,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3252,7979.0117,5458.5977,6211.1875,0,13437.6094,0,0,0,2.3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.067800,0.014300,0.093500,0.013500,0.036200,0.002400,0.007300,0.003500,0.026300,0.001400,0.005600,0.030400,0.7895,0.2677,0.013900,0.9366,0.004800,0,0.2686,0.019500,0.000900,0.002400,0.005400,0.1057,0.001400,0.000800,0.002600,0.013700,0.048100,0.3286,0.3102,0.001400,0.022900,0.001500,0.001500,0.053600,0.012600,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,0,0,48,4,96,0,6,6,6,0,0,18,0,18,0,0,0,12,0,0,0,0,0,0,0,0.093203,0,18.5000,0,0,0.2306,0.3238,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6499,8084.7891,5458.5977,6211.1875,0,13543.3867,0,0,18,0.1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.075300,0.012300,0.094800,0.015000,0.083300,0.002100,0.005700,0.003000,0.023500,0.001300,0.004400,0.030600,0.3761,0.2728,0.010000,1.1033,0.003400,0.5893,0.4118,0.020900,0.000700,0.002400,0.006300,0.1153,0.001400,0.000800,0.004100,0.019700,0.049600,0.4987,0.095900,0.001400,0.022700,0.001500,0.001600,0.065000,0.015900,0.000100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,4,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1282,0,29,0,0,0.3661,0.4943,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1056,8237.2656,5458.5977,6211.1875,0,13695.8633,0,0,0,2.1506,0,0,0,0,0,450,341,0,0.1027,0,0,0,0,0,0,0,0,0,0,0
,0.061700,0.013500,0.1095,0.012900,0.077300,0.001900,0.006400,0.003400,0.024300,0.001400,0.004900,0.031100,1.0310,0.2550,0.012700,1.2847,0.005100,0,0.2950,0.023400,0.001000,0.002700,4.3401,4.4533,0.001800,0.000700,0.004400,0.023100,0.046100,0.5075,0.3517,0.001300,0.021400,0.001400,0.001300,0.043800,0.012000,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,2,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1382,0,26.5000,0,0,0.3644,0.5026,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8652,8313.7656,5458.5977,6211.1875,0,13772.3633,0,0,18,0.1417,0,4.3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.083500,0.014700,0.1033,0.017200,0.091700,0.002700,0.006900,0.003700,0.027900,0.001400,0.006500,0.031400,1.9217,0.3031,0.016700,1.0322,0.006700,0,0.5563,0.029100,0.001000,0.003100,0.006000,0.1318,0.002200,0.000900,0.002700,0.019200,0.059100,0.5179,0.4994,0.001600,0.025600,0.001800,0.002200,0.065600,0.014900,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,6,6,0,0,18,0,18,0,0,2,12,0,0,0,0,0,0,0,0.1366,0,20.5000,0,0,0.3757,0.5123,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.3891,8347.4609,5458.5977,6211.1875,0,13806.0586,0,0,18,2.0088,0,0,0,0,0,442,266,0,0.064100,0,0,0,0,0,0,0,0,0,0,0
,0.073900,0.015000,0.1016,0.015700,0.086500,0.002300,0.006400,0.003500,0.026200,0.001400,0.005600,0.031800,0.8950,0.3563,0.014000,0.9543,0.003900,0,0.2769,0.028800,0.000800,0.077300,0.005200,0.7122,0.001200,0.000700,0.002900,0.017200,0.054300,1.2835,0.1313,0.004500,0.025100,0.001200,0.001900,0.2485,0.011500,0.000200,0,0,0,0,64,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,73,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2244,0,34,0,0,1.0389,1.2633,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7716,8341.1094,5458.6602,6211.1875,0,13799.7695,0,0,0,0.1539,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.071700,0.012700,0.094100,0.014200,0.069500,0.001800,0.004800,0.002900,0.023800,0.001200,0.004100,0.029100,0.3666,0.2575,0.009100,0.8505,0.002900,1.5882,0.4157,0.020600,0.000800,0.002300,0.004700,0.1188,0.001300,0.000900,0.002600,0.017200,0.052400,0.4150,0.1363,0.001800,0.023000,0.001300,0.001900,0.058600,0.014700,0.000100,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1112,0,21.5000,0,0,0.2991,0.4103,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5022,8324.6211,5458.6602,6211.1875,0,13783.2812,0,0,0,2.8730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.091600,0.016900,0.1098,0.017300,0.1100,0.002800,0.008300,0.004600,0.032200,0.001600,0.006600,0.040400,0.7481,0.3253,0.012900,1.1117,0.003500,0,0.2751,0.021000,0.000500,0.002400,0.004400,0.1154,0.001200,0.000800,0.002400,0.014200,0.1317,0.5053,0.3225,0.001600,0.019100,0.001200,0.001400,0.057400,0.013800,0.000200,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,6,6,0,4,20,0,18,1,0,2,12,0,0,0,0,0,0,0,0.1278,0,27,0,0,0.3725,0.5003,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5820,8297.8906,5458.6602,6211.1875,0,13756.5508,0,0,18,0.1904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.069100,0.011800,0.088900,0.013000,0.084200,0.001900,0.005900,0.002900,0.023300,0.001500,0.005100,0.029200,0.5910,0.2595,0.009800,0.8676,0.003100,1.5638,0.3607,0.020400,0.000800,0.002100,0.004600,0.1086,0.001200,0.000700,0.002200,0.015600,0.1456,0.4035,0.1125,0.001400,0.023800,0.001300,0.002000,0.049900,0.012500,0.000100,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1115,0,23,0,0,0.2874,0.3989,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6377,8285.4648,5458.6602,6211.1875,0,13744.1250,0,0,0,2.8267,0,0,0,0,0,476,436,0,0.1017,0,0,0,0,0,0,0,0,0,0,0
