EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,Exclusive/GameThread/HandleRPC,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.080400,0.2480,0.015200,0.1257,0.019400,0.1667,0.003000,0.009600,2.1185,2.1453,0.001400,0.008500,0.035300,2.4971,0.4445,0.018600,0.5939,0.007700,0.3219,2.8552,0.4789,0.023500,0.000600,0.001900,0.005600,0.2842,0.002400,0.001300,0.003300,0.022600,0.063000,0.7229,0.002100,0.031600,0.001800,0.002200,0.1384,0.013700,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,2,48,4,96,0,6,3,3,0,2,28,0,28,0,0,3,6,0,0,0,0,0,0,0,0.1909,0,21.5000,0,0,0.6182,0.8091,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0509,5038.2773,5520.5391,6242.2695,0,10558.8164,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.4516,0,0,0.1754,0,1864,292,0,0.2227,0,0,0,0,0,0,0,0
,0.066500,0.1074,0.009700,0.094500,0.014300,0.075000,0.002300,0.006000,2.0585,2.0767,0.001700,0.008300,0.043100,0.4542,0.3644,0.017600,0.4246,0.004000,0.1138,0,0.3517,0.024600,0.000600,0.002800,0.004900,0.2639,0.001400,0.000900,0.002300,0.015800,0.053300,0.6710,0.001700,0.019600,0.001100,0.001400,0.1615,0.016900,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1496,0,26,0,0,0.6066,0.7562,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5799,5039.4102,5520.5391,6242.2695,0,10559.9492,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.073400,0.3073,0.014800,0.1276,0.018400,0.094300,0.002700,0.008200,2.2117,2.2373,0.001900,0.009400,0.045900,1.3466,0.3475,0.017400,0.4845,0.006000,0.1602,5.3781,0.4608,0.026700,0.000900,0.002100,0.012600,0.2954,0.002600,0.000900,0.003600,0.026700,0.060900,1.1619,0.006200,0.025900,0.001500,0.001600,0.1335,0.015800,0.000300,0,0,0,0,0,64,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,68,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2357,0,21.5000,0,0,1.1944,1.4301,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9682,5038.6719,5520.5391,6242.2695,0,10559.2109,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.4718,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,0.075100,0.2828,0.014100,0.1264,0.017900,0.037900,0.002800,0.011900,2.1230,2.1517,0.001700,0.009700,0.042800,1.2912,0.4196,0.019400,0.4098,0.007300,0.3387,0,0.3755,0.037100,0.001100,0.002900,0.005600,0.3111,0.002100,0.000800,0.002800,0.019300,0.066000,0.9500,0.002300,0.026700,0.001300,0.001800,0.1394,0.014000,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,0,0,50,2,100,0,10,2,3,0,4,28,0,26,0,0,0,5,0,0,0,0,0,0,0,0.2117,0,28.5000,0,0,0.8643,1.0760,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1403,5037.7617,5520.5391,6242.2695,0,10558.3008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.073000,0.2639,0.011000,0.1021,0.015800,0.076500,0.002300,0.006400,1.3042,1.3243,0.001100,0.005200,0.031200,1.7957,0.2854,0.011600,0.3749,0.007000,0.3872,2.2461,0.4557,0.021500,0.001000,0.001900,0.005300,0.2543,0.002300,0.001100,0.002900,0.020700,0.1315,0.7385,0.001600,0.026500,0.001500,0.001600,0.1380,0.017500,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,10,3,3,0,1,27,0,26,1,0,2,6,0,0,0,0,0,0,0,0.1790,0,22,0,0,0.6673,0.8463,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4462,5037.5664,5520.5391,6242.2695,0,10558.1055,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,4.3397,0,0,0,0,2864,463,0,0.1807,0,0,0,0,0,0,0,0
,0.077800,0.1359,0.014500,0.1377,0.017600,0.096300,0.002800,0.008000,2.0739,2.0989,0.001600,0.009700,0.043900,0.5463,0.4128,0.020200,0.4664,0.008800,0.1357,0,0.4234,0.026000,0.000900,0.081600,7.3476,7.6310,0.002600,0.001300,0.004700,0.026700,0.1170,0.6260,0.001800,0.024900,0.001500,0.001700,0.1312,0.014400,0.000300,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,9,1,1,0,1,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1502,0,28,0,0,0.5559,0.7061,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1016,5037.8828,5520.5391,6242.2695,0,10558.4219,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1560,0,7.3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.084500,0.2158,0.014200,0.1195,0.017300,0.1334,0.002200,0.008500,2.1536,2.1784,0.001500,0.011500,0.052800,2.8107,0.3315,0.020500,0.4854,0.008600,0.3431,3.2792,0.4648,0.027700,0.000700,0.002600,0.004500,0.2713,0.001800,0.000700,0.002900,0.022500,0.073700,0.5451,0.002200,0.028100,0.001600,0.002300,0.1357,0.016300,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,99,0,8,3,3,0,0,27,0,27,0,0,2,6,0,0,0,0,0,0,0,0.1438,0,21.5000,0,0,0.4626,0.6064,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.9354,5035.4570,5520.5391,6242.2695,0,10555.9961,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.9481,0,0,0.092000,0,1853,292,0,0.1708,0,0,0,0,0,0,0,0
,0.070700,0.1312,0.007700,0.093000,0.015800,0.097000,0.002100,0.005900,2.4494,2.4676,0.001500,0.008500,0.043300,1.0268,0.2563,0.015100,0.3916,0.004500,0.1223,0,0.3095,0.035000,0.000800,0.001700,0.004200,0.2620,0.001700,0.000800,0.002300,0.017500,0.1477,0.8638,0.002000,0.067600,0.001400,0.001500,0.1385,0.015600,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,4,1,0,1,1,0,2,2,0,0,0,0,0,0,0,0.2308,0,26,0,0,0.7408,0.9716,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.7323,5037.4062,5520.5391,6242.2695,0,10557.9453,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1748,0,0,0.073400,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.073400,0.2766,0.012800,0.1094,0.017200,0.095900,0.002900,0.009100,2.0709,2.0986,0.001600,0.008400,0.042800,1.2401,0.2337,0.013500,0.4163,0.007200,0.3144,4.3817,0.4966,0.028700,0.000600,0.002700,0.004300,0.2348,0.002100,0.001000,0.002400,0.042300,0.059500,0.7901,0.001600,0.021100,0.003100,0.001600,0.1357,0.016700,0.000200,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,48,4,98,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1918,0,24.5000,0,0,0.6862,0.8780,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0152,5035.4453,5520.5391,6242.2695,0,10555.9844,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.2939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.079800,0.1315,0.013400,0.1246,0.019900,0.1069,0.002500,0.008400,2.1448,2.1692,0.001600,0.008100,0.044900,1.0197,0.3635,0.019600,0.5479,0.009000,0.1194,0,0.3730,0.030900,0.001000,0.002700,0.005700,1.3137,0.001500,0.000900,0.002900,0.021700,0.059300,0.9249,0.002400,0.028800,0.001700,0.001900,0.1591,0.016400,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,2,48,4,96,0,6,1,1,0,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0.2051,0,37.5000,0,0,0.8311,1.0362,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8173,5036.2617,5520.5391,6242.2695,0,10556.8008,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.077300,0.1673,0.015000,0.1110,0.017100,0.088100,0.002400,0.007600,2.0936,2.1171,0.001800,0.010100,0.038500,1.1288,0.3652,0.019000,0.4871,0.007700,0.2954,4.0881,0.4993,0.027200,0.000900,0.002900,0.005000,0.2793,0.001700,0.001000,0.002500,0.018900,0.063500,0.3803,0.002000,0.029800,0.001600,0.001700,0.1570,0.016900,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,3,3,0,0,26,0,26,0,0,2,6,0,0,0,0,0,0,0,0.1181,0,12.5000,0,0,0.3091,0.4272,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8846,5035.1367,5520.5391,6242.2695,0,10555.6758,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.0657,0,0,0,0,2883,462,0,0.2430,0,0,0,0,0,0,0,0
,0.079500,0.1918,0.015000,0.1520,0.017800,0.095800,0.002700,0.008400,2.2066,2.2332,0.002000,0.009100,0.046600,0.5264,0.3785,0.019700,0.6208,0.006800,0.1532,0,0.3776,0.026400,0.001000,0.095100,8.4651,8.7474,0.003200,0.001200,0.010700,0.030500,0.067700,1.0225,0.002200,0.030800,0.001400,0.002700,0.5507,0.016600,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2743,0,33,0,0,0.8633,1.1376,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5485,5034.9414,5520.5391,6242.2695,0,10555.4805,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1686,0,8.4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.067800,0.2137,0.014100,0.1137,0.017400,0.1037,0.002100,0.007300,1.9367,1.9562,0.003200,0.009000,0.041100,2.5870,0.3131,0.018000,0.5140,0.008100,0.2928,3.6180,0.4962,0.023300,0.000700,0.002400,0.005200,0.2505,0.002100,0.000800,0.003200,0.021900,0.056300,0.5694,0.001800,0.022400,0.001300,0.001900,0.1325,0.015700,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,2,3,0,0,27,0,27,0,0,2,5,0,0,0,0,0,0,0,0.1464,0,17.5000,0,0,0.5060,0.6524,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8508,5033.9961,5520.5391,6242.2695,0,10554.5352,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.6851,0,0,0.071600,0,1768,292,0,0.2402,0,0,0,0,0,0,0,0
,0.1017,0.1033,0.014500,0.1013,0.016000,0.1032,0.002700,0.008800,2.3445,2.3715,0.001800,0.009800,0.042700,0.4873,0.3841,0.016000,0.5277,0.006000,0.1091,0,0.3128,0.020000,0.000500,0.001700,0.003800,0.2146,0.001200,0.000800,0.002000,0.014500,0.058600,0.7712,0.002100,0.031000,0.001500,0.001700,0.1369,0.016500,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0.2084,0,24.5000,0,0,0.6474,0.8558,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4690,5033.4688,5520.5391,6242.2695,0,10554.0078,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1538,0,0,0.080900,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.076900,0.1209,0.013700,0.1253,0.021300,0.1050,0.002800,0.010700,1.9912,2.0200,0.001700,0.008400,0.047700,0.5067,0.4132,0.020100,0.4001,0.005600,0.1405,5.4978,0.4857,0.018900,0.000900,0.002500,0.005000,0.2933,0.002400,0.001200,0.003000,0.1355,0.074100,0.7909,0.004300,0.028000,0.001600,0.001900,0.1365,0.020300,0.000200,0,0,0,0,0,62,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1833,0,24.5000,0,0,0.6986,0.8819,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5034.4180,5520.5391,6242.2695,0,10554.9570,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.5640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.087200,0.3196,0.017200,0.1249,0.019200,0.1034,0.002600,0.009400,2.3174,2.3461,0.001500,0.009300,0.043100,1.7928,0.3450,0.015900,0.5478,0.008400,0.3747,0,0.4262,0.028500,0.000700,0.002700,0.005200,0.2590,0.001800,0.000900,0.002600,0.020800,0.060600,0.8562,0.002000,0.024100,0.001400,0.001900,0.1344,0.015600,0.000200,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,2,48,4,96,0,6,3,3,0,2,26,0,26,0,0,3,6,0,0,0,0,0,0,0,0.1968,0,29,0,0,0.7649,0.9617,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2982,5033.1484,5520.5391,6242.2695,0,10553.6875,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.079000,0.083600,0.013600,0.1254,0.019300,0.085800,0.003100,0.010500,2.2285,2.2581,0.001600,0.009600,0.038900,0.4952,0.3301,0.018400,0.3360,0.005000,0.1439,3.5683,0.4639,0.025200,0.000600,0.002400,0.005100,0.2651,0.003000,0.001000,0.002700,0.021500,0.061400,0.5532,0.001900,0.026100,0.001700,0.001800,0.1379,0.014600,0.000200,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,0,1,48,4,96,0,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.1487,0,20.5000,0,0,0.4734,0.6221,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2110,5032.9414,5520.5391,6242.2695,0,10553.4805,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,4.4503,0,0,0,0,2522,462,0,0.3152,0,0,0,0,0,0,0,0
,0.074700,0.3556,0.018100,0.1426,0.019100,0.088700,0.002500,0.009200,2.1898,2.2155,0.002000,0.009300,0.045200,2.1191,0.3801,0.018100,0.5357,0.011700,0.4384,0,0.3800,0.028500,0.000900,0.062800,7.7117,7.9715,0.002000,0.000700,0.005200,0.026600,0.077200,1.1461,0.006600,0.029500,0.001500,0.001800,0.1495,0.013400,0.000100,0,0,0,0,0,64,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,3,3,0,68,34,0,26,1,0,2,6,0,0,0,0,0,0,0,0.2721,0,23.5000,0,0,1.0228,1.2949,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4388,5031.5508,5520.5391,6242.2695,0,10552.0898,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.2026,0,7.7057,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,0.068600,0.2441,0.012500,0.1089,0.017400,0.1201,0.002300,0.006400,2.0611,2.0796,0.001500,0.007900,0.051400,2.4132,0.3569,0.019100,0.4891,0.008200,0.3724,0.8964,0.5279,0.025700,0.000900,0.002600,0.006400,0.2676,0.002300,0.001100,0.003200,0.021200,0.086300,0.6877,0.002200,0.027700,0.001300,0.002100,0.1528,0.016300,0.000100,0,0,0,0,0,61,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,8,3,3,0,1,29,0,28,0,0,2,6,0,0,0,0,0,0,0,0.1780,0,23.5000,0,0,0.5983,0.7763,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4437,5032.0508,5520.5391,6242.2695,0,10552.5898,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,4.2670,0,0,0.1069,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.079200,0.1494,0.014500,0.1348,0.017200,0.095400,0.002700,0.008700,2.2875,2.3131,0.002000,0.010200,0.044400,0.5282,0.3991,0.019500,0.5767,0.006700,0.1691,0,0.3313,0.024400,0.000800,0.002600,0.005200,0.2608,0.001900,0.000900,0.003200,0.023200,0.1556,0.9346,0.002200,0.023800,0.001400,0.001800,0.1479,0.018100,0.000100,0,0,0,0,0,61,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,4,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2114,0,29.5000,0,0,0.8402,1.0516,0,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,61,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9413,5032,5520.5391,6242.2695,0,10552.5391,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,0.1698,0,0,0,0,2500,391,0,0.2828,0,0,0,0,0,0,0,0
,0.073700,0.3103,0.009900,0.1151,0.018900,0.079800,0.001800,0.006000,1.3514,1.3696,0.001200,0.005100,0.031400,1.7322,0.2669,0.018600,0.5592,0.007000,0.3902,4.4177,0.4916,0.035500,0.000700,0.002200,0.006200,0.2920,0.002300,0.001100,0.003400,0.022200,0.1539,0.8018,0.002500,0.039800,0.001600,0.001900,0.1576,0.016500,0.000100,0,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,50,2,98,0,8,3,3,0,0,26,0,26,1,0,2,6,0,0,0,0,0,0,0,0.2037,0,24,0,0,0.7491,0.9528,0,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0780,5039.1562,5520.5391,6242.2695,0,10559.6953,32.8811,0.4375,32.0039,0.000977,0.4387,0,0,6.5089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
