EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/Generic_RepNotifies,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,GuLiCommanderHealthBars/GameThread/UpdateInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderHealthBars/VisibleInstances,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderHealthBarRenderer,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/StartPhysicsTick,Ticks/MassProcessingPhase,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/PrePhysics,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiStrongholdNetworkPresentationComponent,Exclusive/GameThread/EventWait/StartPhysics,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.046100,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2112,0,0,0.020700,0.080700,0.011500,1.3137,0.028700,0.1271,0.1755,0.001100,0.003900,0.028400,0.3857,0.4602,0.1082,0.004100,0.056900,0.048300,0.1809,0.021900,0.000700,0.002400,0.067000,0.017100,0.030100,0.005200,0.1222,1.0682,0.039700,0.2092,0.046000,0.1044,0.002400,0.019600,0.001200,0.006900,0.001500,0.020200,0.046000,0.048500,0.006300,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1983,0.049575,4,0.030500,0.069800,15.8534,8667.3828,2467.6328,2438.8047,0,11134.9453,0,0,0,0,0,16.6667,0.5413,29.0535,0,0.077900,0,0,0,0,0,0,0,0
,0.028300,0.007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2856,0.009600,1,0.012200,0.083900,0.012200,1.5102,0.029700,0.3155,0,0.001200,0.006700,0.026300,0.4259,0.4741,0.1102,0.004100,0.060700,0.051400,0.2940,0.018500,0.000700,0.065900,0.068200,0.015200,0.028800,0.005500,0.1223,1.2305,0.040700,0.2353,0.044200,0.095200,0.002200,0.018800,0.001300,0.006500,0.001700,0.020600,0.045800,0.051100,0.006100,0.000100,0.1780,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2240,0.056000,4,0.042200,0.069400,17.2662,8666.8594,2467.6328,2438.8047,0,11135.0156,0,0,0,0,0,16.6667,0.4584,28.2679,0,0.056700,544,384,0,0.1037,0,0,0,0
,0.043800,0.006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2580,0.003000,1,0.021300,0.086600,0.025700,1.7517,0.030200,0.1017,0,0.001100,0.003800,0.027700,0.3548,0.5451,0.1099,0.004800,0.062700,0.059400,0.3003,0.020400,0.000600,0.002700,0.074500,0.017000,0.035200,0.005800,0.1678,1.4668,0.052400,0.2530,0.052900,0.1110,0.002800,0.025400,0.001600,0.007500,0.001700,0.012600,0.042100,0.056900,0.006100,0.000100,0.021700,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2607,0.065175,4,0.045900,0.078700,16.5490,8662.0820,2467.6328,2438.8047,0,11134.4922,0,0,0,0,0,16.6667,0.5323,28.5477,0,0.001700,0,0,0,0,0,0,0,0
,0.043500,0.007100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2753,0.004000,1,0.013100,0.092200,0.013500,1.5625,0.033100,0.2303,0.1819,0.001200,0.005100,0.027300,0.3705,0.4542,0.1407,0.004500,0.062500,0.047900,0.3162,0.019600,0.000600,0.002100,0.071700,0.016600,0.029200,0.005400,0.1540,1.3236,0.044800,0.2127,0.048700,0.085200,0.002500,0.021700,0.001500,0.007200,0.001800,0.020700,0.045700,0.051800,0.006100,0,0.1550,0,0,63,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2178,0.054450,4,0.043000,0.074100,16.8024,8662.1133,2467.6328,2438.8047,0,11129.7148,0,0,0,0,0,16.6667,0.5560,28.8606,0,0,0,0,0,0,1,0,0,0
,0.033800,0.007000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2081,0,0,0.013100,0.093200,0.014100,1.3738,0.034500,0.1332,0.1735,0.001300,0.004900,0.031400,0.3979,0.4428,0.1172,0.004500,0.067400,0.045500,0.1789,0.025500,0.000800,0.002500,0.077200,0.017300,0.032700,0.005900,0.1409,1.1067,0.050100,0.2186,0.050100,0.1135,0.002700,0.028800,0.001400,0.006900,0.001800,0.021000,0.047100,0.050200,0.005700,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2454,0.061350,4,0.048800,0.080900,16.1818,8662.2383,2467.6328,2438.8047,0,11129.7461,0,0,0,0,0,16.6667,0.5491,29.0649,0,0.051000,570,386,0,0.1122,0,0,0,0
,0.044900,0.006900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3010,0.004200,1,0.014100,0.086700,0.013600,1.7178,0.035400,0.1802,0,0.001200,0.004500,0.029300,0.3760,0.4888,0.1379,0.004300,0.061000,0.039400,0.2907,0.020400,0.000900,0.002300,0.073500,0.016500,0.030000,0.005300,0.1238,1.2882,0.042900,0.3643,0.055100,0.092500,0.003000,0.025300,0.001500,0.006700,0.001600,0.010700,0.036100,0.066400,0.005700,0.000100,0.1545,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2208,0.055200,4,0.047200,0.069600,17.0781,8662.0820,2467.6953,2438.8047,0,11129.9336,0,0,0,0,0,16.6667,0.4843,28.9829,0,0,0,0,0,0,0,0,0,0
,0.044400,0.008200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2203,0,0,0.012100,0.1293,0.012200,1.5454,0.030500,0.057200,0,0.001200,0.004400,0.029800,0.3570,0.5345,0.1452,0.004500,0.081600,0.040900,0.2662,0.029300,0.001100,0.002500,0.075200,0.019300,0.032500,0.006400,0.1305,1.1407,0.045700,0.2181,0.056400,0.093800,0.003600,0.026200,0.001300,0.006700,0.001600,0.019700,0.045100,0.060100,0.005700,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2355,0.058875,4,0.052800,0.072100,16.2969,8662.2695,2467.6953,2438.8047,0,11129.7773,0,0,0,0,0,16.6667,0.5308,28.6189,0,0,0,0,0,0,0,0,0,0
,0.048900,0.005800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2567,0,0,0.012700,0.085400,0.014200,1.5337,0.028500,0.3990,0.1572,0.001200,0.006400,0.031400,0.3860,0.4795,0.1394,0.004300,0.061400,0.055800,0.2488,0.019800,0.000700,0.1100,0.066300,0.016000,0.028500,0.005900,0.1239,1.2745,0.043100,0.2093,0.043500,0.087000,0.002000,0.020200,0.001300,0.006200,0.001400,0.019400,0.042000,0.1633,0.006200,0.000100,0.1559,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2361,0.059025,4,0.045300,0.074400,17.3842,8662.3867,2467.6953,2438.8047,0,11129.9648,0,0,0,0,0,16.6667,0.4820,28.8390,0,0,536,383,0,0.1297,0,0,0,0
,0.057100,0.006600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2724,0,0,0.012700,0.091500,0.013200,1.3786,0.028700,0.2281,0.1849,0.001200,0.006100,0.037800,0.3572,0.4804,0.1443,0.004500,0.065900,0.044300,0.2559,0.022900,0.000700,0.002500,0.072700,0.016300,0.033800,0.006400,0.1237,1.1049,0.043400,0.2202,0.047500,0.079200,0.002300,0.020800,0.001300,0.007300,0.001600,0.033700,0.059000,0.049700,0.005800,0.000100,0.027200,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2519,0.062975,4,0.047900,0.081200,16.0253,8662.4336,2467.6953,2438.8047,0,11130.0820,0,0,0,0,0,16.6667,0.4872,29.2582,0,0,0,0,0,0,0,0,0,0
,0.058500,0.008400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2486,0,0,0.013100,0.1022,0.013500,1.6572,0.031100,0.1889,0,0.001100,0.004100,0.029100,0.3608,0.5088,0.1428,0.005100,0.065200,0.042600,0.3314,0.018300,0.000700,0.001900,0.077800,0.017300,0.033600,0.006400,0.1260,1.3502,0.074100,0.2164,0.051200,0.087100,0.003000,0.021300,0.001300,0.008000,0.002000,0.025000,0.055800,0.064400,0.007000,0.000100,0.1553,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2431,0.060775,4,0.048700,0.077800,17.0017,8662.4961,2467.6953,2438.8047,0,11130.1289,0,0,0,0,0,16.6667,0.4596,28.6977,0,0,0,0,0,0,0,0,0,0
,0.075500,0.006200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2438,0.006100,1,0.014200,0.086800,0.013000,1.3411,0.030900,0.069800,0,0.001300,0.004900,0.044300,0.4232,0.5942,0.1288,0.004800,0.063300,0.051700,0.2291,0.023100,0.000800,0.002500,0.065000,0.016400,0.030900,0.005700,0.1297,1.0748,0.041600,0.2115,0.047200,0.081100,0.002400,0.018000,0.001400,0.006400,0.001600,0.019000,0.042400,0.049500,0.005400,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3005,0.075125,4,0.064200,0.084200,16.0596,8662.5117,2467.6953,2438.8047,0,11130.1914,0,0,0,0,0,16.6667,0.5088,29.2621,0,0.028000,564,382,0,0.1117,0,0,0,0
,0.059200,0.008400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3542,0,0,0.012800,0.089800,0.012200,1.6734,0.034500,0.1961,0.1695,0.001100,0.004700,0.033300,0.4358,0.5080,0.1409,0.004500,0.064100,0.042000,0.3928,0.030900,0.000700,0.002200,0.071900,0.018000,0.032800,0.006000,0.1231,1.2804,0.061000,0.2166,0.048800,0.086100,0.002300,0.025700,0.001400,0.006900,0.001600,0.012700,0.044100,0.056300,0.006200,0,0.1584,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2378,0.059450,4,0.048100,0.077000,17.5781,8662.7461,2467.6953,2438.8047,0,11130.2070,0,0,0,0,0,16.6667,0.4859,28.6521,0,0,0,0,0,0,0,0,0,0
,0.045400,0.006300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3442,0.005900,1,0.013100,0.084700,0.013000,1.4277,0.033100,0.1036,0.1920,0.001400,0.005100,0.036800,0.3887,0.7147,0.1895,0.006800,0.070000,0.059300,0.3445,0.025000,0.000800,0.002300,0.064200,0.014700,0.029900,0.005500,0.1220,1.0880,0.040600,0.2060,0.044700,0.084200,0.002400,0.026600,0.001300,0.006000,0.001600,0.018000,0.042600,0.049900,0.005800,0.000100,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2558,0.063950,4,0.048300,0.077300,16.3063,8663.4453,2467.6953,2438.8047,0,11130.4414,0,0,0,0,0,16.6667,0.5362,28.6366,0,0,0,0,0,0,0,0,0,0
,0.045800,0.007600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2699,0.003300,1,0.013700,0.1100,0.015000,1.5297,0.028700,0.1972,0.011200,0.001100,0.004500,0.028000,0.3843,0.5483,0.1454,0.004600,0.061000,0.039000,0.3118,0.020600,0.000700,0.1212,0.063000,0.014700,0.029300,0.005700,0.1230,1.2608,0.041100,0.2252,0.045300,0.072100,0.002300,0.019500,0.001500,0.006300,0.001500,0.018000,0.039800,0.043000,0.005400,0.000100,0.1496,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2284,0.057100,4,0.042700,0.070300,16.6576,8663.6094,2467.6953,2438.8047,0,11131.1406,0,0,0,0,0,16.6667,0.5352,28.5918,0,0,540,384,0,0.1041,0,0,0,0
,0.055000,0.007800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2307,0,0,0.012800,0.1017,0.012100,1.4001,0.034700,0.1914,0,0.001300,0.004500,0.028000,0.3061,0.7075,0.1442,0.005500,0.061500,0.040500,0.2773,0.018600,0.000700,0.002400,0.068000,0.015600,0.037800,0.006300,0.1242,1.1159,0.046100,0.2307,0.053900,0.093700,0.009000,0.020000,0.001200,0.006400,0.001800,0.010100,0.033100,0.048200,0.005700,0.000100,0.023400,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1814,0.045350,4,0.009200,0.070200,16.3609,8663.6719,2467.6953,2438.8047,0,11131.3047,0,0,0,0,0,16.6667,0.4851,28.8867,0,0,0,0,0,0,0,0,0,0
,0.038900,0.007600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2554,0,0,0.012100,0.090500,0.011900,1.6678,0.034600,0.2184,0.1573,0.001200,0.005000,0.032300,0.3831,0.4486,0.1642,0.004400,0.063000,0.042300,0.2332,0.024600,0.000900,0.002300,0.077400,0.018300,0.034200,0.006500,0.1263,1.2889,0.048900,0.3077,0.056500,0.098500,0.002900,0.026000,0.001500,0.007200,0.001700,0.020000,0.045300,0.051900,0.005700,0.000100,0.1622,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1507,0.037675,4,0.006800,0.069300,17.1267,8663.7773,2467.6953,2438.8047,0,11131.3672,0,0,0,0,0,16.6667,0.4931,28.3680,0,0,0,0,0,0,0,0,0,0
,0.049100,0.006000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2225,0.003700,1,0.012900,0.083400,0.012400,1.4025,0.029600,0.1653,0.1576,0.001100,0.005800,0.027700,0.3199,0.4424,0.1467,0.004500,0.075600,0.042300,0.2322,0.024200,0.000600,0.002300,0.068100,0.015400,0.030800,0.005400,0.1436,1.1415,0.048600,0.2172,0.054400,0.1658,0.003000,0.026200,0.001500,0.006300,0.001600,0.018400,0.042000,0.048900,0.005500,0.000200,0,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2197,0.054925,4,0.016600,0.1040,16.1286,8663.8398,2467.6953,2438.8047,0,11131.4727,0,0,0,0,0,16.6667,0.4994,29.2803,0,0,564,383,0,0.1097,0,0,0,0
,0.055800,0.006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2740,0,0,0.012500,0.087200,0.012700,1.6472,0.034600,0.2267,0,0.001300,0.004300,0.033900,0.3632,0.5900,0.1470,0.005000,0.065100,0.041400,0.3143,0.021300,0.000800,0.001700,0.071700,0.016700,0.029300,0.005500,0.1242,1.2809,0.042800,0.3028,0.052100,0.085800,0.003000,0.024000,0.001300,0.006300,0.001500,0.009200,0.033200,0.046000,0.005800,0.000100,0.1578,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1969,0.049225,4,0.010700,0.076600,17.1306,8663.9023,2467.6953,2438.8047,0,11131.5352,0,0,0,0,0,16.6667,0.4503,28.7063,0,0,0,0,0,0,0,0,0,0
,0.037700,0.007800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2952,0.004000,1,0.013200,0.1091,0.012500,1.4429,0.027400,0.056500,0,0.001200,0.004400,0.029900,0.3192,0.4853,0.1454,0.004300,0.062900,0.042300,0.3281,0.023300,0.000700,0.002000,0.069700,0.019300,0.034200,0.005400,0.1250,1.1560,0.044600,0.2198,0.047200,0.083600,0.002200,0.027300,0.001500,0.007300,0.001600,0.021600,0.049400,0.053500,0.005900,0.000100,0,0,0,63,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,63,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2667,0.066675,4,0.047700,0.075300,16.0492,8665.3438,2467.6953,2438.8047,0,11131.5977,0,0,0,0,0,16.6667,0.4785,29.1328,0,0,0,0,0,0,1,0,0,0
,0.045700,0.006500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2309,0.003600,1,0.013200,0.097400,0.013100,1.5661,0.028800,0.1983,0.1616,0.001100,0.004900,0.032000,0.3586,0.4511,0.1513,0.004600,0.068800,0.039400,0.2851,0.018100,0.000700,0.084300,0.071000,0.015800,0.033700,0.005900,0.1407,1.3078,0.045200,0.2130,0.069900,0.1111,0.002500,0.024700,0.001500,0.007400,0.001700,0.024300,0.053400,0.050300,0.005500,0.000100,0.1533,0,0,62,0,0,0,0,0,0,0,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,2,4,12,1,1,1,1,1,1,1,1,1,2,4,4,1,1,7,7,1,6,1,62,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2051,0.051275,4,0.009900,0.078700,17.3516,8665.4180,2467.6953,2438.8047,0,11133.0391,0,0,0,0,0,16.6667,0.5162,28.7984,0,0,536,385,0,0.1050,0,0,0,0
