EVENTS,Exclusive/GameThread/Input,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/EventWait/EndPhysics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,Exclusive/GameThread/Tickables,Exclusive/GameThread/Landscape,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/UInstancedStaticMeshComponent_BatchUpdateInstancesTransforms,GuLiCommanderPresentation/GameThread/RebuildLocalInstances,MassEntities/GameThread/BatchedCommand,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/ViewportMisc,Exclusive/GameThread/UpdateLevelStreaming,Slate/GameThread/TickPlatform,Exclusive/GameThread/UI,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Generic_RepNotifies,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,GuLiCommanderPresentation/InstanceAndMirrorCacheBytes,GuLiCommanderPresentation/RosterCacheBytes,MassEntitiesCounters/BatchedCommand,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/RawPing,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/ChaosDebugDrawComponent,Ticks/SkeletalMeshActor,Ticks/CameraComponent,Ticks/LineBatchComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/PhysicsFieldComponent,Ticks/GuLiCommanderHUD,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderPresentationActor,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/FNiagaraWorldManagerTickFunction,Ticks/ParticleSystemManager,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/Actor,ActorCount/SkeletalMeshActor,ActorCount/GuLiTerritoryOutpostActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,AnimationParallelEvaluation/TotalTaskTime,AnimationParallelEvaluation/AverageTaskTime,AnimationParallelEvaluation/NumberOfTasks,AnimationParallelEvaluation/MinTaskTime,AnimationParallelEvaluation/MaxTaskTime,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RenderThreadTime,GameThreadTime,GPUTime,RenderThreadTime_CriticalPath,GameThreadTime_CriticalPath,MaxFrameTime,CPUUsage_Process,CPUUsage_Idle,Exclusive/AllWorkers/MassProcessorTask,Exclusive/RenderThread/RayTracingGeometryManager_Tick,RayTracingGeometry/ReferencedSizeMB,RayTracingGeometry/RequestedSizeMB,RayTracingGeometry/TotalResidentSizeMB,RayTracingGeometry/TotalAlwaysResidentSizeMB,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/AllWorkers/Physics,Scheduler/AllWorkers/SignalStandbyThread,Scheduler/Oversubscription,GuLiCommanderMiniMap/DataCacheBytes,GuLiCommanderHealthBars/DataCacheBytes,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GuLiStrongholdNetworkPresentationComponent,Networking/GameThread/FastArray_Apply,Exclusive/GameThread/EventWait/StartPhysics,Exclusive/GameThread/EventWait,FMsgLogf/FMsgLogfCount
,0.011700,0.065200,0.008200,0.2015,0.021700,0.044400,0.001100,0.004100,0.020500,0.2672,0.2055,0.093100,0.002600,0.062200,0.029200,0.1193,0.014500,0.000900,0.001600,0.053300,0.011800,0.019900,0.004400,0.021000,0.1487,0,0.030800,0.056000,0.001700,0.012000,0.000700,0.005100,0.001000,0.012700,0.027600,0.075700,0.003700,0,0,0.000300,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081100,0.020275,4,0.004000,0.045300,16.2581,10499.7422,2587.9336,2557.0391,0,13089.6562,0,0,0,0,0,16.6667,0.2678,28.0835,0.028900,0.004200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1330,0.002300,1,0,0,0,0,0,0,0,0,0,0,0
,0.011000,0.072500,0.011200,0.2151,0.024900,0.1046,0.000800,0.003400,0.018100,0.2899,0.1531,0.081100,0.002300,0.057900,0.051500,0.1066,0.016400,0.000600,0.3776,0.1360,0.012700,0.021600,0.003900,0.021600,0.1527,0,0.032000,0.052200,0.001700,0.012200,0.000800,0.004700,0.001100,0.007600,0.021500,0.055500,0.004200,0.078800,0.1086,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1478,0.036950,4,0.024200,0.052100,17.3299,10503.6172,2587.9336,2557.0391,0,13087.6758,0,0,0,0,0,16.6667,0.3250,28.0319,0.025400,0.003800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1740,0.002600,1,27384,64,514,373,0,0.058200,0,0,0.002800,0,0
,0.017800,0.1001,0.016100,0.2634,0.032100,0.1370,0.001000,0.005600,0.024900,0.2743,0.2024,0.084200,0.002800,0.084200,0.046600,0.1735,0.018600,0.000800,0.002700,0.064700,0.014900,0.021100,0.007000,0.024800,0.1909,0,0.031500,0.055400,0.001900,0.012900,0.001000,0.005300,0.001100,0.014200,0.030900,0.058500,0.004200,0,0.1652,0,0.023900,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1815,0.045375,4,0.027600,0.065500,16.5558,10499.6797,2587.9336,2557.0391,0,13091.5508,0,0,0,0,0,16.6667,0.3916,27.0739,0.035300,0.004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1970,0,1,0,0,0,0,0,0,0,0,0.000700,0,0
,0.009500,0.061900,0.010100,0.2569,0.019700,0.080400,0.000800,0.003500,0.016700,0.2161,0.1968,0.064800,0.002200,0.056400,0.029900,0.1445,0.013200,0.000600,0.001800,0.051600,0.011700,0.019700,0.004300,0.020600,0.1770,0.027200,0.029500,0.057600,0.001700,0.010800,0.000700,0.004200,0.001100,0.012300,0.026400,0.060700,0.004200,0.074000,0,0.000100,0.000900,0,0,60,0,0,0,0,0,0,334692,144788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1660,0.041500,4,0.024100,0.063600,16.1532,10499.3203,2587.9336,2557.0391,0,13087.6133,0,0,0,0,0,16.6667,0.2912,28.5731,0.026700,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1591,0.002800,1,0,0,0,0,0,0,0,0,0,0,0
,0.012500,0.081400,0.008500,0.2526,0.051700,0.091900,0.001300,0.005900,0.023600,0.2692,0.3067,0.1069,0.002600,0.099700,0.050100,0.1909,0.020300,0.000900,0.002400,0.073000,0.016800,0.027100,0.006400,0.026100,0.1943,0,0.037300,0.074200,0.002000,0.014600,0.000900,0.006200,0.001300,0.009300,0.029400,0.071200,0.004700,0,0.017600,0.000100,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1135,0.028375,4,0.006300,0.061500,17.1046,10500.3164,2587.9336,2557.0391,0,13087.2539,0,0,0,0,0,16.6667,0.3063,27.8938,0.029300,0.004400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2135,0.002400,1,0,0,536,378,0,0.083100,0,0,0,0,0
,0.011800,0.067500,0.011100,0.1995,0.021300,0.087500,0.000800,0.004300,0.019300,0.2205,0.1461,0.063200,0.002000,0.063000,0.033200,0.1588,0.012600,0.000400,0.002100,0.053300,0.013100,0.018800,0.004100,0.020200,0.1466,0,0.028500,0.056400,0.001600,0.011600,0.000700,0.004400,0.000800,0.013500,0.028100,0.054600,0.003300,0,0.1190,0.000100,0.009000,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1300,0.032500,4,0.020600,0.047800,16.2240,10500.1992,2587.9336,2557.0391,0,13088.2500,0,0,0,0,0,16.6667,0.2894,27.2927,0.027500,0.004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1627,0.001900,1,0,0,0,0,0,0,0,0,0,0,0
,0.010100,0.079700,0.010300,0.2160,0.022400,0.1439,0.000700,0.003500,0.017700,0.2530,0.1335,0.061900,0.001900,0.061800,0.035000,0.1118,0.013900,0.000700,0.002100,0.055700,0.013300,0.020700,0.004700,0.020900,0.1627,0,0.039400,0.065000,0.007600,0.013300,0.000600,0.006000,0.001100,0.019300,0.039300,0.078600,0.004500,0.070700,0.1015,0,0.029200,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1388,0.034700,4,0.019900,0.047200,16.8742,10499.2305,2587.9336,2557.0391,0,13088.1328,0,0,0,0,0,16.6667,0.3571,27.9064,0.024400,0.005100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1324,0.002200,1,0,0,0,0,0,0,0,0,0.001000,0,0
,0.016400,0.1356,0.021400,0.2263,0.025700,0.1373,0.001000,0.003900,0.023000,0.3006,0.2796,0.071400,0.003100,0.074600,0.038800,0.1208,0.018600,0.000800,0.069000,0.1699,0.015200,0.022700,0.004800,0.022600,0.1597,0,0.031000,0.1019,0.002100,0.012300,0.000800,0.004700,0.001100,0.007200,0.024300,0.059700,0.003800,0.097000,0,0.000100,0.014500,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1627,0.040675,4,0.026000,0.056000,17.0961,10500.0703,2587.9961,2557.0391,0,13087.2266,0,0,0,0,0,16.6667,0.3286,27.4604,0.034300,0.004200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1776,0.002200,1,27384,64,522,373,0,0.050700,0,0,0.000700,0,0
,0.009900,0.065900,0.009700,0.2055,0.022000,0.044500,0.000900,0.003400,0.016600,0.2008,0.1834,0.063800,0.002500,0.057400,0.026600,0.1186,0.014600,0.000500,0.002100,0.059600,0.012900,0.020900,0.004400,0.020600,0.1492,0,0.031300,0.059900,0.001800,0.014400,0.001000,0.005500,0.001000,0.013300,0.028200,0.063500,0.003700,0,0,0.000100,0.000800,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1329,0.033225,4,0.019600,0.046800,15.8502,10501.2070,2587.9961,2557.0391,0,13088.0664,0,0,0,0,0,16.6667,0.3644,28.0500,0.023400,0.004000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1332,0.002400,1,0,0,0,0,0,0,0,0,0,0,0
,0.010500,0.084600,0.009800,0.3297,0.023100,0.098900,0.000900,0.004300,0.019800,0.2497,0.2243,0.074100,0.002700,0.071600,0.032400,0.2117,0.018700,0.000800,0.002300,0.074200,0.014800,0.025400,0.004800,0.025300,0.2361,0.030300,0.039200,0.086600,0.001800,0.015400,0.001000,0.006800,0.001600,0.017600,0.037800,0.089100,0.005000,0.017100,0.1164,0.000100,0.007200,0,0,60,0,0,0,0,0,0,334692,144788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1488,0.037200,4,0.023000,0.055400,17.3431,10500.5898,2587.9961,2557.0391,0,13089.2031,0,0,0,0,0,16.6667,0.2865,28.2992,0.031800,0.005200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2269,0.002300,1,0,0,0,0,0,0,0,0,0,0,0
,0.014200,0.082100,0.014200,0.2180,0.040300,0.1080,0.000700,0.003900,0.018900,0.2466,0.1919,0.067700,0.002800,0.065400,0.029900,0.1555,0.014200,0.000500,0.001800,0.058000,0.013000,0.021400,0.004700,0.021200,0.1591,0,0.030600,0.068100,0.001700,0.012100,0.000800,0.004900,0.001100,0.007400,0.023000,0.058400,0.004500,0.099000,0.1386,0,0.000800,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,61,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1268,0.031700,4,0.019600,0.048500,16.4816,10515.8320,2587.9961,2557.0391,0,13088.5859,0,0,0,0,0,16.6667,0.3100,26.8701,0.028000,0.003300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1742,0.002100,1,0,0,524,378,0,0.048700,1,0,0,0,0
,0.009900,0.078900,0.010100,0.2289,0.024300,0.094700,0.000900,0.003700,0.017800,0.2518,0.1960,0.063800,0.002200,0.064100,0.036900,0.1338,0.013900,0.000700,0.002500,0.055600,0.013700,0.021200,0.004100,0.023800,0.1733,0,0.034500,0.083000,0.002300,0.012400,0.001100,0.006000,0.001400,0.017500,0.036200,0.094800,0.004900,0,0.012900,0,0.014900,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1385,0.034625,4,0.020900,0.051700,16.4942,10507.2422,2587.9961,2557.0391,0,13103.8281,0,0,0,0,0,16.6667,0.3425,27.7244,0.025000,0.004500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1603,0.002100,1,0,0,0,0,0,0,0,0,0.020500,0,0
,0.015800,0.079400,0.014600,0.2227,0.027800,0.1339,0.001500,0.004200,0.023400,0.2525,0.2506,0.071700,0.002600,0.080900,0.033900,0.1360,0.017800,0.000800,0.002300,0.056000,0.011900,0.020900,0.004300,0.020700,0.1596,0,0.031600,0.049700,0.002000,0.011700,0.001100,0.003800,0.001300,0.012200,0.027300,0.058300,0.004200,0.088100,0,0.000100,0.056100,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2577,0.064425,4,0.033700,0.093100,16.8133,10505.8633,2587.9961,2557.0391,0,13095.2383,0,0,0,0,0,16.6667,0.3172,27.9037,0.031400,0.004200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1524,0.002200,1,0,0,0,0,0,0,0,0,0.001000,0,0
,0.011300,0.065000,0.010900,0.2411,0.023800,0.093400,0.000700,0.003000,0.017900,0.2636,0.1350,0.061800,0.001900,0.066600,0.034600,0.097200,0.014000,0.000600,0.3457,0.1516,0.016300,0.025900,0.005600,0.024000,0.1852,0,0.030300,0.064200,0.001600,0.010800,0.000700,0.004500,0.001200,0.006900,0.021600,0.058900,0.003500,0.074100,0.1053,0.000100,0.016500,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1357,0.033925,4,0.020400,0.050100,16.9262,10504.1719,2587.9961,2557.0391,0,13093.8594,0,0,0,0,0,16.6667,0.3380,28.3174,0.023600,0.004200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1450,0,0,27384,64,536,374,0,0.049800,0,0,0,0,0
,0.011600,0.080000,0.011300,0.2665,0.025700,0.085400,0.001000,0.004200,0.022700,0.2504,0.2099,0.087100,0.002700,0.1036,0.039400,0.1655,0.020400,0.000800,0.002700,0.069200,0.016200,0.024600,0.005800,0.025400,0.2051,0,0.037500,0.081800,0.002100,0.012800,0.000800,0.005900,0.001200,0.016500,0.031700,0.075900,0.004500,0,0.1280,0.000100,0.007700,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1632,0.040800,4,0.024400,0.062800,16.4981,10504.2109,2587.9961,2557.0391,0,13092.1680,0,0,0,0,0,16.6667,0.4030,28.1530,0.030500,0.004200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1880,0.003100,1,0,0,0,0,0,0,0,0,0,0,0
,0.010400,0.062000,0.010000,0.2548,0.022300,0.071000,0.000900,0.003800,0.017200,0.2208,0.2496,0.060100,0.002500,0.059600,0.054000,0.1418,0.013600,0.000700,0.002000,0.055800,0.013200,0.020500,0.004300,0.020500,0.1719,0.027400,0.028100,0.058800,0.001400,0.012400,0.000800,0.005000,0.001000,0.012300,0.027300,0.055900,0.003700,0.018100,0,0,0.032200,0,0,60,0,0,0,0,0,0,334692,144788,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1307,0.032675,4,0.020400,0.049600,16.3727,10504.0859,2587.9961,2557.0391,0,13092.2070,0,0,0,0,0,16.6667,0.3163,28.3307,0.027100,0.003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1562,0.002200,1,0,0,0,0,0,0,0,0,0,0,0
,0.010100,0.072200,0.009800,0.2166,0.020600,0.084500,0.001000,0.002900,0.016300,0.1863,0.1805,0.058500,0.002500,0.053800,0.028100,0.1414,0.015900,0.000600,0.007000,0.061800,0.013900,0.022600,0.005000,0.021500,0.1587,0,0.034100,0.054200,0.002300,0.013400,0.000800,0.006000,0.001500,0.009200,0.030300,0.1048,0.004500,0.071100,0,0.000200,0.000800,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1180,0.029500,4,0.016500,0.045500,16.6481,10504.7695,2587.9961,2557.0391,0,13092.0820,0,0,0,0,0,16.6667,0.2955,28.5786,0.022500,0.004400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1459,0.002100,1,0,0,522,377,0,0.075200,0,0,0,0,0
,0.013800,0.094300,0.014800,0.3413,0.043300,0.1184,0.000700,0.003500,0.019900,0.2325,0.1719,0.089900,0.002800,0.072400,0.035100,0.1650,0.013400,0.000700,0.002000,0.063700,0.013800,0.019400,0.004500,0.035200,0.2168,0,0.049900,0.069000,0.002300,0.016400,0.001000,0.006600,0.000900,0.014500,0.032500,0.061300,0.004400,0.088600,0.1443,0.000100,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1456,0.036400,4,0.021100,0.055800,17.1853,10503.8984,2587.9961,2557.0391,0,13092.7656,0,0,0,0,0,16.6667,0.3064,27.9931,0.028200,0.004300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1822,0.003800,1,0,0,0,0,0,0,0,0,0,0,0
,0.009500,0.061300,0.009600,0.2129,0.023900,0.081200,0.000700,0.003900,0.021800,0.2033,0.1427,0.060800,0.002200,0.057100,0.030900,0.1242,0.015600,0.000400,0.001800,0.056000,0.012400,0.020900,0.004200,0.020900,0.1500,0,0.031700,0.050600,0.001900,0.013200,0.000800,0.005100,0.001400,0.011700,0.025900,0.054700,0.003400,0,0.1115,0.000100,0.009800,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1290,0.032250,4,0.018800,0.046700,16.0085,10503.7773,2587.9961,2557.0391,0,13091.8945,0,0,0,0,0,16.6667,0.2949,27.9718,0.028900,0.003800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1378,0.002500,1,0,0,0,0,0,0,0,0,0,0,0
,0.010000,0.075400,0.009700,0.2894,0.027300,0.098100,0.001100,0.003400,0.023700,0.3194,0.2649,0.1126,0.002900,0.089800,0.046200,0.1268,0.018800,0.000900,0.072700,0.1637,0.016500,0.028000,0.007500,0.032300,0.2270,0,0.049000,0.086500,0.002200,0.017600,0.000800,0.005700,0.001400,0.010800,0.034600,0.088100,0.006200,0.093100,0,0.000200,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,1,0,2,4,12,1,1,1,1,1,1,1,2,4,4,1,1,7,7,6,1,1,60,6,6,25,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1313,0.032825,4,0.005400,0.067400,17.4313,10503.7266,2587.9961,2557.0391,0,13091.7734,0,0,0,0,0,16.6667,0.3584,28.1141,0.030600,0.005500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1952,0,1,27384,64,534,373,0,0.056500,0,0,0,0,0
