EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/EventWait/PrePhysics,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,4.2343,0.068600,0.2344,0.011200,0.1025,0.016300,0.080800,0.002100,0.006800,0.003400,0.022100,0.001100,0.004400,0.030800,2.0922,0.3253,0.019500,1.1532,0.007300,0.2767,0.015800,0.000500,0.055800,1.5169,1.4807,0.001300,0.000800,0.003000,0.017600,0.054200,0.7002,0.4976,0.005000,0.022100,0.001300,0.001500,0.093000,0.014500,0.000100,0.6375,0,0,0,0,62,0,0,0,0,0,0,2,2,0,1,50,2,100,0,6,10,10,0,68,34,0,26,1,0,1,20,0,0,0,0,0,0,0,0.1493,0,21.5000,1.8506,0,0.7542,0.9035,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8534,4391.5664,5483.3477,6219.1602,0,9874.9141,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0.1430,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,0.2055,0.067600,0.091000,0.012900,0.1083,0.015500,0.091500,0.002400,0.007900,0.003500,0.025800,0.001200,0.004800,0.031600,0.7980,0.2456,0.016100,1.1412,0.004400,0.2960,0.020200,0.000900,0.002000,0.1335,0.2547,0.001500,0.000800,0.003900,0.015300,0.047100,0.5776,0.088700,0.001300,0.018200,0.001500,0.001400,0.095600,0.014000,0.000100,0.082700,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1347,0,27,0,0,0.5133,0.6480,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5343,4390.2305,5483.3477,6219.1602,0,9873.5781,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2610,0.071400,0.2472,0.009800,0.094300,0.016100,0.081800,0.003100,0.007100,0.002700,0.023500,0.000800,0.004100,0.028300,0.8498,0.2357,0.011100,0.9641,0.003300,0.2624,0.015400,0.000600,0.002200,0.1802,0.2967,0.001600,0.000900,0.002700,0.017800,0.1087,0.6204,0.4702,0.001500,0.020400,0.001300,0.001600,0.084400,0.013900,0.000100,2.9947,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,10,10,0,3,27,0,26,1,0,2,20,0,0,0,0,0,0,0,0.1408,0,29.5000,0,0,0.5508,0.6916,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4331,4389.4570,5483.3477,6219.1602,0,9872.8047,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,3072,391,0,0.3659,0,0,0,0,0,0,0,0,0
,0.1589,0.067100,0.084600,0.010100,0.086200,0.014600,0.071900,0.002300,0.007400,0.003100,0.022900,0.000700,0.003600,0.032100,0.6726,0.2167,0.020100,1.2170,0.004100,0.2626,0.013800,0.000500,0.001900,0.2375,0.3387,0.001200,0.001000,0.001700,0.020000,0.092500,0.4898,0.090200,0.001300,0.016900,0.001200,0.001200,0.095500,0.014700,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,9,1,1,0,3,1,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1144,0,20,0,0,0.4400,0.5544,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.9661,4387.3281,5483.3477,6219.1602,0,9870.6758,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.3783,0.071200,0.1923,0.074300,0.1034,0.018000,0.1389,0.002300,0.007500,0.003700,0.024700,0.001200,0.004700,0.030600,1.0279,0.2895,0.011700,1.7296,0.003200,0.3068,0.016400,0.000800,0.004700,0.2520,0.3713,0.001300,0.000900,0.002600,0.019400,0.1145,0.5456,0.4473,0.001700,0.020600,0.001700,0.001600,0.1111,0.014800,0.000100,2.2017,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,99,0,8,9,9,0,0,26,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1417,0,27.5000,0,0,0.4708,0.6125,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9029,4388.5820,5483.3477,6219.1602,0,9871.9297,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1837,0.077700,0.094700,0.013700,0.1741,0.016400,0.1048,0.002500,0.009600,0.004400,0.031100,0.001800,0.007000,0.043500,0.7437,0.3634,0.020100,1.1549,0.006400,0.3536,0.019500,0.000700,0.002200,6.8453,6.9947,0.001800,0.000900,0.005700,0.026100,0.055600,0.5461,0.1227,0.001800,0.024800,0.001300,0.001800,0.6492,0.014000,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,98,0,7,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1385,0,23.5000,0,0,0.4804,0.6189,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4356,4388.2930,5483.3477,6219.1602,0,9871.6406,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,6.5808,1,2674,390,0,0.2623,0,0,0,0,0,0,0,0,0
,6.2986,0.066200,0.2902,0.010200,0.091500,0.016700,0.091800,0.002000,0.007800,0.003300,0.023900,0.001600,0.004400,0.033600,2.2307,0.3877,0.017700,1.2217,0.005700,0.3181,0.014600,0.000600,0.080300,0.2774,0.3945,0.001600,0.001700,0.004300,0.024400,0.1051,1.0350,0.6397,0.001300,0.020400,0.001400,0.001400,0.094500,0.013300,0.000100,2.1512,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,13,13,0,4,626,0,26,1,0,2,26,0,0,0,0,0,0,0,0.1523,0,26,4.3555,0,1.1990,1.3513,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8704,4385.4297,5483.3516,6219.1602,0,9868.7812,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1644,0.073000,0.1878,0.011300,0.1219,0.019000,0.072500,0.002300,0.007100,0.005300,0.025800,0.001400,0.005400,0.040300,0.4874,0.2983,0.013900,1.2990,0.006200,0.3169,0.015500,0.000800,0.002400,0.3993,0.5646,0.002100,0.001200,0.005100,0.023500,0.069400,0.8801,0.1700,0.002200,0.026200,0.001400,0.002100,0.1223,0.017100,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2080,0,24.5000,0,0,0.8271,1.0351,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5549,4385.8203,5483.3516,6219.1602,0,9869.1719,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.4564,0.072800,0.2257,0.008800,0.1078,0.013700,0.080800,0.002800,0.007700,0.003100,0.023800,0.001100,0.004100,0.029400,1.2774,0.2276,0.017600,1.1242,0.013800,0.2395,0.020500,0.000600,0.002500,1.5739,1.5544,0.002300,0.000700,0.003400,0.020200,0.047700,0.7286,0.5472,0.001400,0.020200,0.001200,0.002200,0.1003,0.015600,0.000100,2.9269,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,11,13,1,0,426,0,26,0,0,2,22,0,0,0,0,0,0,0,0.1344,0,13.5000,3.7041,0,0.8139,0.9483,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0824,4386.4453,5483.3516,6219.1602,0,9869.7969,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0.1908,0,0,5126,365,0,0.3833,0,0,0,0,0,0,0,0,0
,0.1690,0.069900,0.1061,0.013100,0.1068,0.017100,0.084200,0.002300,0.007700,0.003100,0.024400,0.001400,0.004500,0.038400,0.4127,0.2903,0.016200,1.2476,0.006800,0.3202,0.017500,0.000900,0.002600,0.6449,0.6113,0.001200,0.000800,0.004000,0.016800,0.059500,0.7173,0.1458,0.002200,0.022300,0.001600,0.001900,0.1099,0.014500,0.000200,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1688,0,37.5000,0,0,0.6284,0.7972,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1167,4387.1133,5483.3516,6219.1602,0,9870.4648,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0.1563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.3189,0.076700,0.1250,0.014700,0.1049,0.015900,0.094500,0.002500,0.007800,0.003400,0.024700,0.001400,0.004900,0.036000,0.4211,0.2986,0.016600,1.2343,0.004700,0.2923,0.014200,0.000700,0.002300,0.1889,0.2978,0.001500,0.000500,0.002300,0.016500,0.055100,0.8508,0.1168,0.001900,0.021300,0.002300,0.001600,0.1129,0.015500,0.000200,2.6717,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1860,0,29,0,0,0.7612,0.9472,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4230,4384.8555,5483.3516,6219.1602,0,9868.2070,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.2320,0.070800,0.2028,0.015400,0.1554,0.016000,0.080800,0.002400,0.007800,0.004400,0.026600,0.001700,0.005200,0.037800,1.3001,0.3051,0.019500,1.3935,0.007200,0.3721,0.019900,0.000700,0.001800,7.3357,7.4686,0.002500,0.001200,0.005000,0.024300,0.051200,0.5015,0.5154,0.001400,0.024800,0.001500,0.001700,0.6720,0.014100,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,2,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1304,0,21.5000,0,0,0.4391,0.5695,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6654,4388.8242,5483.3516,6219.1602,0,9872.1758,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,7.0666,1,4174,364,0,0.3059,0,0,0,0,0,0,0,0,0
,5.5072,0.065100,0.3161,0.011300,0.091600,0.015200,0.071900,0.002600,0.007000,0.003400,0.023900,0.001600,0.009200,0.038400,2.0706,0.3172,0.014900,1.1850,0.006700,0.3092,0.016000,0.000700,0.080900,0.2256,0.3409,0.001500,0.000800,0.002700,0.017500,0.049000,0.7581,0.6007,0.001600,0.021100,0.001500,0.001900,0.091400,0.013200,0.000100,1.7229,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,12,12,2,4,626,0,26,1,0,2,24,0,0,0,0,0,0,0,0.1249,0,5,5.5156,0,0.9234,1.0483,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5701,4386.4414,5483.3516,6219.1602,0,9869.7930,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1728,0.073000,0.1626,0.008700,0.1054,0.016500,0.070600,0.002200,0.006700,0.003100,0.021400,0.001300,0.004700,0.030200,0.7523,0.2759,0.019200,1.1841,0.004100,0.2921,0.013300,0.000400,0.001700,0.3058,0.4270,0.002000,0.001200,0.002500,0.019400,0.062600,1.0707,0.3085,0.002000,0.025100,0.001700,0.002300,0.1076,0.016200,0.000200,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,2,4,1,0,400,0,0,0,0,2,5,0,0,0,0,0,0,0,0.1858,0,18,2.9082,0,1.2275,1.4133,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9136,4385.0469,5483.3516,6219.1602,0,9868.3984,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,3.4694,0.079000,0.2024,0.014300,0.1042,0.014700,0.098500,0.002300,0.007000,0.003500,0.026500,0.001400,0.005600,0.034700,1.0791,0.2934,0.014000,1.1818,0.007000,0.3024,0.017100,0.000800,0.002500,0.2748,1.3157,0.001500,0.000800,0.003000,0.020100,0.049900,0.5546,0.5342,0.001500,0.021200,0.001400,0.001600,0.1095,0.014900,0.000100,0.5206,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,7,10,1,3,18,0,18,0,0,2,15,0,0,0,0,0,0,0,0.1348,0,20,0,0,0.4627,0.5975,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3809,4383.4922,5483.3516,6219.1602,0,9866.8438,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,6740,391,0,0.4670,0,0,8,0,0,0,0,0,0
,0.1628,0.078500,0.1825,0.017500,0.1152,0.018200,0.090000,0.003100,0.009700,0.004200,0.030300,0.001500,0.006600,0.040100,0.6599,0.4857,0.019800,1.7931,0.006400,0.3830,0.023300,0.000900,0.004800,0.3126,0.4455,0.001800,0.000900,0.003100,0.019800,0.061700,1.2081,0.1137,0.005100,0.023300,0.001400,0.001900,0.1100,0.011900,0.000100,0,0,0,0,0,62,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,74,8,0,0,1,0,2,2,0,0,0,0,0,0,0,0.2206,0,42,0,0,1.1458,1.3664,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7603,4384.3281,5483.3516,6219.1602,0,9867.6797,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,4.4667,0.068700,0.2604,0.013100,0.1190,0.016800,0.083500,0.002600,0.007500,0.003100,0.024600,0.001600,0.008200,0.036300,1.3697,0.2679,0.017400,1.1483,0.006600,0.3106,0.022100,0.000800,0.003000,1.6386,1.6211,0.002000,0.001000,0.003500,0.019300,0.051200,0.7233,0.4513,0.001700,0.021500,0.001300,0.001800,0.094800,0.014200,0.000100,1.9085,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,9,9,0,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1818,0,38,0,0,0.6861,0.8679,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9004,4386.6406,5483.3516,6219.1602,0,9869.9922,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0.1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1669,0.091300,0.1225,0.017700,0.1802,0.018600,0.1082,0.003200,0.008000,0.003300,0.028100,0.001200,0.005700,0.036400,0.4199,0.3213,0.020900,1.4312,0.006300,0.3395,0.015100,0.000600,0.002100,7.8757,8.0083,0.002200,0.000700,0.004900,0.024500,0.1624,0.7158,0.1306,0.001800,0.042300,0.002000,0.001900,0.6570,0.019300,0.000200,0.061500,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1959,0,19,0,0,0.6117,0.8076,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9215,4408.2070,5483.3516,6219.1602,0,9891.5586,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,7.7494,1,3250,399,0,0.2497,0,0,0,0,0,0,0,0,0
,6.6021,0.067600,0.3040,0.016800,0.1118,0.016600,0.077800,0.002400,0.007200,0.003500,0.024400,0.001300,0.006800,0.037700,2.4131,0.3378,0.017000,1.2330,0.006600,0.3291,0.023000,0.000900,0.068500,0.1876,0.3000,0.001400,0.000900,0.002800,0.018400,0.071900,1.0342,0.6357,0.001400,0.020000,0.001800,0.001900,0.096300,0.013600,0.000200,2.8694,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,50,2,100,0,8,13,14,1,4,726,0,26,1,0,2,27,0,0,0,0,0,0,0,0.1440,0,15.5000,5.3281,0,1.2440,1.3880,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8686,4412.7695,5483.3516,6219.1602,0,9896.1211,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1626,0.070900,0.1723,0.013500,0.095700,0.016400,0.094500,0.002300,0.007300,0.003800,0.028000,0.001300,0.005200,0.032800,0.3824,0.2864,0.014000,1.1658,0.005400,0.3030,0.015800,0.000900,0.002300,0.2245,0.3447,0.001500,0.000700,0.002700,0.016600,0.1118,1.0327,0.1691,0.001500,0.021300,0.001400,0.001800,0.092600,0.013800,0.000100,0,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,2,3,0,5,300,0,0,1,0,2,4,0,0,0,0,0,0,0,0.1772,0,41.5000,1.9893,0,1.1323,1.3095,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3198,4414.8047,5483.3516,6219.1602,0,9898.1562,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6.4441,0.079700,0.1652,0.013600,0.1024,0.015500,0.091200,0.002300,0.007400,0.003400,0.024400,0.001300,0.004700,0.034600,1.4159,0.3057,0.019400,1.3655,0.007100,0.2726,0.016900,0.000600,0.018200,0.2224,0.3360,0.001600,0.001000,0.002500,0.020200,0.1370,0.4296,0.4951,0.002100,0.021500,0.001500,0.001500,0.098400,0.011800,0.000100,3.5291,0,0,0,0,59,0,0,0,0,0,0,2,2,1,1,49,3,97,0,7,8,9,1,0,23,0,23,1,0,2,17,0,0,0,0,0,0,0,0.1314,0,15,0,0,0.3391,0.4705,0,2,2,1,2,3,12,1,2,1,0,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1309,4412.6562,5483.3516,6219.1602,0,9896.0078,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,26,0,0,0,7078,365,0,0.4006,0,0,3,0,0,0,0,0,0
,0.1767,0.072300,0.1305,0.013400,0.1020,0.016900,0.086400,0.002600,0.007000,0.005000,0.025400,0.001300,0.006900,0.038700,0.4077,0.3437,0.020200,1.2976,0.005000,0.3005,0.015800,0.000800,0.002300,0.2606,0.3776,0.001300,0.000800,0.003200,0.016800,0.056700,0.9224,0.1211,0.001600,0.021400,0.001400,0.001700,0.092500,0.013300,0.000100,0,0,0,0,0,60,0,0,0,0,0,0,2,2,1,1,48,4,97,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.2024,0,37,0,0,0.8245,1.0269,0,2,2,1,2,3,12,1,2,1,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2249,4412.0508,5483.3516,6219.1602,0,9895.4023,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
