EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,FMsgLogf/FMsgLogfCount,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Pathfinding,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush
,0.061400,0.4205,0.011500,0.1411,0.016200,0.099700,0.065600,0.002000,0.006200,0,0,0,0,0,2181,1074,0,0.4364,142.2339,142.2524,0.001800,0.011500,0.054700,34.9561,0.2815,0.3940,0.018400,0.006200,64,0,0,1164,12.6306,0.3308,0.4313,0.029400,0.001200,0.087000,12.6119,12.6194,12.8657,0.002500,0.000800,0.005500,0.026600,0.087500,1.4250,0.002500,0.030400,0.001800,0.002700,0.1471,0.016500,0.000200,26,0,0,0,0,2,2,1,2,50,2,100,0,10,3,3,0,16,30,0,28,2,0,3,6,0,0,0,0,0,0,0,0.2814,0,47,0,0,1.4151,1.6965,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.4287,3864.1133,5575.8047,6287.6836,0,9439.9180,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,1.9053,0,0,0,0,0,0,0
,0.065700,0.3399,0.013300,0.1285,0.016300,0.1881,0.1534,0.002500,0.008700,0,0,0,0,0,2082,483,0,0.4047,160.2989,160.3227,0.002100,0.012200,0.054500,1.9025,0.3120,1.0941,0.014400,0.007000,64,0,0,0,11.5700,0.3857,0.4219,0.039100,0.000700,0.1073,12.1945,12.2050,13.5115,0.002100,0.000700,0.004500,0.023800,0.1254,0.9717,0.001400,0.023000,0.001400,0.001700,0.1462,0.015300,0.000100,52,0,0,0,0,2,2,3,4,50,2,100,0,10,6,6,0,30,59,0,57,2,0,6,12,0,0,0,0,0,0,0,0.1995,0,45,0,0,0.9077,1.1072,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.2824,3853.4297,5575.8047,6287.6836,0,9429.2344,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,8.6145,0,0,0,0,0,0,0,0
,0.064800,0.3222,0.014100,0.1272,0.017300,0.1759,0.094800,0.002400,0.008500,0,0,0,0,0,1210,1255,0,0.2416,146.3910,146.4138,0.002300,0.011700,0.042000,32.9385,0.4409,1.9692,0.021700,0.008100,62,0,0,1174,14.1112,0.3348,0.5237,0.026700,0.001200,0.1257,11.8522,11.8593,12.0879,0.002500,0.000900,0.005400,0.022500,0.051400,0.9205,0.001900,0.023400,0.001200,0.001500,0.3302,0.014000,0.000200,26,0,0,0,0,2,2,4,4,50,2,100,0,8,3,3,0,19,32,0,30,3,0,8,6,0,0,0,0,0,0,0,0.1897,0,46,0,0,0.9006,1.0903,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.3989,3873.6641,5576.5586,6287.6836,0,9450.2227,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.062100,0.3824,0.012200,0.1197,0.016900,0.1506,0.097900,0.002000,0.006700,0,0,0,0,0,1920,258,0,0.3963,160.1873,160.2060,0.001800,0.010400,0.042300,2.2405,0.3105,1.0960,0.016100,0.006600,64,0,0,0,12.4581,0.4473,0.3383,0.033900,0.000600,0.079700,11.8042,11.8118,12.9492,0.002100,0.000700,0.005300,0.022700,0.1381,1.2243,0.005800,0.023100,0.001200,0.002200,0.1364,0.012700,0.000100,52,0,0,0,0,2,2,3,4,50,2,100,0,8,6,7,0,56,60,0,56,3,0,7,12,0,0,0,0,0,0,0,0.2408,0,45,0.9775,0,1.2469,1.4877,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.7504,3873.5117,5576.5625,6287.6836,0,9450.0742,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.3159,0,0,0,0,0,0,0,0
,0.061700,0.4677,0.011700,0.1331,0.016400,0.1309,0.098800,0.002100,0.007300,0,0,0,0,0,2392,1333,0,0.3252,179.1967,179.2160,0.001800,0.010200,0.039000,34.4841,0.3206,1.5551,0.016600,0.009700,64,0,0,1174,8.8522,0.3964,0.5006,0.031900,0.000800,0.1050,16.5906,16.6037,17.0203,0.003100,0.001000,0.005700,0.029800,0.068400,1.7646,0.007700,0.031800,0.001500,0.002000,0.2098,0.013100,0.000300,26,0,0,0,0,2,2,3,3,50,2,102,0,8,3,4,0,50,36,0,30,2,0,6,7,0,0,0,0,0,0,0,0.3451,0,47,0.9922,0,1.7338,2.0789,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.9843,3890.5820,5577.3516,6287.8086,0,9467.9336,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.077100,0.4587,0.015600,0.1585,0.019800,0.2160,0.1349,0.002600,0.008900,0,0,0,0,0,884,165,0,0.1329,40.5234,40.5498,0.001700,0.010200,0.056700,1.9908,0.3167,1.4423,0.020200,0.006200,64,0,0,0,12.6101,0.4720,0.4256,0.046100,0.001100,0.1449,13.0463,13.0542,14.2832,0.002100,0.001000,0.006700,0.029000,0.075500,1.4895,0.002300,0.037000,0.001600,0.002600,0.1612,0.016000,0.000100,52,0,0,0,0,2,2,4,5,50,2,100,0,10,5,5,0,24,59,0,57,3,0,9,10,0,0,0,0,0,0,0,0.2983,0,45,0,0,1.3926,1.6909,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3542,3893.7188,5577.3516,6287.8086,0,9471.0703,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.4203,0,0,0,0,0,0,0,0
,0.068300,0.2525,0.014000,0.1263,0.017000,0.1366,0.079400,0.002600,0.008900,0,0,0,0,0,1198,968,0,0.2489,53.3939,53.4182,0.001900,0.010600,0.044300,34.7885,0.2875,0.9084,0.017800,0.008000,62,0,0,1174,8.4249,0.3285,0.4319,0.029400,0.000700,0.080400,5.9871,5.9924,6.2133,0.002800,0.000700,0.005500,0.025300,0.1239,0.8659,0.001600,0.022800,0.001300,0.001900,0.3305,0.014900,0.000100,26,0,0,0,0,2,2,2,3,50,2,100,0,10,3,4,0,4,27,0,27,3,0,5,7,0,0,0,0,0,0,0,0.2132,0,42,0,0,0.7502,0.9634,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.9231,3890.0391,5578.0664,6287.8086,0,9468.1055,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.060100,0.4352,0.012700,0.1185,0.014500,0.1172,0.1022,0.002400,0.008000,0,0,0,0,0,1183,464,0,0.1292,54.9938,55.0155,0.001900,0.010500,0.039800,2.1826,0.2778,0.9898,0.021500,0.008700,62,0,0,0,9.2454,0.4685,0.4481,0.043000,0.001100,0.095700,6.0562,6.0622,6.4233,0.002400,0.000700,0.005000,0.023100,0.1396,1.0404,0.001700,0.021200,0.001300,0.001400,0.1052,0.013900,0.000100,52,0,0,0,0,2,2,1,2,50,2,100,0,8,6,6,0,6,54,0,54,2,0,3,12,0,0,0,0,0,0,0,0.2440,0,44,0,0,0.9174,1.1614,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.4634,3894.9883,5578.0703,6287.8086,0,9473.0586,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,5.9884,0,0,0,0,0,0,0,0
,0.062400,0.3383,0.012400,0.1329,0.016100,0.1456,0.091000,0.002400,0.007800,0,0,0,0,0,1514,172,0,0.3898,72.2299,72.2526,0.001800,0.012900,0.049600,2.6633,0.2876,0.9479,0.021000,0.006900,64,0,0,0,10.2927,0.3484,0.4242,0.028300,0.000700,0.069000,5.9505,5.9556,6.1859,0.003000,0.001100,0.005900,0.030200,0.056900,1.3185,0.005900,0.023200,0.001400,0.001800,0.1127,0.014600,0.000100,26,0,0,0,0,2,2,2,3,50,2,102,0,6,3,3,0,80,36,0,28,2,0,5,6,0,0,0,0,0,0,0,0.2592,0,44,1.9668,0,1.3856,1.6448,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.8625,3900.1680,5578.0742,6287.8086,0,9478.2422,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.9657,0,0,0,0,0,0,0,0
,0.070400,0.4450,0.015800,0.1320,0.019500,0.1273,0.075800,0.003400,0.010700,0,0,0,0,0,2130,208,0,0.3377,103.8610,103.8884,0.002000,0.009500,0.044900,2.3785,0.3395,1.2126,0.020800,0.007900,62,0,0,0,12.7536,0.4488,0.3162,0.034600,0.000800,0.084800,6.4114,6.4192,7.7226,0.002100,0.001000,0.004600,0.023200,0.058700,1.0152,0.001700,0.023600,0.001700,0.002000,0.1412,0.013400,0.000100,52,0,0,0,0,2,2,1,2,50,2,100,0,10,5,5,0,24,55,0,53,2,0,3,10,0,0,0,0,0,0,0,0.2077,0,45,0,0,0.9813,1.1890,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0437,3899.8867,5578.0742,6287.8086,0,9477.9609,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.0906,0,0,0,0,0,0,0,0
,0.068100,0.2724,0.012900,0.1471,0.017700,0.1404,0.081100,0.002000,0.007800,0,0,0,0,0,1104,115,0,0.1496,96.3589,96.3795,0.002400,0.012900,0.049600,2.4151,0.3544,1.0521,0.016000,0.006800,64,0,0,0,12.5672,0.2729,0.5796,0.029700,0.000700,0.1346,7.9508,7.9571,8.1931,0.002400,0.000900,0.005700,0.1629,0.1289,0.9513,0.001700,0.027600,0.001600,0.002100,0.1566,0.019500,0.000100,26,0,0,0,0,2,2,3,4,50,2,100,0,10,2,3,0,8,31,0,29,2,0,7,5,0,0,0,0,0,0,0,0.2079,0,45,0,0,0.8570,1.0649,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.3157,3913.0586,5578.0781,6287.8086,0,9491.1367,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.3635,0,0,0,0,0,0,0,0
,0.076300,0.3829,0.016300,0.1445,0.019300,0.1626,0.1476,0.002500,0.008600,0,0,0,0,0,1300,151,0,0.2444,113.7170,113.7419,0.002000,0.012500,0.042600,1.8773,0.4358,1.0668,0.020000,0.006300,62,0,0,0,11.4843,0.4097,0.4388,0.047900,0.000800,0.077600,6.1882,6.1944,6.4510,0.004100,0.001000,0.006700,0.027100,0.070100,1.4086,0.002400,0.027000,0.001400,0.002000,0.4415,0.016700,0.000200,52,0,0,0,0,2,2,2,3,50,2,100,0,8,5,5,0,6,54,0,54,2,0,4,10,0,0,0,0,0,0,0,0.3336,0,44,0,0,1.2504,1.5840,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.3650,3891.2227,5578.0781,6287.8086,0,9469.3008,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,8.4622,0,0,0,0,0,0,0,0
,0.064600,0.4357,0.014700,0.1337,0.017400,0.1596,0.085400,0.002500,0.007800,0,0,0,0,0,1492,176,0,0.1741,122.4807,122.5016,0.002000,0.012300,0.052600,2.7880,0.4242,1.4775,0.023400,0.009200,64,0,0,0,10.0135,0.3029,0.4852,0.033200,0.000800,0.088800,5.7633,5.7692,6.9205,0.002800,0.000900,0.004600,0.022800,0.1738,1.5911,0.005700,0.026700,0.001300,0.001900,0.1427,0.014300,0.000200,26,0,0,0,0,2,2,3,4,50,2,100,0,8,2,3,0,62,33,0,29,2,0,7,5,0,0,0,0,0,0,0,0.2997,0,47,0.9668,0,1.6697,1.9694,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.1753,3890.6797,5578.0781,6287.8086,0,9468.7578,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,5.9072,0,0,0,0,0,0,0,0
,0.064900,0.3209,0.010900,0.1232,0.015800,0.1760,0.1571,0.003000,0.008000,0,0,0,0,0,1622,151,0,0.2896,129.1086,129.1326,0.001900,0.009600,0.041000,1.8328,0.3128,1.2229,0.018600,0.006500,62,0,0,0,9.5947,0.4999,0.3124,0.032300,0.000700,0.089400,11.8509,11.8569,12.0784,0.003500,0.000700,0.005000,0.025400,0.057400,1.0091,0.002100,0.023000,0.001400,0.001700,0.1334,0.012500,0.000200,52,0,0,0,0,2,2,2,2,50,2,100,0,8,6,6,0,6,55,0,55,2,0,4,12,0,0,0,0,0,0,0,0.2399,0,44,0,0,0.8817,1.1216,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.4894,3885.5391,5578.0898,6287.8086,0,9463.6289,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.5147,0,0,0,0,0,0,0,0
,0.059100,0.028500,0.032900,0.1292,0.015200,1.3999,0.044200,0.002100,0.006500,0,0,0,0,0,1629,559,0,0.3795,150.0490,150.0695,0.001700,0.010600,0.033300,43.1105,0.3266,0.2688,0.016000,0,50,0,0,1184,12.2604,0.1269,0.3991,0.033300,0.000800,0.014900,6.1175,6.1235,7.2457,0.002000,0.001100,0.000300,0.009200,0.044500,0.000200,0.002500,0.019600,0.001500,0.001700,0.3047,0.015100,0.000100,0,0,0,0,0,2,2,0,0,50,2,100,0,8,0,0,0,6,55,0,55,2,0,6,2,0,0,0,0,0,0,0,0.2399,0,44,0,0,0.8817,1.1216,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.4026,3817.7227,5578.3477,6287.8086,0,9396.0703,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,1.9916,0,0,0,0,1.0332,0.3812,0
,0.058200,0.002200,0.012100,0.1183,0.013700,0.045100,0,0.002300,0.007400,0,0,0,0,0,320,933,0,0.1978,153.1419,153.1610,0.002200,0.011400,0.033300,0.4559,0.2720,1.2542,0.014200,0,50,0,0,0,11.1573,0,0.3666,0.029400,0.001000,0.011300,11.4991,11.5055,11.7366,0.002800,0.000800,0.000300,0.009700,0.055700,0.000100,0.002900,0.018700,0.001400,0.002000,0.069100,0.015100,0.000100,0,0,0,0,0,0,0,0,0,50,2,100,0,8,0,0,0,6,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0.2399,0,44,0,0,0.8817,1.1216,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.4739,3733.3438,5578.3477,6287.8086,0,9311.6914,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.4735,0,0,0,0,0,0,0,0
,0.059300,0.002200,0.009400,0.1211,0.013900,0.028900,0,0.001900,0.007800,0,0,0,0,0,144,1222,0,0.1830,147.7233,147.7424,0.001800,0.011400,0.035400,34.1393,0.2902,1.2342,0.017200,0,48,0,0,1169,11.9681,0,0.6220,0.025000,0.000700,0.011900,11.5884,11.5954,12.7155,0.002400,0.000900,0.000500,0.008600,0.042100,0.000100,0.002600,0.019300,0.001300,0.001900,0.096500,0.015100,0.000100,0,0,0,0,0,0,0,0,0,50,2,100,0,8,0,0,0,6,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0.2399,0,44,0,0,0.8817,1.1216,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.4791,3642.2461,5578.3477,6287.8086,0,9220.5938,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.065400,0.002200,0.012300,0.1381,0.014900,0.028000,0,0.001400,0.007700,0,0,0,0,0,77,183,0,0.1255,154.0863,154.1044,0.002000,0.011800,0.034300,0.6022,0.2996,1.3140,0.019600,0,51,0,0,0,11.8510,0,0.3336,0.029600,0.000800,0.011400,11.4768,11.4835,11.7175,0.002200,0.000700,0.000400,0.011500,0.047400,0.000200,0.002800,0.022600,0.001600,0.002700,0.3120,0.015800,0.000200,0,0,0,0,0,0,0,0,0,50,2,100,0,8,0,0,0,6,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0.2399,0,44,0,0,0.8817,1.1216,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,51,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.3772,4243.4922,5578.3477,6287.8086,0,9821.8398,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.9720,0,0,1,0,0,0,0,0
,0.068000,0.002500,0.013400,0.1702,0.016700,0.029100,0,0.002100,0.007600,0,0,0,0,0,205,919,0,0.2381,178.9030,178.9254,0.003200,0.014200,0.043100,31.8431,0.4413,0.9136,0.019500,0,50,0,0,1174,8.6649,0,0.6129,0.029900,0.000800,0.011900,14.4861,14.4969,15.6703,0.002900,0.001200,0.000300,0.015500,0.046600,0.000200,0.002900,0.026100,0.001600,0.002200,0.099300,0.014800,0.000200,0,0,0,0,0,0,0,0,0,50,2,100,0,8,0,0,0,6,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0.2399,0,44,0,0,0.8817,1.1216,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.2829,5156.3750,5578.3477,6287.8086,0,10734.7227,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
,0.074700,0.002800,0.014200,0.1512,0.017700,0.036400,0,0.002100,0.010000,0,0,0,0,0,162,507,0,0.1491,52.9740,52.9979,0.002700,0.013300,0.037600,0.5785,0.3485,0.8918,0.017000,0,50,0,0,0,11.9191,0,0.4367,0.039800,0.001100,0.031700,11.7634,11.7718,12.0398,0.003900,0.001100,0.000900,0.014400,0.051900,0.000400,0.003600,0.025300,0.003000,0.001800,0.1397,0.015800,0.000700,0,0,0,0,0,0,0,0,0,50,2,100,0,8,0,0,0,6,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0.2399,0,44,0,0,0.8817,1.1216,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7644,6055.8164,5578.3477,6287.8086,0,11634.1641,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.4428,0,0,0,0,0,0,0,0
,0.066200,0.003300,0.015300,0.1213,0.015100,0.036400,0,0.001900,0.009600,0,0,0,0,0,120,835,0,0.1585,71.7886,71.8120,0.001900,0.011100,0.033500,29.6806,0.2688,0.5464,0.015800,0,48,0,0,1174,8.2318,0,0.4285,0.022600,0.000800,0.017800,5.9221,5.9296,6.9964,0.001800,0.000800,0.000200,0.009200,0.040300,0.000300,0.002400,0.020500,0.002200,0.002100,0.094600,0.015100,0.000300,0,0,0,0,0,0,0,0,0,50,2,100,0,8,0,0,0,6,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0.2399,0,44,0,0,0.8817,1.1216,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.5401,6039.5742,5578.6523,6287.8086,0,11618.2266,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0
