EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Ticks/GameplayDebuggerPlayerManager,Ticks/GuLiBuildingShieldComponent,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/LogFlush,Exclusive/GameThread/EventWait
,0.077200,0.011700,0.084800,0.013100,0.032300,0.002100,0.008900,0.7452,0.7718,0.001200,0.005500,0.028800,0.2327,0.2460,0.3046,0.010500,0.2762,0.012900,0.000300,0.001300,0.003200,0.1315,0.001000,0.000600,0.000100,0.005400,0.038000,0,0.001800,0.013000,0.000900,0.001500,0.066100,0.014900,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0935,1904.2031,5531.6602,6301.6836,0,7435.8633,0,0,0,0.6419,0,0,0,402,306,0,0.064200,0,0,0,0,0
,0.060200,0.007700,0.096400,0.009700,0.022400,0.001500,0.006500,0.6007,0.6199,0.001300,0.006000,0.028800,0.2244,0.2301,0.3119,0.009400,0.1790,0.014200,0.000400,0.007500,1.3755,1.4967,0.001600,0.000500,0,0.006000,0.030800,0.000100,0.001500,0.013900,0.001000,0.001600,0.067600,0.014400,0.000200,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0860,1904.2188,5531.6602,6301.6836,0,7435.8789,0,0,1,0.1090,0,1.3727,0,0,0,0,0,0,0,0,0,0
,0.075700,0.012300,0.082600,0.012900,0.026700,0.001200,0.007300,0.6930,0.7162,0.000800,0.005400,0.025100,0.5423,0.2610,0.3621,0.010900,0.3350,0.032300,0.000600,0.003300,0.004200,0.1263,0.001000,0.000400,0,0.007900,0.038900,0.000300,0.002000,0.011800,0.000900,0.001200,0.065800,0.012700,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0988,1904.1992,5531.6602,6301.6836,0,7435.8594,0,0,0,0.4893,0,0,0,0,0,0,0,0,0,0,0,0
,0.050500,0.010500,0.071000,0.009800,0.025000,0.002200,0.007400,0.6487,0.6674,0.001200,0.006900,0.018000,0.2238,0.2557,0.3484,0.011600,0.2555,0.014300,0.001000,0.001900,0.003600,0.1142,0.001200,0.000700,0.000100,0.006000,0.026500,0.000200,0.001600,0.010500,0.000900,0.001100,0.044600,0.008900,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2559,1900.2617,5531.6602,6301.6836,0,7431.9219,0,0,0,0.1040,0,0,0,404,305,0,0.069200,0,0,0,0,0
,0.096500,0.011300,0.1527,0.010800,0.093300,0.001700,0.006700,0.5830,0.6546,0.001800,0.009100,0.027400,0.2546,0.2396,0.5241,0.009500,0.2964,0.017000,0.000500,0.001900,0.003600,0.099900,0.000900,0.000600,0,0.004700,0.026100,0.000100,0.001100,0.009400,0.000900,0.001200,0.051800,0.010300,0.000100,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2170,1915.9141,5531.6602,6301.6836,0,7447.5742,0,0,1,0.6498,0,0,0,0,0,0,0,0,0,0,0,0
,0.057300,0.010900,0.097200,0.010400,0.027500,0.002300,0.006700,0.5923,0.6121,0.001000,0.004700,0.022700,0.2543,0.2236,0.3654,0.009300,0.2147,0.016500,0.000600,0.001900,0.003400,0.1473,0.001400,0.000500,0.000100,0.005300,0.031300,0.000100,0.001700,0.012500,0.000900,0.001400,0.067100,0.011200,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2408,1916.1172,5531.6602,6301.6836,0,7447.7773,0,0,0,0.1013,0,0,0,0,0,0,0,0,0,0,0,0
,0.058500,0.010800,0.072100,0.010500,0.024600,0.001500,0.006600,0.6259,0.6436,0.007500,0.005700,0.026000,0.2461,0.2764,0.3530,0.010500,0.3049,0.016100,0.000400,0.001700,0.003700,0.1310,0.001400,0.000500,0.000100,0.005700,0.034000,0,0.001900,0.012400,0.000900,0.001300,0.059000,0.013700,0.000300,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9478,1916.1602,5531.6602,6301.6836,0,7447.8203,0,0,0,0.6478,0,0,0,402,305,0,0.062700,0,0,0,0,0
,0.060400,0.010900,0.075700,0.010200,0.088200,0.002500,0.008600,0.5899,0.6143,0.001100,0.005500,0.023500,0.2564,0.2641,0.2548,0.012700,0.2321,0.019700,0.000600,0.008500,0.8930,1.0240,0.001200,0.000500,0,0.004300,0.025700,0.000100,0.001700,0.010000,0.000700,0.001100,0.048700,0.009500,0.000100,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8518,1916.2578,5531.6602,6301.6836,0,7447.9180,0,0,1,0.1128,0,0.8889,0,0,0,0,0,0,0,0,0,0
,0.071400,0.011300,0.082300,0.012300,0.030800,0.001900,0.007200,0.6070,0.6273,0.001200,0.005200,0.023800,0.4726,0.2095,0.3208,0.009600,0.3706,0.018400,0.000800,0.002100,0.003700,0.1300,0.001500,0.000800,0.000100,0.006500,0.038400,0.000100,0.002000,0.015900,0.001100,0.001400,0.063400,0.016400,0.000300,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5080,1916.2695,5531.6602,6301.6836,0,7447.9297,0,0,0,0.6153,0,0,0,0,0,0,0,0,0,0,0,0
,0.060500,0.012100,0.076300,0.011600,0.026800,0.001900,0.006100,0.5591,0.5776,0.001000,0.005400,0.022300,0.2223,0.2279,0.3273,0.009000,0.2572,0.015300,0.000400,0.001800,0.003300,0.1279,0.000900,0.000600,0.000200,0.005800,0.034600,0.000100,0.001900,0.012000,0.001100,0.001400,0.061200,0.013300,0.000300,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2599,1916.2500,5531.6602,6301.6836,0,7447.9102,0,0,0,0.6447,0,0,0,404,305,0,0.064300,0,0,0,0,0
,0.063600,0.010700,0.1038,0.012400,0.030700,0.002000,0.006500,0.5789,0.5978,0.001300,0.005300,0.023000,0.2572,0.2419,0.4579,0.011800,0.2984,0.014900,0.000800,0.001800,0.006100,0.1715,0.002000,0.000900,0.000100,0.008200,0.046700,0.000100,0.002500,0.016200,0.001100,0.000900,0.071700,0.014700,0.000200,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9060,1916.3359,5531.6602,6301.6836,0,7447.9961,0,0,1,0.1155,0,0,0,0,0,0,0,0,0,0,0,0
,0.073900,0.008900,0.077000,0.011400,0.034700,0.002800,0.008100,0.5289,0.5548,0.001500,0.006300,0.024800,0.3538,0.2663,0.3244,0.010500,0.1764,0.013600,0.000400,0.001700,0.002500,0.1146,0.000800,0.000300,0,0.003800,0.030700,0.000100,0.001900,0.012900,0.001000,0.001000,0.086800,0.013900,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2171,1915.2109,5531.6602,6301.6836,0,7446.8711,0,0,0,0.1553,0,0,0,0,0,0,0,0,0,0,0,0
,0.063000,0.014800,0.071400,0.008900,0.029500,0.001900,0.008500,0.5859,0.6109,0.001100,0.007900,0.019200,0.2248,0.2428,0.4042,0.010400,0.2619,0.013500,0.000300,0.001700,0.003200,0.4958,0.001000,0.000800,0,0.005200,0.030400,0,0.001300,0.013200,0.000900,0.001300,0.077000,0.012500,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3209,1913.2383,5531.6602,6301.6836,0,7444.8984,0,0,0,0.6486,0,0,0,402,305,0,0.047800,0,0,0,0,0
,0.081700,0.014500,0.1313,0.016900,0.027900,0.002100,0.006900,0.5838,0.6038,0.000900,0.005200,0.027100,0.2583,0.2371,0.2965,0.009400,0.2084,0.016100,0.000400,0.009400,1.6121,1.7516,0.003100,0.000500,0.000100,0.013300,0.065800,0.000100,0.003500,0.028400,0.002500,0.003100,0.1131,0.024000,0.000300,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,51,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.4082,1899.3086,5531.7227,6301.6836,0,7431.0312,0,0,1,0.1154,0,1.6077,0,0,0,0,0,1,2,0,0,0
,0.076800,0.015400,0.095400,0.012900,0.030000,0.002400,0.008600,0.6958,0.7212,0.001000,0.006400,0.028000,0.5393,0.2643,0.3848,0.011500,0.3167,0.015800,0.000600,0.002500,0.005300,0.4760,0.001600,0.001600,0.000100,0.010400,0.041600,0.000200,0.001600,0.018700,0.001300,0.001400,0.075100,0.017800,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5307,1907.2617,5531.7227,6301.6836,0,7438.9844,0,0,0,0.7258,0,0,0,0,0,0,0,0,0,0,0,0
,0.063900,0.011000,0.1201,0.009100,0.022900,0.001400,0.006200,0.5826,0.6007,0.000800,0.004200,0.026500,0.2201,0.2271,0.2818,0.010600,0.2049,0.016700,0.000400,0.001700,0.003300,0.1239,0.001400,0.000600,0.000100,0.004400,0.034600,0.000100,0.001200,0.014500,0.001000,0.001700,0.069200,0.015500,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9138,1909.7148,5531.7227,6301.6836,0,7441.4375,0,0,0,0.6444,0,0,0,404,307,0,0.072100,0,0,0,0,0
,0.061600,0.010800,0.070900,0.010300,0.023300,0.001700,0.006100,0.5964,0.6153,0.000900,0.004700,0.027300,0.2604,0.2441,0.3598,0.011100,0.2953,0.013700,0.000300,0.002300,0.003900,0.1480,0.001200,0.000600,0,0.006500,0.034800,0.000100,0.001600,0.012700,0.001100,0.001300,0.061200,0.014300,0.000200,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9919,1909.9922,5531.7227,6301.6836,0,7441.7148,0,0,1,0.1335,0,0,0,0,0,0,0,0,0,0,0,0
,0.064600,0.010800,0.083100,0.012300,0.043300,0.002300,0.010900,0.6154,0.6909,0.001400,0.006400,0.022400,0.2365,0.3443,0.3271,0.011900,0.1463,0.013800,0.000400,0.001200,0.003000,0.1568,0.000900,0.000500,0,0.005000,0.032000,0.000100,0.001400,0.013900,0.001300,0.000900,0.062900,0.011900,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0458,1909.8984,5531.7227,6301.6836,0,7441.6211,0,0,0,0.4639,0,0,0,0,0,0,0,0,0,0,0,0
,0.056000,0.010600,0.086600,0.010500,0.044900,0.001500,0.007100,0.6396,0.6677,0.001200,0.013700,0.031800,0.2430,0.2225,0.3397,0.010200,0.3165,0.016900,0.000400,0.001800,1.4125,1.5807,0.001200,0.000300,0.000100,0.006000,0.032400,0.000200,0.001700,0.017300,0.000900,0.001300,0.066200,0.017900,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2992,1910.0859,5531.7227,6301.6836,0,7441.8086,0,0,0,0.096200,0,1.4084,0,402,305,0,0.1150,0,0,0,0,0
,0.071900,0.011100,0.090000,0.012500,0.042100,0.002600,0.011900,0.7675,0.7950,0.001900,0.007700,0.039700,0.5146,0.3038,0.3469,0.011800,0.2533,0.015400,0.000400,0.007200,0.002900,0.1402,0.001100,0.000300,0.000100,0.005600,0.037800,0,0.001600,0.011400,0.001000,0.001000,0.046100,0.009600,0.000200,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3246,1910.1484,5531.7227,6301.6836,0,7441.8711,0,0,1,0.7103,0,0,0,0,0,0,0,0,0,0,0,0
,0.057600,0.011700,0.087100,0.010400,0.042800,0.002800,0.007100,0.6686,0.6898,0.001300,0.006900,0.026900,0.2873,0.2419,0.4263,0.009600,0.3644,0.018200,0.001000,0.001900,0.004300,0.1569,0.001000,0.000600,0.000100,0.004900,0.052700,0,0.001500,0.011600,0.001000,0.001200,0.076400,0.011700,0.000300,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8434,1910.0508,5531.7227,6301.6836,0,7441.7734,0,0,0,0.1197,0,0,0,0,0,0,0,0,0,0,0,0
,0.065800,0.010800,0.1014,0.013600,0.034600,0.002200,0.007800,0.6688,0.6928,0.001200,0.007200,0.037400,0.3189,0.2855,0.4449,0.012500,0.3226,0.014400,0.065500,0.002600,0.005500,0.1820,0.001700,0.000900,0.000100,0.008100,0.049400,0.000300,0.003000,0.017300,0.001000,0.001300,0.071800,0.013100,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8469,1909.9023,5531.7227,6301.6836,0,7441.6250,0,0,0,0.5112,0,0,0,404,305,0,0.066300,0,0,0,0,0
,0.069600,0.014200,0.084000,0.012000,0.028500,0.001900,0.007000,0.5094,0.5291,0.001100,0.007200,0.023500,0.2716,0.2149,0.3794,0.009900,0.4808,0.017800,0.000800,0.003400,0.004200,0.1233,0.001000,0.000900,0,0.006600,0.033000,0.000100,0.001900,0.010600,0.001000,0.001100,0.1080,0.015400,0.000200,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7245,1909.8828,5531.7227,6301.6836,0,7441.6055,0,0,1,0.090100,0,0,0,0,0,0,0,0,0,0,0,0
,0.049400,0.007800,0.073500,0.009900,0.024000,0.001800,0.005600,0.3771,0.3924,0.001000,0.005000,0.019000,0.1952,0.1377,0.1747,0.007900,0.3954,0.020700,0.000600,0.002400,0.004300,0.1655,0.001000,0.000400,0,0.006000,0.034700,0.000100,0.001900,0.016100,0.001000,0.000900,0.095800,0.014300,0.000200,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7928,1909.8633,5531.7227,6301.6836,0,7441.5859,0,0,0,0.096400,0,0,0,0,0,0,0,0,0,0,0,0
,0.057800,0.012800,0.076000,0.013100,0.024600,0.001600,0.006200,0.4087,0.4256,0.001000,0.005800,0.019900,0.2314,0.1607,0.2244,0.009200,0.3839,0.020400,0.000400,0.002000,0.003900,0.1470,0.001300,0.000600,0.000100,0.006500,0.035200,0.000200,0.001900,0.016000,0.000800,0.001400,0.066000,0.012700,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6340,1905.9023,5531.7227,6301.6836,0,7437.6250,0,0,0,0.4919,0,0,0,402,305,0,0.091100,0,0,0,0,0
,0.062600,0.010800,0.092800,0.010700,0.024800,0.001600,0.005900,0.7403,0.7590,0.001400,0.007200,0.029700,0.2870,0.2732,0.3376,0.011200,0.2565,0.017200,0.000300,0.008100,1.5715,1.7247,0.001500,0.000800,0.000100,0.006200,0.034000,0.000100,0.001300,0.016800,0.001000,0.001700,0.067600,0.007900,0.000200,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,48,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1600,1901.1484,5531.7227,6301.6836,0,7432.8711,0,0,1,0.087100,0,1.5679,0,0,0,0,0,0,0,0,0,0
,0.056200,0.010800,0.064400,0.009700,0.1362,0.002200,0.008000,0.5296,0.5505,0.001400,0.005800,0.026100,0.4124,0.2781,0.2870,0.012000,0.3035,0.017800,0.000400,0.001700,0.003200,0.1125,0.001000,0.000600,0,0.003900,0.027000,0.000100,0.001300,0.012900,0.000900,0.001100,0.061800,0.013400,0.000100,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,12,1,1,1,2,4,2,4,2,2,4,6,1,1,47,25,240,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3644,1900.9023,5531.7227,6301.6836,0,7432.6250,0,0,0,0.7971,0,0,0,0,0,0,0,0,0,0,0,0
