EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Exclusive/GameThread/FlushNet,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Exclusive/GameThread/HandleRPC,Exclusive/GameThread/Pathfinding,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiCombatEffectReplicationComponent,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,Exclusive/GameThread/EventWait/PrePhysics,Ticks/GuLiBuildingShieldComponent,Ticks/GameplayDebuggerPlayerManager
,0.048300,0.022500,0.004500,0.028800,0.007500,0.010200,0.000700,0.002000,0.2711,0.2781,0.000300,0.001600,0.008000,0.1342,0.094300,0.1222,0.005700,0,0.1791,0.007500,0.000200,0.000900,0.001200,0.055500,0.000500,0.000200,0,0.002000,0.013800,0,0,0.000700,0.006400,0.000400,0.000700,0.025000,0.004600,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2117,12805.2617,5570.5234,6336.5977,0,18375.7852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.3941,0.031600,0.005000,0.030900,0.004500,0.009600,0.000500,0.002500,0.2937,0.3007,0.000300,0.001700,0.010200,0.1412,0.1000,0.1315,0.005800,0,0.1230,0.008000,0.000200,0.004700,0.001300,0.054600,0.000400,0.000200,0,0.002500,0.073100,0.000100,0,0.001100,0.007300,0.000400,0.000700,0.026500,0.004700,0.000100,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,51,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2267,12805.2539,5570.5312,6336.5977,0,18375.7852,0,0,1,0,0,0,0,0,0,0.1363,2,1,0,0,0,0
,0.085300,0.041400,0.009400,0.056100,0.009300,0.021300,0.001500,0.005600,0.3538,0.3685,0.000700,0.003700,0.016200,0.1666,0.1299,0.1860,0.006900,0,0.1995,0.012700,0.000600,0.002000,0.002800,0.088200,0.000800,0.000700,0.000100,0.004300,0.021300,0.000100,0,0.000900,0.009100,0.000600,0.000900,0.041000,0.006800,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0361,12806.2148,5570.5312,6336.5977,0,18376.7461,0,0,0,0,0,408,307,0,0.043600,0,0,0,0,0,0,0
,0.4215,0.042000,0.009000,0.050800,0.007600,0.022200,0.001300,0.005500,0.3664,0.3813,0.000900,0.003900,0.015600,0.2914,0.1344,0.1899,0.009700,0,0.1573,0.011600,0.000600,0.001900,0.002300,0.083400,0.000600,0.000500,0,0.003900,0.021600,0.000100,0,0.001000,0.009400,0.000600,0.000800,0.041700,0.008000,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7366,12818.9805,5570.5312,6336.5977,0,18389.5117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1069,0.037200,0.008000,0.044900,0.007000,0.018000,0.001000,0.004000,0.3246,0.3364,0.000900,0.002300,0.012300,0.1353,0.1209,0.1505,0.007300,0,0.2227,0.011900,0.000700,0.001600,0.002200,0.3703,0.000700,0.000500,0,0.003800,0.021500,0,0,0.000700,0.007800,0.000900,0.000800,0.052900,0.006700,0.000100,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1069,12817.5742,5570.5312,6336.5977,0,18388.1055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4077,0.023500,0.005200,0.029200,0.003800,0.011700,0.000600,0.002400,0.3055,0.3135,0.000400,0.001800,0.008800,0.1103,0.094600,0.1498,0.006400,0,0.1344,0.009800,0.000100,0.000700,0.7707,0.8226,0.000400,0.000300,0,0.002700,0.013800,0.000100,0,0.000800,0.006200,0.000500,0.000700,0.023800,0.004900,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2526,12817.5977,5570.5312,6336.5977,0,18388.1289,0,0,0,0.7694,0,402,305,0,0.062000,0.081300,0,0,0,0,0,0
,0.042100,0.019500,0.004100,0.024700,0.002900,0.008800,0.000500,0.002000,0.2433,0.2503,0.000300,0.001200,0.006800,0.1158,0.093300,0.1242,0.006400,0,0.1792,0.006700,0.000300,0.000600,0.001300,0.049800,0.000400,0.000200,0.000100,0.002300,0.012500,0.000100,0,0.001500,0.005400,0.000500,0.000500,0.019200,0.004600,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1075,12817.5977,5570.5312,6336.5977,0,18388.1289,0,0,0,0,0,0,0,0,0,0.032400,0,0,0,0,0,0
,0.4034,0.021300,0.004200,0.027300,0.003600,0.009200,0.000500,0.002200,0.2589,0.2665,0.000300,0.001400,0.007200,0.098200,0.086900,0.1155,0.005300,0,0.080000,0.006000,0.000300,0.004800,0.001300,0.044800,0.000400,0.000300,0.000100,0.002300,0.011400,0.000100,0,0.000500,0.005600,0.000400,0.000500,0.019700,0.004800,0.000100,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1212,12817.5977,5570.5312,6336.5977,0,18388.1289,0,0,1,0,0,0,0,0,0,0.2269,0,0,0,0,0,0
,0.045400,0.024400,0.004900,0.058000,0.004300,0.010200,0.000600,0.002700,0.2622,0.2699,0.000400,0.002100,0.009000,0.1239,0.097100,0.1276,0.005100,0,0.1928,0.007900,0.000300,0.001000,0.001500,0.069600,0.000400,0.000400,0,0.002500,0.014500,0.000100,0,0.001000,0.006800,0.000400,0.000600,0.024300,0.005300,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0131,12817.0625,5570.5312,6336.5977,0,18387.5938,0,0,0,0,0,410,305,0,0.042100,0.025500,0,0,0,0,0,0
,0.4227,0.033100,0.007100,0.042100,0.006000,0.016300,0.000800,0.004000,0.2841,0.2955,0.000700,0.002800,0.011100,0.2387,0.1162,0.1509,0.006600,0,0.1374,0.010200,0.000400,0.001300,0.001800,0.067900,0.000400,0.000500,0,0.003500,0.017100,0.000100,0,0.000800,0.007400,0.000600,0.000600,0.032300,0.006800,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1577,12817.9805,5570.5312,6336.5977,0,18388.5117,0,0,0,0,0,0,0,0,0,0.026000,0,0,0,0,0,0
,0.061700,0.024800,0.005500,0.031000,0.004300,0.011500,0.000500,0.002800,0.2739,0.2820,0.000300,0.001900,0.009400,0.1109,0.097900,0.1341,0.005600,0,0.2086,0.007300,0.000200,0.001200,0.001600,0.098500,0.000400,0.000400,0.000100,0.002500,0.015100,0.000100,0,0.000600,0.007300,0.000500,0.000600,0.027100,0.005600,0.000100,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8627,12817.9805,5570.5312,6336.5977,0,18388.5117,0,0,1,0,0,0,0,0,0,0.027000,0,0,0,0,0,0
,0.4024,0.021300,0.004300,0.026700,0.003300,0.009200,0.000600,0.002200,0.2610,0.2678,0.000300,0.001300,0.007600,0.089100,0.090300,0.1206,0.005300,0,0.096000,0.006200,0.000200,0.000600,0.7339,0.7857,0.000500,0.000400,0.000100,0.002100,0.012400,0.000100,0,0.000600,0.005000,0.000500,0.000600,0.021500,0.004400,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2485,12817.9844,5570.5312,6336.5977,0,18388.5156,0,0,0,0.7327,0,408,305,0,0.036600,0.1956,0,0,0,0,0,0
,0.046900,0.021000,0.004100,0.024400,0.003400,0.008300,0.000500,0.002000,0.2573,0.2639,0.000300,0.001700,0.007600,0.1028,0.086500,0.1242,0.006200,0,0.1860,0.008300,0.000100,0.000700,0.001200,0.047500,0.000300,0.000300,0,0.002100,0.012300,0,0,0.000400,0.006000,0.000400,0.000500,0.020900,0.004600,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4134,12817.9844,5570.5312,6336.5977,0,18388.5156,0,0,0,0,0,0,0,0,0,0.026500,0,0,0,0,0,0
,0.5575,0.046900,0.010700,0.061300,0.009300,0.023400,0.001800,0.005900,0.3735,0.3896,0.000900,0.004600,0.017800,0.2384,0.1415,0.2222,0.008100,0,0.2125,0.014000,0.000700,0.008600,0.002800,0.094600,0.001100,0.000600,0,0.004400,0.024400,0,0,0.001300,0.009800,0.000700,0.000900,0.044400,0.007700,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7895,12785.9023,5570.5312,6336.5977,0,18356.4336,0,0,1,0,0,0,0,0,0,0.068700,0,0,0,0,0,0
,0.074600,0.045500,0.009600,0.061100,0.008900,0.021300,0.001300,0.006300,0.3648,0.3803,0.000800,0.004100,0.016400,0.2906,0.1333,0.1841,0.007300,0,0.2318,0.014400,0.000600,0.002700,0.002700,0.1046,0.000700,0.000600,0.000100,0.004400,0.026100,0,0,0.001500,0.011400,0.000800,0.000900,0.044900,0.007000,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2844,12785.9297,5570.5312,6336.5977,0,18356.4609,0,0,0,0,0,410,305,0,0.041100,0,0,0,0,0,0,0
,0.4519,0.046400,0.010400,0.059000,0.008500,0.024000,0.001300,0.005800,0.3409,0.3569,0.000900,0.006300,0.015900,0.1802,0.1453,0.1954,0.007800,0,0.1657,0.013400,0.000400,0.001700,0.002400,0.092100,0.000600,0.000400,0,0.004600,0.024600,0,0,0.001300,0.009200,0.000800,0.001200,0.045400,0.008300,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0992,12786.0703,5570.5312,6336.5977,0,18356.6016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.058300,0.043600,0.009400,0.058400,0.009400,0.021500,0.001600,0.005800,0.4154,0.4309,0.000900,0.047400,0.099200,0.7173,0.7769,0.9216,0.008100,0,0.8023,0.011500,0.000600,0.002000,0.003300,0.4368,0.000900,0.000700,0,0.004300,0.030700,0.000100,0,0.001000,0.009600,0.000900,0.001000,0.044100,0.007800,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8191,12786.3164,5570.5312,6336.5977,0,18356.8477,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
,0.4230,0.048000,0.010100,0.059900,0.009100,0.021400,0.001800,0.006500,0.3236,0.3402,0.000800,0.003900,0.014900,0.1751,0.1380,0.1706,0.006700,0,0.1649,0.012200,0.000500,0.011200,0.7771,0.8915,0.000800,0.000500,0,0.004800,0.022800,0.000100,0,0.001200,0.009000,0.000800,0.001000,0.097700,0.006600,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.7835,12815.7305,5570.5312,6336.5977,0,18386.2617,0,0,0,0.7740,0,402,306,0,0.050500,0,0,0,0,0,0,0
,0.062200,0.032500,0.006800,0.037800,0.006000,0.015200,0.000700,0.003300,0.2952,0.3052,0.000600,0.002600,0.011000,0.1264,0.1086,0.1475,0.006900,0,0.1748,0.009400,0.000300,0.001300,0.002000,0.075100,0.000600,0.000300,0.000100,0.003700,0.021300,0.000100,0,0.000600,0.009400,0.000600,0.000700,0.035900,0.005800,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8396,12815.9844,5570.5312,6336.5977,0,18386.5156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4417,0.046300,0.009500,0.059300,0.009300,0.024000,0.001400,0.005500,0.3204,0.3365,0.000900,0.004400,0.017100,0.2924,0.1388,0.1784,0.007500,0,0.1749,0.013200,0.000800,0.007300,0.003000,0.3057,0.001000,0.000700,0,0.004500,0.022200,0,0,0.001000,0.009500,0.000700,0.001000,0.056700,0.006600,0.000200,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8921,12816.7422,5570.5312,6336.5977,0,18387.2734,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.077000,0.046400,0.009400,0.057900,0.009700,0.022400,0.001700,0.005900,0.3213,0.3373,0.001100,0.004700,0.015300,0.1600,0.1340,0.1868,0.007700,0,0.1962,0.012200,0.000600,0.002300,0.003200,0.095500,0.000700,0.000400,0.000100,0.005100,0.023700,0.000100,0,0.000800,0.010400,0.000700,0.000900,0.045300,0.008200,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6541,12817.4023,5570.5938,6336.5977,0,18387.9961,0,0,0,0,0,404,305,0,0.040000,0,0,0,0,0,0,0
,0.4518,0.054500,0.012400,0.064000,0.010200,0.024200,0.001700,0.006300,0.3470,0.3639,0.000800,0.005300,0.017100,0.1756,0.1468,0.1894,0.008000,0,0.1623,0.013600,0.000600,0.002200,0.003100,0.094700,0.001100,0.000400,0.000100,0.004900,0.023900,0,0,0.001100,0.009700,0.000800,0.001100,0.050900,0.008400,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0755,12785.2500,5570.5938,6336.5977,0,18355.8438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.092400,0.050500,0.010900,0.065300,0.009400,0.024200,0.001600,0.005900,0.3340,0.3505,0.000900,0.005000,0.017400,0.2153,0.1460,0.1822,0.009400,0,0.2185,0.014300,0.000700,0.002200,0.003200,0.1037,0.000700,0.000600,0.000100,0.005200,0.027500,0.000100,0,0.001200,0.011900,0.000900,0.001200,0.049800,0.009300,0.000100,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0468,12808.1836,5570.5938,6336.5977,0,18378.7773,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.4411,0.046000,0.009500,0.062900,0.009000,0.022800,0.001800,0.005500,0.3228,0.3384,0.000900,0.004400,0.016700,0.1828,0.1454,0.1929,0.008300,0,0.1755,0.013000,0.000700,0.002000,0.7929,0.9109,0.000900,0.000600,0,0.004600,0.024700,0.000200,0,0.001200,0.009700,0.000900,0.001500,0.045900,0.008200,0.000100,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,44,4,47,0,3,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0.032302,0,25,0,0,0.078596,0.1109,0,1,2,1,12,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,47,25,240,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7082,12804.8906,5570.5938,6336.5977,0,18375.4844,0,0,0,0.7897,0,402,305,0,0.041600,0.018800,0,0,0,0,0,0
