EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,FMsgLogf/FMsgLogfCount,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Exclusive/AllWorkers/MassProcessorTask,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/DeleteLinkers,Exclusive/GameThread/LogFlush
,0.075500,0.003500,0.027300,0.1492,0.016100,0.032100,0,0.002500,0.009600,0,0,0,0,0,131,1074,0,0.1597,130.3891,130.4152,0.002500,0.013300,0.046100,0.5823,0.4435,0.9937,0.018800,0,0,0.3454,0.021900,0.000900,0.021900,6.2641,50,0,0,0,0,0,0,0,0,10.7444,6.4790,6.6921,0.002400,0.001000,0.000200,0.009400,0.040200,0.000200,0.002300,0.018800,0.001300,0.001800,0.080300,0.018600,0.000200,1,1,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.3905,673.5508,5568.9141,6307.5742,0,6242.4648,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,9.0382,0,0,0,0,0,0,0,0,0,0,0,0
,0.066800,0.002400,0.012300,0.1154,0.012700,0.030500,0,0.002200,0.007300,0,0,0,0,0,203,1133,0,0.1905,126.9209,126.9399,0.002600,0.011200,0.036200,27.1196,0.2829,0.7178,0.018400,0,0,0.3482,0.019900,0.000600,0.011300,11.6595,48,0,0,1005,0,0,0,0,0,12.7349,11.8375,12.9188,0.002500,0.000700,0.000100,0.009200,0.053200,0.000300,0.002200,0.022300,0.001300,0.001700,0.1120,0.014300,0.000300,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.1127,607.5781,5569.1250,6307.5742,0,6176.7031,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.082100,0.002100,0.012500,0.1515,0.018100,0.028900,0,0.001600,0.007000,0,0,0,0,0,77,113,0,0.1327,147.4798,147.4984,0.002500,0.013300,0.043000,0.5538,0.3200,0.7243,0.014800,0,0,0.4343,0.030800,0.001200,0.016000,12.2081,50,0,0,0,0,0,0,0,0,13.4786,12.3945,12.6655,0.002300,0.000900,0.000300,0.012900,0.053600,0.000300,0.003200,0.021400,0.001300,0.002000,0.1092,0.014300,0.000200,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.3056,607.9297,5569.1875,6307.5742,0,6177.1172,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,12.2299,0,0,0,0,0,0,0,0,0,0,0,0
,0.077500,0.004200,0.016700,0.1345,0.015800,0.042300,0,0.002700,0.010800,0,0,0,0,0,243,1289,0,0.2685,162.1098,162.1364,0.002000,0.011100,0.034100,33.3229,0.3011,0.8384,0.018000,0,0,0.5283,0.029200,0.001000,0.012500,7.2099,50,0,0,1153,0,0,0,0,0,12.9621,7.4791,8.7524,0.003000,0.000800,0.000300,0.011800,0.085900,0.000100,0.002400,0.020700,0.001000,0.001500,0.5423,0.2476,0.000400,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.2408,1085.7695,5569.3750,6307.5742,0,6655.1445,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.072500,0.002100,0.013800,0.1412,0.015100,0.029200,0,0.002100,0.010300,0,0,0,0,0,37,110,0,0.1286,169.7687,169.7925,0.002200,0.013400,0.045600,0.4872,0.3169,0.8509,0.016600,0,0,0.4270,0.027000,0.000800,0.012200,11.8109,51,0,0,0,0,0,0,0,0,13.1221,12.0400,12.2935,0.002000,0.001000,0.000300,0.010400,0.039900,0.000200,0.002400,0.020800,0.001300,0.001900,0.086800,0.020300,0.000400,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,51,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.0747,1808.5312,5569.4375,6307.5742,0,7377.9688,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,11.8141,0,0,0,0,0,1,0,0,0,0,0,0
,0.064400,0.002200,0.014600,0.1461,0.018500,0.029800,0,0.002000,0.007800,0,0,0,0,0,205,1172,0,0.2614,167.9923,168.0125,0.001700,0.011900,0.034400,31.7554,0.3238,0.8933,0.019800,0,0,0.4975,0.029900,0.001200,0.022200,13.7848,48,0,0,1039,0,0,0,0,0,12.1163,14.0681,15.6289,0.003100,0.000900,0.000200,0.011300,0.3843,0.000500,0.002600,0.022300,0.000900,0.001200,0.1040,0.015200,0.000200,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.3220,1777.1172,5569.6953,6307.5742,0,7346.8125,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.064800,0.002200,0.011000,0.1243,0.013400,0.027700,0,0.001700,0.007800,0,0,0,0,0,180,118,0,0.1108,45.0780,45.0978,0.002300,0.012200,0.038300,0.8194,0.3054,0.8732,0.016600,0,0,0.3218,0.026300,0.001100,0.023600,18.9442,50,0,0,0,0,0,0,0,0,14.3527,19.2632,19.5005,0.002100,0.000800,0.000200,0.009900,0.040400,0.000300,0.002400,0.019000,0.001500,0.001900,0.097300,0.016300,0.000200,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.2838,1746.5000,5569.6953,6307.5742,0,7316.1953,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,12.5114,0.078900,0,0,0,0,0,0,0,0,0,0,0
,0.061500,0.002000,0.014700,0.1169,0.014400,0.031200,0,0.001900,0.007800,0,0,0,0,0,55,102,0,0.032900,49.7668,49.7865,0.002400,0.010900,0.036100,32.4134,0.2775,0.6665,0.020600,0,0,0.4549,0.022800,0.000600,0.013800,0,50,0,0,1186,0,0,0,0,0,8.5617,1.7743,2.5807,0.001600,0.000800,0.000200,0.008700,0.040600,0.000100,0.002400,0.022100,0.001400,0.001700,0.3435,0.013700,0.000200,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.4510,1711.4023,5569.8828,6307.5742,0,7281.2852,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0.2549,0,0,0,0,0,0,0,0,0,0,0
,0.068600,0.002200,0.014200,0.1648,0.015200,0.030500,0,0.001900,0.006700,0,0,0,0,0,221,1306,0,0.1863,57.8842,57.9027,0.002500,0.011300,0.036000,0.4340,0.2885,0.7672,0.015300,0,0,0.3506,0.029900,0.001200,0.014400,7.0948,48,0,0,1,0,0,0,0,0,13.3426,7.1013,7.3371,0.002900,0.001000,0.000200,0.011900,0.056100,0.000300,0.002600,0.020900,0.001400,0.001800,0.1094,0.019600,0.000300,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0782,1684.7305,5569.9453,6307.5742,0,7254.6758,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,12.1070,0,0,0,0,0,0,0,0,0,0,0,0
,0.065500,0.001700,0.014300,0.1154,0.015400,0.031800,0,0.002300,0.009900,0,0,0,0,0,164,119,0,0.1231,71.1013,71.1236,0.002200,0.010800,0.035600,1.6759,0.3191,0.7850,0.020500,0,0,0.4030,0.024500,0.001000,0.013100,5.8384,48,0,0,0,0,0,0,0,0,6.7394,5.8442,6.0608,0.001800,0.000700,0.000100,0.009500,0.039800,0.000200,0.002600,0.019500,0.001300,0.002200,0.098900,0.014700,0.000200,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.3445,1658.9258,5570.0078,6307.5742,0,7228.9336,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,4.1678,0,0,0,0,0,0,0,0,0,0,0,0
,0.062400,0.002000,0.012600,0.1402,0.015300,0.029100,0,0.001900,0.007500,0,0,0,0,0,116,110,0,0.1931,85.4437,85.4630,0.002200,0.013300,0.039300,0.4942,0.3518,0.7492,0.015600,0,0,0.3379,0.028200,0.000800,0.003000,5.9307,50,0,0,0,0,0,0,0,0,8.7613,5.9379,7.3070,0.002300,0.001000,0.000300,0.009300,0.042500,0.000100,0.002900,0.022700,0.001300,0.001800,0.1022,0.014000,0.000300,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.8615,1631.4805,5570.0078,6307.5742,0,7201.4883,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,7.3760,0,0,0,0,0,0,0,0,0,0,0,0
,0.065400,0.002000,0.011900,0.1331,0.014700,0.030400,0,0.002100,0.007700,0,0,0,0,0,79,110,0,0.1096,101.8200,101.8404,0.002200,0.013200,0.039800,1.5285,0.3606,1.0230,0.016000,0,0,0.4318,0.029900,0.001700,0.019400,5.9162,48,0,0,0,0,0,0,0,0,7.9518,5.9216,6.1959,0.002100,0.001100,0.000200,0.010200,0.039100,0.000200,0.002500,0.019400,0.001400,0.002000,0.083200,0.018100,0.000200,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.3984,1564.9844,5570.0078,6307.5742,0,7134.9922,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,5.2243,0,0,0,0,0,0,0,0,0,0,0,0
,0.060300,0.002300,0.013100,0.1311,0.014800,0.028200,0,0.002200,0.007700,0,0,0,0,0,140,118,0,0.1646,120.5840,120.6044,0.002600,0.012700,0.040500,6.4417,0.4231,0.8803,0.020700,0,0,0.3474,0.030200,0.000900,0.013300,5.8632,50,0,0,0,0,0,0,0,0,11.1998,5.8688,6.0915,0.002400,0.000800,0.000100,0.009400,0.042400,0.000300,0.003000,0.019400,0.001400,0.002300,0.2903,0.016000,0.000200,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.5517,1540.8711,5570.0078,6307.5742,0,7110.8789,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,3.7604,0,0,0,0,0,0,0,0,0,0,0,0
,0.061800,0.002100,0.014200,0.1370,0.014900,0.030400,0,0.002200,0.008300,0,0,0,0,0,204,124,0,0.1329,120.8360,120.8564,0.002400,0.012900,0.037100,5.6354,0.3317,0.5552,0.018400,0,0,0.5020,0.025300,0.000800,0.012800,7.5876,48,0,0,0,0,0,0,0,0,9.0314,7.5941,8.6979,0.002400,0.001100,0.000500,0.011300,0.049000,0.000200,0.002900,0.026800,0.001600,0.002100,0.1031,0.014800,0.000200,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.1887,1651.1875,5570.0195,6307.5742,0,7221.2070,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,2.7772,0,0,0,0,0,0,0,0,0,0,0,0
,0.067600,0.002900,0.012300,0.1398,0.015600,0.036500,0,0.002100,0.008300,0,0,0,0,0,137,118,0,0.1365,130.6604,130.6957,0.002600,0.010300,0.039700,4.4838,0.3659,0.2449,0.015700,0,0,0.3926,0.037900,0.001000,0.011600,11.9482,50,0,0,0,0,0,0,0,0,12.3232,11.9567,12.2611,0.002100,0.001000,0,0.010100,0.040700,0.000300,0.002400,0.020700,0.001300,0.002100,0.080900,0.016300,0.000200,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.6639,1688.6133,5570.0312,6307.5742,0,7258.6445,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,7.3933,0,0,0,0,0,0,0,0,0,0,0,0
,0.072400,0.001900,0.013900,0.1341,0.016300,0.031800,0,0.003500,0.012100,0,0,0,0,0,81,114,0,0.1712,133.2829,133.3112,0.001900,0.011100,0.036100,33.8628,0.3430,0.2343,0.024800,0,0,0.3936,0.027500,0.015700,0.014300,5.9967,48,0,0,1057,0,0,0,0,0,15.1215,6.0038,7.1601,0.002300,0.000900,0.000300,0.011700,0.043000,0.000200,0.002700,0.023200,0.001300,0.001700,0.096400,0.015900,0.000400,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.1451,1682.6211,5570.3594,6307.5742,0,7252.9805,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.066800,0.002500,0.015700,0.1348,0.015100,0.040000,0,0.002900,0.009300,0,0,0,0,0,138,1179,0,0.1788,155.2387,155.2635,0.002500,0.012700,0.054700,6.8545,0.4167,0.2843,0.022800,0,0,0.3327,0.028000,0.000900,0.027600,12.5682,50,0,0,0,0,0,0,0,0,9.1192,12.5776,12.8032,0.001900,0.001100,0.000200,0.010600,0.056900,0.000200,0.002400,0.019600,0.001400,0.001600,0.3054,0.017100,0.000400,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.9332,2084.4805,5570.3594,6307.5742,0,7654.8398,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,1.8828,0,0,0,0,0,0,0,0,0,0,0,0
,0.061700,0.002000,0.012600,0.1228,0.014000,0.032800,0,0.002000,0.007900,0,0,0,0,0,205,1019,0,0.2103,149.4496,149.4705,0.002500,0.012100,0.042700,33.1755,0.4438,0.2339,0.020600,0,0,0.3796,0.021900,0.000800,0.011400,11.7291,50,0,0,1078,0,0,0,0,0,7.6425,11.7374,12.9075,0.002100,0.000900,0.000300,0.010000,0.037900,0.000200,0.002300,0.018100,0.001300,0.001500,0.1151,0.013600,0.000200,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.4264,2346.5352,5570.4688,6307.5742,0,7917.0039,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.070000,0.002900,0.014600,0.1284,0.015900,0.032800,0,0.002100,0.007400,0,0,0,0,0,137,310,0,0.1707,170.9650,170.9851,0.002400,0.011600,0.042600,6.6265,0.3928,0.2886,0.018600,0,0,0.3905,0.023600,0.000700,0.012100,11.7651,48,0,0,0,0,0,0,0,0,10.9395,11.7717,12.0002,0.002100,0.001000,0.000200,0.009700,0.042800,0.000200,0.002600,0.021200,0.001400,0.001800,0.1150,0.022200,0.000400,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,0,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,48,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.4053,2616.4609,5570.4688,6307.5742,0,8186.9297,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,3.8691,0,0,0,0,0,0,0,0,0,0,0,0
,0.081200,0.003100,0.019400,0.1493,0.019000,0.039800,0,0.002300,0.010800,0,0,0,0,0,167,1306,0,0.1938,175.8600,175.8858,0.002800,0.012000,0.054200,38.7529,0.4493,0.2924,0.031400,0,0,0.4452,0.026300,0.000900,0.014900,12.4990,50,0,0,1176,0,0,0,0,0,12.8674,12.5060,13.7032,0.002800,0.001300,0.000200,0.011100,0.042000,0.000200,0.002800,0.023200,0.001300,0.001800,0.3439,0.015600,0.000300,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.7160,2738.7070,5570.4688,6307.5742,0,8309.1758,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.068000,0.002300,0.014400,0.1513,0.017600,0.028900,0,0.002400,0.007900,0,0,0,0,0,140,123,0,0.1620,173.9262,173.9463,0.002600,0.013100,0.039800,4.2004,0.2869,0.2167,0.015400,0,0,0.4279,0.030000,0.000800,0.014200,11.9259,50,0,0,0,0,0,0,0,0,13.1045,11.9356,12.2502,0.002100,0.000900,0.000200,0.009800,0.041800,0.000200,0.002800,0.020500,0.001300,0.002000,0.081700,0.017400,0.000200,0,0,0,0,46,2,51,0,3,0,0,0,35,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0.1679,0,45,0.9395,0,0.7825,0.9504,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.8471,4738.5391,5570.4688,6307.5742,0,10309.0078,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,8.6915,0,0,0,0,0,0,0,0,0,0,0,0
