EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/Pathfinding,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,FMsgLogf/FMsgLogfCount,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Exclusive/AllWorkers/MassProcessorTask,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/EventWait/PrePhysics,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush
,0.061800,0.3904,0.012300,0.1403,0.016500,0.1315,0.060900,0.001900,0.007700,0,0,0,0,0,1433,1157,0,0.2455,154.1805,154.1995,0.001600,0.010400,0.041000,1.9608,0.3206,1.1887,0.017000,0.005500,0.4283,0,0.5608,0.030000,0.000800,0.1078,20.0076,20.0175,21.2715,0.001700,0.001100,0.005100,0.024200,0.1367,0.9862,65,0,0,0,52,0,0,0,0,11.9526,0.001600,0.024400,0.001600,0.001700,0.3686,0.011400,0.000100,2,2,3,3,50,2,100,0,10,5,6,0,26,56,0,56,3,0,6,11,0,0,0,0,0,0,0,0.2068,0,46,0,0,0.9531,1.1599,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,65,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.6501,2830.5547,5596.1914,6305.5508,0,8426.7461,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,8.8805,0,1,0,0,0,0,0
,0.064000,0.3659,0.013200,0.1535,0.018000,0.1512,0.1247,0.002700,0.007000,0,0,0,0,0,1994,1394,0,1.2775,163.1039,163.1233,0.001600,0.009800,0.040500,33.0183,0.3565,1.9380,0.019100,0.008500,0.4614,0,0.3243,0.028700,0.000700,0.059400,12.6475,12.6550,12.9168,0.003300,0.002400,0.006100,0.030500,0.077300,1.7172,64,0,0,1178,26,0,0,0,0,11.9032,0.007500,0.027200,0.001700,0.002000,0.1353,0.016400,0.000100,2,2,4,5,50,2,102,0,8,3,4,0,47,36,0,30,3,0,9,7,0,0,0,0,0,0,0,0.3749,0,46,1.0225,0,1.6316,2.0065,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.4774,2844.5039,5596.9336,6305.5508,0,8441.4375,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0
,0.065200,0.4604,0.013500,0.1506,0.017300,0.1602,0.059900,0.002600,0.007400,0,0,0,0,0,1818,173,0,0.2460,71.9995,72.0202,0.002300,0.011900,0.041100,1.7998,0.2736,1.5555,0.015200,0.005800,0.4001,0,0.4164,0.029400,0.001200,0.1259,13.6664,13.6742,14.7969,0.001900,0.001000,0.005200,0.030000,0.073900,1.2186,64,0,0,0,52,0,0,0,0,11.6665,0.001900,0.023600,0.001700,0.002000,0.1475,0.015000,0.000200,2,2,3,4,50,2,100,0,10,7,7,0,27,56,0,56,2,0,7,14,0,0,0,0,0,0,0,0.2802,0,46,0,0,1.1733,1.4535,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.4829,2844.3438,5596.9375,6305.5508,0,8441.2812,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,8.2964,0,0,0,0,0,0,0
,0.079500,0.2351,0.019100,0.1287,0.017200,0.1471,0.084700,0.002900,0.007200,0,0,0,0,0,1158,744,0,0.1799,75.2375,75.2594,0.001500,0.010900,0.042200,32.4088,0.2815,0.9950,0.015700,0.008000,0.3536,0,0.3324,0.029000,0.000600,0.072600,5.7918,5.7969,6.0128,0.002300,0.000900,0.005000,0.022500,0.1656,0.8223,62,0,0,1178,26,0,0,0,0,12.1192,0.001600,0.023200,0.001700,0.002000,0.1185,0.013800,0.000100,2,2,3,4,50,2,100,0,10,3,3,0,4,28,0,28,2,0,7,6,0,0,0,0,0,0,0,0.1866,0,43,0,0,0.7297,0.9163,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.0007,2842.2891,5597.6133,6305.5508,0,8439.9023,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0
,0.056700,0.3759,0.013300,0.1147,0.014900,0.1125,0.091500,0.002200,0.006900,0,0,0,0,0,1185,692,0,0.1598,76.9407,76.9596,0.001700,0.009400,0.041300,2.0151,0.2673,0.9383,0.017100,0.006500,0.4589,0,0.5152,0.034600,0.001300,0.085600,4.9502,4.9550,5.1897,0.002100,0.000800,0.004400,0.021300,0.049000,1.2852,64,0,0,0,52,0,0,0,0,12.3468,0.004300,0.021800,0.001300,0.001300,0.4829,0.015400,0.000300,2,2,2,2,50,2,104,0,6,7,7,0,78,62,0,54,2,0,4,14,0,0,0,0,0,0,0,0.2849,0,46,2.0146,0,1.2653,1.5502,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.8512,2841.7422,5597.6211,6305.5508,0,8439.3633,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.4144,0,0,0,0,0,0,0
,0.061800,0.3091,0.014300,0.1188,0.027800,0.1529,0.081900,0.002600,0.007900,0,0,0,0,0,1876,174,0,0.2116,87.0930,87.1171,0.001600,0.011200,0.041100,2.2734,0.2902,0.7815,0.015800,0.005600,0.2674,0,0.3034,0.033200,0.000900,0.079200,6.3849,6.3928,7.6558,0.001900,0.000900,0.004900,0.021400,0.048400,0.9232,62,0,0,0,26,0,0,0,0,7.7981,0.001600,0.021200,0.001300,0.001400,0.1355,0.013500,0.000400,2,2,3,3,50,2,100,0,10,2,2,0,22,30,0,28,2,0,6,4,0,0,0,0,0,0,0,0.1931,0,42,0,0,0.8517,1.0448,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.8763,2839.0625,5597.6367,6305.5586,0,8436.6992,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,4.7805,0,0,0,1,0,0,0
,0.056900,0.3026,0.013200,0.1216,0.015300,0.1241,0.098400,0.002500,0.007300,0,0,0,0,0,1972,211,0,0.2496,97.7826,97.8036,0.001400,0.010200,0.040100,1.8465,0.2500,0.9758,0.014800,0.005800,0.4358,0,0.5969,0.027300,0.000900,0.089100,6.4224,6.4280,6.6519,0.002000,0.001000,0.005000,0.021800,0.1235,0.9095,64,0,0,0,52,0,0,0,0,11.5429,0.001800,0.021400,0.001400,0.001500,0.1113,0.013500,0.000100,2,2,3,3,50,2,100,0,10,7,7,0,12,56,0,54,2,0,6,14,0,0,0,0,0,0,0,0.1881,0,46,0,0,0.8315,1.0196,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.8858,2834.7773,5597.6406,6305.5586,0,8432.4180,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,8.8814,0,0,0,0,0,0,0
,0.060500,0.3347,0.012600,0.1158,0.014900,0.1130,0.064400,0.002000,0.006200,0,0,0,0,0,988,112,0,0.1527,103.7870,103.8048,0.002100,0.011500,0.047600,2.4391,0.2778,1.0012,0.015600,0.005300,0.2590,0,0.3280,0.037300,0.000900,0.1011,7.0128,7.0190,7.2956,0.002000,0.000700,0.004300,0.022100,0.057400,1.2464,62,0,0,0,26,0,0,0,0,12.5675,0.001500,0.026600,0.001400,0.002000,0.1274,0.016100,0.000100,2,2,2,3,50,2,100,0,8,3,3,0,6,28,0,28,2,0,5,6,0,0,0,0,0,0,0,0.2502,0,44,0,0,1.1904,1.4406,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.5102,2831.9844,5597.6406,6305.5586,0,8429.6250,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.4389,0,0,0,0,0,0,0
,0.065400,0.4742,0.013000,0.1538,0.019900,0.1429,0.1255,0.002800,0.007900,0,0,0,0,0,1825,207,0,0.2520,115.1564,115.1777,0.001700,0.008600,0.042100,2.0182,0.3156,1.0127,0.018800,0.007900,0.4853,0,0.5040,0.027600,0.000800,0.1351,6.2635,6.2694,7.3988,0.002700,0.001300,0.006400,0.027800,0.1454,1.5423,64,0,0,0,52,0,0,0,0,11.4095,0.008600,0.037100,0.001900,0.022700,0.1803,0.011900,0.000100,2,2,2,2,50,2,100,0,8,6,7,0,60,60,0,56,2,0,4,13,0,0,0,0,0,0,0,0.3297,0,46,0,0,1.4316,1.7613,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.7269,2825.0586,5597.6445,6305.5586,0,8422.7031,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,8.3290,0,0,0,0,0,0,0
,0.059900,0.2950,0.010000,0.1479,0.018900,0.1244,0.053800,0.002000,0.006400,0,0,0,0,0,1560,155,0,0.1922,115.5512,115.5693,0.001600,0.010800,0.039800,2.3495,0.2911,1.0858,0.016300,0.006100,0.2855,0.041400,0.2537,0.030400,0.000700,0.081200,11.7614,11.7688,11.9573,0.003400,0.001400,0.042600,0.036200,0.061600,1.3555,62,0,0,0,26,0,0,0,0,12.5409,0.002200,0.025600,0.001400,0.002000,0.3556,0.018500,0.000300,2,2,2,3,50,2,100,0,8,2,2,0,6,28,0,28,2,0,5,4,0,0,0,0,0,0,0,0.3466,0,44,0,0,1.1588,1.5054,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.1047,2808.7617,5597.6445,6305.5586,0,8406.4062,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.1781,0,0,0,0,0,0,0
,0.058700,0.4515,0.012300,0.1239,0.015200,0.1417,0.095700,0.002400,0.006700,0,0,0,0,0,1291,150,0,0.2609,130.9604,130.9798,0.002000,0.011300,0.041200,2.3644,0.2758,1.1411,0.014700,0.008000,0.5107,0,0.4991,0.029900,0.000700,0.070500,6.1705,6.1779,7.2773,0.001900,0.001100,0.006100,0.026900,0.072100,1.3486,64,0,0,0,52,0,0,0,0,9.9032,0.005400,0.023900,0.001300,0.001600,0.1308,0.013900,0.000200,2,2,3,3,50,2,100,0,8,5,6,0,58,60,0,54,2,0,6,11,0,0,0,0,0,0,0,0.2601,0,45,0,0,1.2566,1.5167,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.3927,2795.0742,5597.6484,6305.5586,0,8392.7227,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,6.3424,0,0,0,0,0,0,0
,0.061500,0.3053,0.011900,0.1312,0.017100,0.1809,0.1215,0.002300,0.008100,0,0,0,0,0,1466,142,0,0.1701,132.2949,132.3176,0.001700,0.009700,0.043700,31.8231,0.2783,1.2895,0.015800,0.006700,0.3074,0,0.3933,0.028500,0.000900,0.086100,10.8037,10.8104,11.0351,0.002500,0.000900,0.005500,0.024000,0.056500,1.4453,62,0,0,1170,26,0,0,0,0,12.8220,0.001600,0.024400,0.001200,0.002000,0.1229,0.016000,0.000400,2,2,2,3,50,2,100,0,10,3,3,0,8,36,0,30,2,0,5,6,0,0,0,0,0,0,0,0.2450,0,45,0,0,1.3517,1.5967,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.4117,2800.9570,5598.3242,6305.5586,0,8399.2812,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0
,0.062900,0.4748,0.012500,0.1231,0.014900,0.1654,0.1157,0.002200,0.007400,0,0,0,0,0,1401,1329,0,0.2781,146.6038,146.6240,0.001900,0.010900,0.048100,2.5509,0.4055,1.9581,0.018500,0.009500,0.5074,0,0.3866,0.028200,0.000700,0.072200,14.6700,14.6789,15.8291,0.002400,0.001000,0.005200,0.024700,0.1796,1.2233,64,0,0,0,52,0,0,0,0,12.4987,0.001700,0.024500,0.001300,0.001600,0.3476,0.013500,0.000200,2,2,4,4,50,2,100,0,10,6,6,0,36,56,0,56,2,0,8,12,0,0,0,0,0,0,0,0.2471,0,47,0,0,1.1933,1.4404,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.1712,2799.5664,5598.3281,6305.5586,0,8397.8945,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,7.6905,0,0,0,0,0,0,0
,0.067900,0.3000,0.013800,0.1302,0.016800,0.1754,0.1271,0.002200,0.007300,0,0,0,0,0,1778,426,0,0.2236,151.4435,151.4657,0.002000,0.010300,0.042900,31.7403,0.3006,10.1197,0.025000,0.008700,0.2960,0,0.3382,0.031400,0.000700,0.078800,6.2560,6.2623,6.4821,0.002200,0.001100,0.005500,0.025200,0.054700,1.2996,64,0,0,1178,26,0,0,0,0,12.3475,0.005200,0.024800,0.001600,0.001600,0.1163,0.015600,0.000200,2,2,3,4,50,2,104,0,6,3,3,0,80,38,0,30,2,0,7,6,0,0,0,0,0,0,0,0.2712,0,46,2.0479,0,1.3225,1.5937,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.5639,2797.7656,5599.1055,6305.5586,0,8396.8711,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0
,0.058300,0.3730,0.012900,0.1171,0.015100,0.1318,0.060600,0.002000,0.007000,0,0,0,0,0,1571,1088,0,0.3130,164.9307,164.9494,0.002100,0.010300,0.043800,1.8903,0.3324,0.2752,0.015500,0.004900,0.3554,0,0.3447,0.031900,0.001000,0.086600,11.8483,11.8564,13.0282,0.002200,0.000600,0.005200,0.022200,0.051200,0.9174,64,0,0,0,52,0,0,0,0,11.7259,0.001600,0.022900,0.001500,0.001800,0.1463,0.012400,0.000100,2,2,2,3,50,2,100,0,10,5,5,0,20,57,0,55,2,0,5,10,0,0,0,0,0,0,0,0.1937,0,45,1.0205,0,0.9951,1.1888,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.1554,2797.8086,5599.1055,6305.5586,0,8396.9141,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.6024,0,0,0,0,0,0,0
,0.059200,0.2929,0.012300,0.1618,0.017500,0.1406,0.091600,0.001900,0.007000,0,0,0,0,0,1949,1376,0,0.3843,168.1183,168.1373,0.001800,0.012300,0.047400,36.7868,0.2899,0.3542,0.019100,0.008400,0.3967,0,0.3252,0.029600,0.000800,0.1245,13.4266,13.4327,13.6567,0.002300,0.001000,0.006100,0.023900,0.1782,0.8837,62,0,0,1161,26,0,0,0,0,11.8826,0.002500,0.034300,0.001600,0.001900,0.4502,0.008800,0.000200,2,2,3,4,50,2,100,0,10,3,3,0,4,32,0,30,2,0,7,6,0,0,0,0,0,0,0,0.1879,0,45,0,0,0.8076,0.9955,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.9761,2794.3555,5599.8320,6305.5586,0,8394.1875,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0
,0.057700,0.4314,0.009200,0.1200,0.013800,0.3222,0.2271,0.002200,0.006600,0,0,0,0,0,1528,172,0,0.1972,79.3921,79.4104,0.002000,0.010600,0.048400,1.9936,0.2890,0.2532,0.015900,0.006500,0.4368,0,0.3563,0.018500,0.000600,0.085900,18.2814,18.2888,19.4013,0.002600,0.001000,0.005500,0.022500,0.071400,1.1393,64,0,0,0,52,0,0,0,0,12.4042,0.005400,0.025000,0.001600,0.001400,0.1373,0.013200,0.000200,2,2,3,4,50,2,102,0,8,5,6,0,52,61,0,57,2,0,7,11,0,0,0,0,0,0,0,0.2410,0,45,1.0146,0,1.1511,1.3921,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.3734,2796.9375,5599.8320,6305.5586,0,8396.7695,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.2541,0,0,0,0,0,0,0
,0.070100,0.3144,0.016700,0.1495,0.018300,0.1801,0.087600,0.002000,0.007300,0,0,0,0,0,1159,112,0,0.2327,83.3748,83.3954,0.001600,0.009200,0.041200,33.0892,0.2755,0.2798,0.016100,0.007800,0.4403,0,0.3378,0.014400,0.000700,0.089700,4.1007,4.1051,4.3391,0.002100,0.000700,0.004100,0.020600,0.055400,1.1102,64,0,0,1176,26,0,0,0,0,12.2110,0.001700,0.024700,0.001300,0.001700,0.1123,0.015500,0.000300,2,2,3,3,50,2,100,0,10,3,3,0,4,30,0,28,3,0,6,6,0,0,0,0,0,0,0,0.2538,0,45,0,0,0.9842,1.2380,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.7488,2790.5430,5600.5703,6305.5586,0,8391.1133,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,0,0,0,0,0,0,0,0
,0.060200,0.3343,0.012000,0.1190,0.014800,0.1191,0.092100,0.002100,0.024000,0,0,0,0,0,1841,1388,0,0.2594,87.1307,87.1674,0.002000,0.011000,0.040700,2.2052,0.3029,0.2854,0.015700,0.007500,0.4027,0,0.3983,0.020800,0.000700,0.080100,6.4371,6.4425,6.6603,0.001700,0.000700,0.005800,0.023000,0.1182,0.9467,62,0,0,0,52,0,0,0,0,11.9211,0.002100,0.022300,0.001400,0.001600,0.1578,0.019600,0.000300,2,2,3,3,50,2,100,0,10,5,6,0,10,60,0,54,3,0,6,11,0,0,0,0,0,0,0,0.1971,0,46,2.0449,0,1.0172,1.2143,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.3405,2793.5742,5600.5742,6305.5586,0,8394.1484,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,9.4551,0,0,0,0,0,0,0
,0.084100,0.3263,0.032100,0.1426,0.017800,0.3371,0.1242,0.002500,0.008900,0,0,0,0,0,1054,111,0,0.1924,93.0711,93.0952,0.002500,0.012300,0.045000,2.6413,0.3074,0.2608,0.018300,0.005300,0.3230,0,0.2963,0.023200,0.001200,0.1019,5.9223,5.9297,7.2134,0.002400,0.001000,0.004900,0.023600,0.1307,1.0427,64,0,0,0,26,0,0,0,0,12.6945,0.005200,0.022800,0.001300,0.001500,0.1240,0.013700,0.000200,2,2,3,3,50,2,102,0,8,3,4,0,50,32,0,28,2,0,6,7,0,0,0,0,0,0,0,0.2174,0,43,0.9150,0,1.0777,1.2951,0,1,2,3,12,1,2,1,2,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,64,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.2152,2792.9961,5600.5781,6305.5586,0,8393.5742,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,10.1516,0,0,0,0,0,0,0
,0.059100,0.3482,0.012700,0.1200,0.015000,0.1276,0.095200,0.002100,0.007500,0,0,0,0,0,2020,212,0,0.4919,112.2870,112.3067,0.002000,0.011400,0.046500,2.2041,0.3084,0.2486,0.015000,0.004900,0.3423,0,0.4686,0.031300,0.001000,0.1051,6.1794,6.1859,6.4906,0.001800,0.000800,0.004700,0.022900,0.052000,1.2857,62,0,0,0,52,0,0,0,0,11.0985,0.001600,0.025200,0.002300,0.001700,0.4228,0.013500,0.000100,2,2,3,3,50,2,100,0,8,6,6,0,8,60,0,54,2,0,6,12,0,0,0,0,0,0,0,0.2664,0,45,0,0,1.1517,1.4181,0,1,2,3,12,1,2,1,0,1,2,2,2,1,2,4,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.2065,2807.9414,5600.5781,6305.5586,0,8408.5195,33.0061,0.5625,32.0039,0.000977,0.4387,0,0,8.7791,0,0,0,0,0,0,0
