EVENTS,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,Exclusive/GameThread/HandleRPC,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,ReplicationRPCs/ServerAcknowledgePoseBlocks,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,FMsgLogf/FMsgLogfCount,GuLiCommanderPoseDispatch/AttemptedChunks,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/FixedStep,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiEngineeringCrowdFollowingComponent,Ticks/GuLiEngineeringAIController,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/EndOfFrameUpdates,Exclusive/GameThread/GarbageCollection,GC/Count,Exclusive/GameThread/Pathfinding,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Exclusive/GameThread/DeleteLinkers,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/EventWait
,0.056700,0.2204,0.009400,0.1026,0.011700,0.1409,0.077100,0.001500,0.007200,0,0,0,0,0,345,1189,0,0.4044,666.4792,666.4976,0.001300,0.007600,0.034500,39.8871,0.3654,0.1576,0.053400,0.004400,0.4373,57,0,0,1094,13,7.9063,0.3374,0.030200,0.000700,0.074000,15.7460,16.0944,16.6791,0.002700,0.000700,0.004700,0.022000,0.057600,0.9230,0.001200,0.021500,0.000800,0.001600,0.3386,0.011600,0.000200,0,0,0,0,1,1,8,8,46,2,47,0,3,14,14,1,8,1573,0,19,10,0,8,14,0,0,0,0,0,0,0,0.1376,0,11,9.5400,0,1.1915,1.3291,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.0704,1129.3086,5538.4492,6275.6797,0,6667.7578,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.3049,0,0,0,0,0,0,0,0
,0.060100,0.041500,0.007800,0.097800,0.010300,0.1819,0.079900,0.001700,0.007300,0,0,0,0,0,7005,289,0,0.6849,783.6673,783.6874,0.002300,0.009500,0.037700,7.1192,0.3077,0.1693,0.012200,0.003400,0.1008,57,0,0,0,26,6.1777,0.3380,0.035000,0.000900,0.1001,16.7799,17.3568,18.0992,0.002600,0.000700,0.003400,0.017400,0.041200,0.1055,0.001400,0.018600,0.001100,0.001200,0.3237,0.009900,0.000100,0,0,0,0,1,1,9,9,46,2,47,0,3,1,1,1,0,7,0,7,3,0,9,1,0,0,0,0,0,0,0,0.1020,0,0,0,0,0,0.1020,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.5498,1088.5352,5538.4531,6275.6797,0,6626.9883,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.3495,26,0,0,0,0,0,0,0
,0.056600,0.037500,0.009500,0.1079,0.013200,0.1570,0.089100,0.001600,0.006500,0,0,0,0,0,282,263,0,0.4070,888.9316,888.9489,0.001900,0.008000,0.035200,35.2234,0.2773,0.1666,0.012200,0.002700,0.1040,57,0,0,1062,13,7.7293,0.3872,0.028600,0.000800,0.082100,17.4286,19.0228,18.4345,0.003000,0.000900,0.004900,0.021600,0.064000,0.1230,0.001700,0.021700,0.001100,0.001500,0.6204,0.013500,0.000100,0,0,0,0,1,1,9,9,46,2,47,0,3,1,1,1,0,8,0,8,4,0,9,1,0,0,0,0,0,0,0,0.1183,0,0,0,0,0,0.1183,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946.8294,1110.5039,5538.8438,6275.6797,0,6649.3477,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,1.5161,13,0,0,0,0,0,0,0
,0.1069,0.088800,0.011300,0.1065,0.012600,0.3377,0.1834,0.002000,0.007800,0,0,0,0,0,164,1195,0,0.3714,468.7699,468.7908,0.002100,0.011500,0.040600,8.6110,0.2946,0.1599,0.011700,0.003300,0.3065,57,0,0,0,26,7.5924,0.2712,0.028800,0.000800,0.078400,17.6231,18.1091,18.3961,0.002700,0.000700,0.004300,0.019600,0.044800,0.1231,0.001700,0.024600,0.001300,0.001600,0.1545,0.010300,0.000200,0,0,0,0,1,1,11,11,46,2,47,0,3,8,8,1,0,25,0,25,3,0,11,8,0,0,0,0,0,0,0,0.1193,0,0,0,0,0,0.1193,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499.1168,1123.1875,5538.9062,6275.6797,0,6662.0938,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.6172,11,0,0,0,0,0,0,0
,0.057900,0.1479,0.009700,0.1032,0.012600,0.1371,0.078700,0.001600,0.005600,0,0,0,0,0,400,194,0,0.3692,622.7101,622.7260,0.001500,0.008100,0.033300,37.8775,0.3971,0.3488,0.013300,0.003200,0.3829,57,0,0,1048,13,5.7350,0.3400,0.023000,0.000700,0.079200,14.8033,15.3489,15.5575,0.002700,0.000600,0.003700,0.019700,0.053000,0.7067,0.001900,0.020200,0.000800,0.001300,0.3235,0.011200,0.000200,0,0,0,0,1,1,7,7,46,2,47,0,3,8,8,1,13,495,0,18,2,0,7,8,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,2,12,1,1,1,2,1,1,1,1,1,2,4,2,4,2,2,4,1,1,6,1,1,57,25,240,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.1295,1122.2188,5539.1562,6275.6797,0,6661.3750,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,1.4146,0,0,0,0,0,0,0,0
,0.053800,0.038500,0.009000,0.1054,0.014100,1.5612,0.050600,0.001100,0.005300,0,0,0,0,0,2708,1225,0,0.4813,633.7308,633.7493,0.001700,0.008800,0.030000,5.2505,0.3057,0.2183,0.013900,0,0.085000,50,0,0,7,0,5.5910,0.3216,0.027100,0.000700,0.013700,14.8490,15.5226,15.8218,0.002700,0.000600,0.000100,0.008600,0.036600,0.000100,0.002300,0.021100,0.001100,0.001600,0.3103,0.011200,0.000300,0,0,0,0,1,1,0,0,46,2,47,0,3,0,0,1,13,495,0,18,2,0,7,1,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664.7387,988.4531,5539.3203,6275.6797,0,6527.7734,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,1.4648,0,0,0,0,4.8612,0.1489,0,0
,0.061000,0.001800,0.009900,0.1507,0.014400,0.030300,0,0.001300,0.006600,0,0,0,0,0,353,1196,0,0.4155,729.3717,729.3890,0.001800,0.009900,0.034000,31.1682,0.2929,0.9293,0.010800,0,0,50,0,0,1029,0,5.5204,0.3346,0.023700,0.000800,0.010300,15.7089,16.0612,16.5850,0.003400,0.000700,0.000200,0.010900,0.056500,0.000200,0.002900,0.021700,0.001000,0.001600,0.7236,0.013900,0.000200,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.5154,2503.2188,5539.6641,6275.6797,0,8042.8828,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.4198,0,0,0,0,0,0,0,0
,0.054000,0.001500,0.009600,0.1050,0.012400,0.024800,0,0.001500,0.007100,0,0,0,0,0,200,164,0,0.3766,824.3366,824.3545,0.002800,0.009500,0.032500,4.1239,0.3042,1.1327,0.013700,0,0,51,0,0,0,0,6.8032,0.2782,0.028100,0.000700,0.023200,15.0723,15.4124,16.1516,0.002400,0.000800,0.000300,0.009400,0.035000,0.000100,0.002500,0.018900,0.001100,0.001300,0.3128,0.010200,0.000100,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,51,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849.0105,3029.7188,5539.7266,6275.6797,0,8569.4453,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,1.5033,0,0,0,0.2554,0,0,1,0,0,0,0,0
,0.067000,0.001800,0.009600,0.1093,0.012700,0.024400,0,0.002000,0.006900,0,0,0,0,0,178,1161,0,0.2400,438.9080,438.9266,0.002100,0.009800,0.034100,33.6232,0.3061,1.2012,0.014100,0,0,50,0,0,1021,0,5.2391,0.7079,0.077300,0.002100,0.031400,14.3703,15.5210,16.0105,0.002600,0.000900,0.000200,0.009700,0.050200,0.000100,0.002500,0.020700,0.001000,0.001500,0.099500,0.012800,0.000100,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.1208,3412.4531,5540,6275.6797,0,8952.4531,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.5531,0,0,0,0,0,0,0,0
,0.056600,0.001800,0.009300,0.1111,0.011800,0.022300,0,0.001600,0.005800,0,0,0,0,0,55,131,0,0.2306,536.2431,536.2595,0.001900,0.008900,0.033500,3.6810,0.2983,1.2226,0.015300,0,0,50,0,0,0,0,4.9587,0.2434,0.022400,0.000800,0.009300,14.9632,15.3711,15.3822,0.010600,0.000600,0.000700,0.012800,0.039700,0.000100,0.002300,0.022000,0.000800,0.001300,0.4131,0.010300,0.000300,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,558.9810,6808.8047,5540.0781,6275.6875,0,12348.8828,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.8802,0,0,0,0,0,0,1,0
,0.055300,0.002000,0.008500,0.1095,0.012900,0.029300,0,0.001600,0.006400,0,0,0,0,0,178,151,0,0.3515,631.4969,631.5137,0.001700,0.009700,0.029200,29.3218,0.2860,1.2868,0.011200,0,0,50,0,0,973,0,4.6390,0.3532,0.026400,0.000800,0.023600,14.7572,15.4017,15.6147,0.002600,0.000600,0.000200,0.009400,0.049300,0.000100,0.002100,0.019700,0.001100,0.001300,0.2902,0.013400,0.000100,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680.0196,6614.4453,5540.5117,6275.6875,0,12154.9570,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.6629,0,0,0,0,0,0,0,0
,0.056300,0.001600,0.009100,0.1070,0.012600,0.023900,0,0.001600,0.006200,0,0,0,0,0,166,1128,0,0.3730,728.1985,728.2156,0.002000,0.009800,0.034700,1.7130,0.2928,0.3482,0.011500,0,0,50,0,0,0,0,4.5475,0.3608,0.027600,0.000800,0.010100,13.9846,14.5791,14.9521,0.002500,0.000800,0.000200,0.009300,0.038200,0.000200,0.002300,0.035700,0.000900,0.001300,0.2918,0.009700,0.000200,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.7111,6689.3555,5540.5352,6275.6875,0,12229.8906,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,1.7761,0,0,0,1.1446,0,0,0,0,0,0,0,0
,0.058800,0.001500,0.010000,0.097800,0.011300,0.026100,0,0.001200,0.006600,0,0,0,0,0,270,163,0,0.3972,822.3250,822.3407,0.001800,0.009900,0.031800,19.8910,0.2703,0.8053,0.011500,0,0,50,0,0,914,0,4.7326,0.3654,0.027200,0.001000,0.013000,14.6988,15.1669,15.4250,0.002300,0.001100,0.000100,0.009000,0.049100,0.000100,0.002200,0.020000,0.000900,0.001600,0.2930,0.015500,0.000200,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860.6047,7078.5156,5541.0469,6275.6875,0,12619.5625,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.6237,0,0,0,0,0,0,0,0
,0.054800,0.002100,0.010300,0.1128,0.012300,0.026500,0,0.001800,0.006900,0,0,0,0,0,168,1053,0,0.2578,440.8050,440.8231,0.001800,0.008600,0.032700,0.6171,0.2869,1.0793,0.014200,0,0,50,0,0,0,0,4.3914,0.3412,0.022200,0.000800,0.019100,13.3145,14.9255,14.3989,0.003300,0.001800,0.000300,0.010200,0.035500,0.000200,0.002400,0.018900,0.001100,0.001100,0.1207,0.009500,0.000100,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.3765,7059.1602,5541.1172,6275.6875,0,12600.2773,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,2.6101,0,0,0,1.4892,0,0,0,0,0,0,0,0
,0.058300,0.002000,0.009900,0.1043,0.012700,0.024100,0,0.001300,0.006200,0,0,0,0,0,168,143,0,0.2417,539.4380,539.4548,0.001800,0.009100,0.028900,23.3434,0.2716,1.2779,0.013200,0,0,50,0,0,856,0,4.2197,0.4877,0.022600,0.001000,0.010800,13.0265,13.4324,13.7980,0.003000,0.000800,0.000300,0.009800,0.048200,0.000100,0.002400,0.018900,0.001000,0.001600,0.2757,0.013200,0.000200,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.1461,7207.7695,5542.3398,6277.3125,0,12750.1094,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.5302,0,0,0,0,0,0,0,0
,0.058000,0.001400,0.009600,0.1094,0.011800,0.021200,0,0.001100,0.005500,0,0,0,0,0,176,1007,0,0.3014,631.8900,631.9049,0.001900,0.009400,0.031300,0.5867,0.2848,1.1506,0.013400,0,0,50,0,0,0,0,4.0134,0.3484,0.022300,0.001000,0.013900,13.3053,13.7735,14.3611,0.003100,0.000800,0.000300,0.009100,0.041800,0.000200,0.002200,0.019200,0.000800,0.001600,0.3489,0.008700,0.000300,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.1315,7172.0078,5542.3398,6277.3125,0,12714.3477,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,2.2203,0,0,0,0.3358,0,0,0,0,0,0,0,0
,0.067400,0.001700,0.010300,0.1100,0.012900,0.025400,0,0.001100,0.006600,0,0,0,0,0,166,155,0,0.3648,727.6134,727.6294,0.002000,0.009800,0.032900,20.5834,0.3024,1.2077,0.013100,0,0,50,0,0,821,0,4.1483,0.3586,0.022800,0.000700,0.019500,12.6226,13.2017,13.7321,0.002600,0.000700,0.000200,0.009500,0.051500,0.000200,0.002100,0.022000,0.000900,0.001300,0.2827,0.013800,0.000200,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,765.0594,6972.4492,5542.5273,6277.3125,0,12514.9766,33.1311,0.6875,32.0039,0.000977,0.4387,0,0,0,0,0,0,0.3303,0,0,0,0,0,0,0,0
,0.058800,0.001500,0.009600,0.1134,0.014000,0.024500,0,0.001400,0.006300,0,0,0,0,0,317,1080,0,0.4114,860.4254,860.4424,0.001900,0.009500,0.029800,0.5007,0.2828,1.1220,0.010300,0,0,50,0,0,6,0,3.8186,0.3335,0.027100,0.001100,0.016500,12.5077,13.0133,13.5736,0.002900,0.000900,0.000300,0.010000,0.1222,0.000100,0.003200,0.021200,0.001000,0.001700,4.2718,0.025400,0.000100,0,0,0,0,0,0,0,0,46,2,47,0,3,0,0,1,13,495,0,18,0,0,0,0,0,0,0,0,0,0,0,0.1379,0,12,2.8506,0,0.8206,0.9585,0,1,2,1,12,1,0,1,2,1,0,0,0,1,2,4,2,4,2,2,4,0,0,6,1,1,50,25,240,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883.8715,6877.1680,5542.5977,6277.3125,0,12419.7656,33.1321,0.6875,32.0039,0.001953,0.4387,0,0,2.2238,0,0,0,0.4214,0,0,0,0,0,0,0,0
