EVENTS,Exclusive/AllWorkers/MassProcessorTask,Exclusive/GameThread/EngineTickMisc,Exclusive/GameThread/NetworkProfiler,Exclusive/GameThread/AsyncLoading,Exclusive/GameThread/WorldTickMisc,Exclusive/GameThread/Effects,Exclusive/GameThread/NetworkIncoming,NavigationBuildDetailed/GameThread/Navigation_RebuildDirtyAreas,NavigationBuildDetailed/GameThread/Navigation_TickAsyncBuild,NavigationBuildDetailed/GameThread/Navigation_CrowdManager,Exclusive/GameThread/NavigationBuild,Exclusive/GameThread/ResetAsyncTraceTickTime,Exclusive/GameThread/WorldPreActorTick,Exclusive/GameThread/QueueTicks,Exclusive/GameThread/TickActors,Exclusive/GameThread/Animation,Exclusive/GameThread/MassProcessorTask,Exclusive/GameThread/CharacterMovement,Exclusive/GameThread/PlayerControllerTick,Exclusive/GameThread/FlushNet,Exclusive/GameThread/EventWait/PrePhysics,Exclusive/GameThread/Physics,Exclusive/GameThread/SyncBodies,Exclusive/GameThread/FlushLatentActions,Exclusive/GameThread/TimerManager,GuLiCommanderAuthority/GameThread/WorldTick,Exclusive/GameThread/Tickables,Exclusive/GameThread/AIPerception,Exclusive/GameThread/EnvQueryManager,Exclusive/GameThread/Camera,Exclusive/GameThread/UpdateStreamingState,Exclusive/GameThread/NetworkOutgoing,Exclusive/GameThread/ServerReplicateActors,Networking/GameThread/UpdateUnmappedObjects,Exclusive/GameThread/RecordTickCountsToCSV,Exclusive/GameThread/RecordActorCountsToCSV,Exclusive/GameThread/UpdateLevelStreaming,Exclusive/GameThread/DeferredTickTime,Exclusive/GameThread/CsvProfiler,Exclusive/GameThread/LLM,FileIO/QueuedPackagesQueueDepth,FileIO/ExistingQueuedPackagesQueueDepth,NavTasks/NumRemainingTasks_RecastNavMesh-CommanderSoldier,NavTasks/NumRemainingTasks_RecastNavMesh-Default,Basic/TicksQueued,MassActors/NumSpawned,MassActors/NumPooled,GuLiCommanderPoseDispatch/AttemptedChunks,ChaosPhysics/AABBTreeDirtyElementCount,ChaosPhysics/AABBTreeDirtyGridOverflowCount,ChaosPhysics/AABBTreeDirtyElementTooLargeCount,ChaosPhysics/AABBTreeDirtyElementNonEmptyCellCount,Replication/NumConnections,Replication/Connections,Replication/InPacketsClientAvg,Replication/InPacketsClientMax,Replication/NumberOfActiveActors,Replication/NumberOfFullyDormantActors,Replication/NumOpenChannels,Replication/NumSkippedObjectEmptyUpdates,Replication/NumTickingChannels,Replication/OutPacketsClientAvg,Replication/OutPacketsClientMax,Replication/SatConnections,Replication/SharedSerializationPropertyHit,Replication/SharedSerializationPropertyMiss,Replication/SharedSerializationRPCHit,Replication/SharedSerializationRPCMiss,Replication/OutgoingReliableMessageQueueMaxSize,Replication/IncomingReliableMessageQueueMaxSize,Replication/InPacketsPerFrame,Replication/OutPacketsPerFrame,Replication/InLostPacketsFoundPerFrame,Replication/OutLostPacketsFoundPerFrame,Replication/Ping,Replication/InRate,Replication/OutRate,Replication/InPacketsLost,Replication/OutPacketsLost,Replication/GatherPrioritizeTimeMS,Replication/NumClientUpdateLevelVisibility,Replication/NumReplicateActorCallsPerConAvg,Replication/OutKBytes,Replication/OutNetGUIDKBytesSec,Replication/ReplicateActorTimeMS,Replication/ServerReplicateActorTimeMS,Replication/AverageJitterInMS,Ticks/AIController,Ticks/PathFollowingComponent,Ticks/AbstractNavData,Ticks/RecastNavMesh,Ticks/CameraComponent,Ticks/SkeletalMeshComponent,Ticks/SkyAtmosphere,Ticks/SpringArmComponent,Ticks/GuLiCommanderGameMode,Ticks/GuLiCommanderCameraPawn,Ticks/GuLiCommanderNetSyncComponent,Ticks/GuLiCommanderPlayerController,Ticks/GuLiCommanderWorldReplicationComponent,Ticks/GuLiConstructionVehiclePawn,Ticks/GuLiExternalCharacterMovementComponent,Ticks/GuLiMiningVehicleAIController,Ticks/GuLiMiningVehiclePawn,Ticks/GuLiResourceFactoryActor,Ticks/GuLiTeleportInputComponent,Ticks/GuLiWingmanRelayComponent,Ticks/MassProcessingPhase,Ticks/StartPhysicsTick,Ticks/EndPhysicsTick,Ticks/Total,ActorCount/GuLiTerritoryOutpostActor,ActorCount/GuLiOreClusterObstacleActor,ActorCount/TotalActorCount,LevelStreaming/NumLevelsLoading,LevelStreaming/NumLevelsMakingVisible,LevelStreaming/NumLevelsMakingInvisible,LevelStreaming/NumLevelsPendingPurge,LevelStreamingProfiling/NumStreamingLevelsToConsider,RenderTargetPool/UnusedMB,RenderTargetPool/PeakUsedMB,RenderTargetPoolSize,RenderTargetPoolUsed,RenderTargetPoolCount,RDGCount/Passes,RDGCount/Buffers,RDGCount/Textures,IoDispatcher/PendingIoRequests,HttpManager/RequestsInQueue,HttpManager/MaxRequestsInQueue,HttpManager/RequestsInFlight,HttpManager/MaxRequestsInFlight,HttpManager/MaxTimeToWaitInQueue,HttpManager/DownloadedMB,HttpManager/BandwidthMbps,HttpManager/DurationMsAvg,FrameTime,MemoryFreeMB,PhysicalUsedMB,VirtualUsedMB,ExtendedUsedMB,SystemMaxMB,Trace/MemoryUsedMb,Trace/BlockPoolMb,Trace/FixedBuffersMb,Trace/SharedBuffersMb,Trace/CacheMb,RHI/DrawCalls,RHI/PrimitivesDrawn,Ticks/GuLiBuildingShieldComponent,Ticks/GuLiCombatEffectReplicationComponent,Exclusive/GameThread/Pathfinding,GuLiCommanderAuthority/GameThread/FixedStep,FMsgLogf/FMsgLogfCount,CsvProfiler/NumTimestampsProcessed,CsvProfiler/NumCustomStatsProcessed,CsvProfiler/NumEventsProcessed,CsvProfiler/ProcessCSVStats,GuLiCommanderPoseDispatch/SaturatedAtAttempt,Ticks/GameplayDebuggerPlayerManager,Exclusive/GameThread/LogFlush,FMsgLogf/FMsgLogfCount,Exclusive/GameThread/ActorDestroying,Exclusive/GameThread/ActorSpawning,PackageMap/NetGuidExports,Exclusive/GameThread/EventWait
,0.1899,0.067900,0.085400,0.013300,0.1205,0.015000,0.078800,0.002200,0.006700,0.003100,0.021800,0.001300,0.005300,0.031000,0.7242,0.2824,0.028700,1.1699,0.007100,0.099300,0.015000,0.2662,0.014100,0.000600,0.001900,0.003800,0.1126,0.001100,0.000800,0.095500,0.019600,0.052300,0.5638,0.002100,0.020200,0.001200,0.002300,0.087600,0.014000,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1478,0,23,0,0,0.4832,0.6310,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6863,4508.7656,5474.5195,6207.0625,0,9983.2852,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2631,0.066600,0.2818,0.013500,0.1023,0.016400,0.075200,0.002200,0.006500,0.003400,0.022500,0.001200,0.004700,0.038500,1.1096,0.2608,0.013800,1.5142,0.006000,0.5303,2.4364,0.3482,0.020100,0.000900,0.079400,0.005700,0.1532,0.001700,0.001100,0.003500,0.022200,0.052000,1.0757,0.004500,0.022900,0.001200,0.001600,0.3203,0.013300,0.000100,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,10,10,0,72,34,0,26,1,0,2,20,0,0,0,0,0,0,0,0.2458,0,23.5000,1.8887,0,1.1215,1.3673,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5900,4508.7031,5474.5195,6207.0625,0,9983.2227,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1748,0.076100,0.1375,0.013100,0.1007,0.016400,0.076300,0.002400,0.006600,0.003200,0.022900,0.001100,0.004800,0.037000,0.7116,0.2526,0.020100,1.2949,0.005900,0.1650,0,0.3100,0.016500,0.000900,0.002500,0.004700,0.1293,0.001400,0.000800,0.002500,0.015700,0.067100,0.4753,0.002400,0.030400,0.001600,0.002400,0.1200,0.017000,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1179,0,25.5000,0,0,0.4694,0.5873,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0291,4508.7031,5474.5195,6207.0625,0,9983.2227,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2813,383,0,0.2857,0,0,0,0,0,0,0,0
,5.4280,0.069000,0.2146,0.013000,0.098600,0.016200,0.082600,0.002200,0.007200,0.003600,0.024000,0.001400,0.004900,0.036600,0.9540,0.2662,0.018600,1.1761,0.006900,0.5025,2.8344,0.2280,0.012600,0.001200,0.002100,0.004500,0.1280,0.001400,0.001000,0.002700,0.017500,0.1257,0.5481,0.001800,0.023900,0.001200,0.001800,0.089200,0.014000,0.000200,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,10,9,9,0,2,28,0,26,1,0,2,18,0,0,0,0,0,0,0,0.1321,0,26,0,0,0.4801,0.6122,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2134,4508.7227,5474.5195,6207.0625,0,9983.2422,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1452,0.067300,0.093600,0.014000,0.1172,0.015300,0.087300,0.002400,0.006800,0.003400,0.023400,0.001300,0.004800,0.036800,0.3451,0.2513,0.014700,1.0790,0.003700,0.1216,0,0.3027,0.014700,0.000600,0.002600,6.4484,6.5734,0.001700,0.000800,0.005300,0.021900,0.053700,0.5833,0.001700,0.024500,0.001400,0.001900,0.1008,0.013900,0.000300,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,50,2,98,0,8,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1446,0,26,0,0,0.5127,0.6573,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6239,4510.4570,5474.5195,6207.0625,0,9984.9766,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,6.4435,0,0,0,0,0,0,0,0,0,0,0,0,0
,4.2005,0.069800,0.1977,0.013800,0.092300,0.016100,0.066800,0.002500,0.007000,0.003800,0.024600,0.001200,0.004800,0.038000,2.6225,0.2626,0.019800,1.2008,0.006100,0.5073,0.3511,0.2864,0.017100,0.000900,0.002400,0.004100,0.1140,0.001400,0.000800,0.002800,0.016100,0.1023,0.6331,0.001700,0.020800,0.001100,0.001500,0.085200,0.012100,0.000300,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,50,2,98,0,8,9,9,0,4,26,0,26,1,0,1,18,0,0,0,0,0,0,0,0.1478,0,24,0,0,0.5626,0.7104,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4069,4510.4727,5474.5195,6207.0625,0,9984.9922,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2258,364,0,0.1961,0,0,0,0,0,0,0,0
,0.1633,0.063300,0.070000,0.013200,0.084500,0.014600,0.079000,0.002100,0.007400,0.004000,0.024600,0.001300,0.004400,0.037400,0.3619,0.2571,0.015300,1.0849,0.004200,0.090400,0.056400,0.3308,0.015100,0.000600,0.002500,0.004300,0.1055,0.001300,0.000800,0.002000,0.016000,0.1014,0.4398,0.001400,0.017300,0.001200,0.001400,0.080000,0.012300,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,49,3,98,0,7,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1068,0,25,0,0,0.3850,0.4918,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8490,4510.4609,5474.5195,6207.0625,0,9984.9805,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1548,0.066900,0.2519,0.013400,0.092300,0.015900,0.083400,0.002100,0.007000,0.003500,0.023400,0.001400,0.004400,0.035000,1.2433,0.2627,0.017200,1.3736,0.006000,0.4872,2.4200,0.2866,0.018300,0.000700,0.074100,0.004400,0.9817,0.001400,0.000800,0.002900,0.017600,0.067600,0.5931,0.001700,0.022200,0.001300,0.001700,0.1000,0.012200,0.000100,0,0,0,0,60,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,4,26,0,26,1,0,2,20,0,0,0,0,0,0,0,0.1296,0,34.5000,0,0,0.5279,0.6575,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8157,4510.4453,5474.5195,6207.0625,0,9984.9648,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1511,0.066500,0.062900,0.013400,0.086200,0.014000,0.077600,0.002100,0.006600,0.003500,0.022600,0.001100,0.004300,0.031900,0.3697,0.2687,0.015500,1.0576,0.003700,0.091200,0,0.2919,0.015000,0.000800,0.002400,0.004100,0.1069,0.001200,0.000800,0.001900,0.015300,0.046100,0.3846,0.001500,0.021000,0.001300,0.001500,0.085300,0.011600,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1043,0,18,0,0,0.3260,0.4303,0,2,1,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,58,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9573,4510.4336,5474.5195,6207.0625,0,9984.9531,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2778,390,0,0.2187,0,0,0,0,0,0,0,0
,5.2466,0.063400,0.2454,0.013600,0.097600,0.015500,0.072200,0.002000,0.006500,0.003400,0.022600,0.001200,0.004200,0.035000,1.2990,0.2502,0.014500,0.6527,0.005000,0.4443,3.2653,0.2941,0.023600,0.000900,0.002400,0.005500,0.1507,0.002000,0.000900,0.003000,0.021800,0.049900,0.7628,0.001500,0.022400,0.001300,0.001700,0.1071,0.014700,0.000300,0,0,0,0,58,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,9,9,0,6,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.1780,0,30,0,0,0.6837,0.8617,0,2,1,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,58,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0661,4510.4336,5474.5195,6207.0625,0,9984.9531,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1602,0.068900,0.080800,0.010700,0.1220,0.037000,0.082600,0.002500,0.007200,0.003500,0.025400,0.001500,0.005600,0.036200,0.3907,0.2934,0.016200,0.7076,0.004100,0.1205,0.056800,0.3393,0.017600,0.000500,0.002700,6.0943,6.2232,0.001700,0.000900,0.004600,0.022000,0.050500,0.4945,0.001500,0.024000,0.001300,0.001800,0.1105,0.014400,0.000300,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1276,0,24,0,0,0.4302,0.5578,0,2,1,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9291,4510.4297,5474.5195,6207.0625,0,9984.9492,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,6.0896,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.7952,0.064800,0.2266,0.013100,0.1006,0.016000,0.067700,0.002200,0.006800,0.003500,0.023200,0.001100,0.004200,0.034900,2.4095,0.2693,0.014600,0.6866,0.005000,0.4961,2.7014,0.3246,0.022400,0.001000,0.003300,0.004900,0.1544,0.001900,0.001100,0.002600,0.020700,0.062800,0.8150,0.002700,0.025300,0.001300,0.001900,0.085800,0.012200,0.000200,0,0,0,0,58,0,0,26,0,0,0,0,2,2,1,1,48,4,96,0,6,10,10,0,4,26,0,26,0,0,2,20,0,0,0,0,0,0,0,0.1962,0,25.5000,0,0,0.7202,0.9164,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5590,4510.4297,5474.5195,6207.0625,0,9984.9492,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0.038000,0,0,2190,364,0,0.1909,0,0,0,0,0,0,0,0
,0.1511,0.064800,0.1221,0.013000,0.085600,0.015100,0.075700,0.001900,0.006800,0.003600,0.023000,0.001100,0.003800,0.032500,0.3685,0.2683,0.016900,1.1306,0.004700,0.1105,0.094500,0.3069,0.014500,0.000600,0.002400,0.003900,0.1080,0.001500,0.000700,0.001900,0.016300,0.049800,0.4919,0.001500,0.020000,0.001200,0.002000,0.085900,0.012500,0.000200,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1175,0,26.5000,0,0,0.4792,0.5967,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8991,4510.4297,5474.5195,6207.0625,0,9984.9492,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.2736,0.068200,0.092100,0.013800,0.090600,0.015900,0.069400,0.002200,0.007200,0.003000,0.022900,0.001200,0.004000,0.034300,0.4041,0.2723,0.014600,1.0385,0.003800,0.1067,3.8491,0.3404,0.017200,0.000700,0.081700,0.004700,0.1203,0.001200,0.000900,0.002300,0.018100,0.048400,0.4631,0.001600,0.022600,0.001400,0.001900,0.090300,0.013600,0.000100,0,0,0,0,60,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1119,0,22.5000,0,0,0.3965,0.5084,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4782,4510.4062,5474.5195,6207.0625,0,9984.9258,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1490,0.068000,0.1682,0.012600,0.1055,0.015600,0.067000,0.002300,0.007100,0.003700,0.024300,0.001200,0.004400,0.036100,1.2282,0.2160,0.033700,1.0465,0.006800,0.4257,0,0.3160,0.018200,0.000700,0.002700,0.003900,0.1093,0.001300,0.000800,0.002600,0.015900,0.047600,0.4761,0.001400,0.021600,0.001200,0.001700,0.083900,0.012600,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,48,4,96,0,6,9,9,0,0,26,0,26,0,0,1,18,0,0,0,0,0,0,0,0.1193,0,26,0,0,0.4073,0.5266,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5568,4510.6094,5474.5195,6207.0625,0,9985.1289,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2286,364,0,0.2087,0,0,0,0,0,0,0,0
,5.1651,0.071200,0.076000,0.013900,0.1019,0.015900,0.085200,0.002700,0.007400,0.003500,0.024800,0.001100,0.004700,0.036500,0.4056,0.2689,0.020500,1.2306,0.005500,0.098300,3.4811,0.2793,0.015400,0.000600,0.002500,0.004300,0.1105,0.001200,0.000700,0.002200,0.015900,0.048200,0.4460,0.001600,0.020700,0.001300,0.001700,0.088300,0.012800,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,48,4,96,0,6,1,1,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.1047,0,20.5000,0,0,0.3993,0.5040,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5753,4510.9648,5474.5195,6207.0625,0,9985.4844,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1604,0.075200,0.3077,0.014400,0.1381,0.018400,0.093700,0.002700,0.009200,0.003700,0.029000,0.001400,0.005000,0.045300,1.2994,0.3065,0.018600,1.5174,0.007100,0.6767,0,0.3488,0.019500,0.000500,0.002800,6.3583,6.4991,0.002300,0.001200,0.005300,0.030600,0.077000,1.2070,0.004800,0.023800,0.002300,0.001900,0.1161,0.010700,0.000200,0,0,0,0,62,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,10,10,0,68,34,0,26,1,0,2,20,0,0,0,0,0,0,0,0.2831,0,27,1.8350,0,1.2688,1.5519,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,62,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3233,4510.9648,5474.5195,6207.0625,0,9985.4844,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,2,1,0,6.3523,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1229,0.068100,0.1963,0.010500,0.084600,0.015900,0.072600,0.002200,0.007400,0.003600,0.023300,0.001400,0.004200,0.032200,2.3955,0.2844,0.017900,1.0599,0.005800,0.4434,1.5309,0.2866,0.017100,0.000600,0.016800,0.003700,0.1011,0.001500,0.000800,0.002300,0.015900,0.047300,0.080400,0.001400,0.019600,0.001200,0.001900,0.081900,0.013200,0.000200,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,1,50,2,100,0,6,9,9,2,0,26,0,26,0,0,2,18,0,0,0,0,0,0,0,0.076100,0,0,0,0,0,0.076100,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3281,4510.9883,5474.5195,6207.0625,0,9985.5078,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2814,391,0,0.1650,0,0,0,0,0,0,0,0
,0.1476,0.065200,0.1188,0.011000,0.082200,0.013200,0.075600,0.002800,0.007600,0.003300,0.024600,0.001000,0.004100,0.032300,0.3484,0.2439,0.016500,1.0268,0.004900,0.087900,0.001800,0.2479,0.011500,0.000500,0.002000,0.004200,0.1043,0.001100,0.000900,0.002100,0.014300,0.1250,0.7951,0.001000,0.018900,0.001100,0.001300,0.082500,0.013600,0.000100,0,0,0,0,59,0,0,0,0,0,0,0,2,2,1,1,50,2,100,0,10,1,1,0,6,2,0,0,1,0,2,2,0,0,0,0,0,0,0,0.1629,0,42,0,0,0.7315,0.8944,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8791,4510.9883,5474.5195,6207.0625,0,9985.5078,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,5.1674,0.069100,0.1107,0.015000,0.1085,0.015800,0.073200,0.002300,0.007300,0.003600,0.024400,0.001200,0.004700,0.035300,0.4527,0.3224,0.021400,1.5429,0.005600,0.099500,3.0802,0.3683,0.016000,0.000700,0.073500,0.005000,0.1151,0.001200,0.000800,0.002100,0.019500,0.047400,0.6040,0.001400,0.021300,0.001200,0.001400,0.090400,0.013800,0.000100,0,0,0,0,60,0,0,0,0,0,0,0,2,2,0,1,50,2,100,0,8,1,1,0,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.1418,0,32,0,0,0.5244,0.6662,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,60,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8015,4511.0352,5474.5195,6207.0625,0,9985.5547,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,0.1341,0.065500,0.1525,0.009100,0.073600,0.012700,0.078400,0.002500,0.006900,0.003200,0.022400,0.001300,0.003500,0.030400,1.0970,0.2210,0.016500,1.0850,0.004100,0.4285,0,0.2892,0.014700,0.000400,0.002100,0.004000,0.097300,0.001100,0.000800,0.001600,0.013000,0.042400,0.4381,0.001200,0.018600,0.001300,0.001600,0.083800,0.013300,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,1,2,50,2,98,0,8,10,10,0,0,26,0,26,0,0,3,20,0,0,0,0,0,0,0,0.1048,0,24,0,0,0.3835,0.4883,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.5728,4511.0312,5474.5195,6207.0625,0,9985.5508,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,2264,364,0,0.1498,0,0,0,0,0,0,0,0
,4.4559,0.065600,0.2444,0.011400,0.084700,0.013700,0.065300,0.002300,0.007200,0.003500,0.023000,0.001200,0.004200,0.030000,0.8219,0.2564,0.011200,0.9505,0.003000,0.4038,2.2178,0.2860,0.016100,0.000600,0.002900,0.004200,0.1045,0.001400,0.000800,0.002200,0.015800,0.1101,0.4829,0.001500,0.019900,0.001200,0.001400,0.083200,0.013800,0.000100,0,0,0,0,59,0,0,26,0,0,0,0,2,2,0,1,50,2,98,0,8,9,9,0,2,26,0,26,1,0,1,18,0,0,0,0,0,0,0,0.1164,0,25.5000,0,0,0.4271,0.5435,0,2,2,1,2,3,12,1,2,1,2,2,2,1,2,4,2,2,4,2,2,6,1,1,59,25,240,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6399,4511.0156,5474.5195,6207.0625,0,9985.5352,32.8186,0.4375,32.0039,0.000977,0.3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
